,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
10,MTS Silicon Design Engineer,上海市,Not shown,AMD,3.8,today,"What you do at AMD changes everything

At AMD, we push the boundaries of what is possible. We believe in changing the world for the better by driving innovation in high-performance computing, graphics, and visualization technologies – building blocks for gaming, immersive platforms, and the data center.

Developing great technology takes more than talent: it takes amazing people who understand collaboration, respect, and who will go the ""extra mile"" to achieve unthinkable results. It takes people who have the passion and desire to disrupt the status quo, push boundaries, deliver innovation, and change the world. If you have this type of passion, we invite you to take a look at the opportunities available to come join our team.
THE ROLE:
As a signal integrity test engineer, you will work closely with global ASIC/platform/simulation designer as well as software/firmware teams to complete the MIPI compliance test on AMD's newest products to help build the products with solid high technical quality. The team also covers PCIE/DP/HDMI/USB/SATA/power/low speed SI test etc. and handle the certification test. You can interact with them for learning of the latest development status and how to do the test regarding to the new spec. And we're primary members for each of these Orgs, you can mail to Orgs or attend the meetings of Orgs directly to know what you want, with these, you will grow very fast.
THE PERSON:
Desired to learn and work on the new technical knowledge, because it's new along with challenges, need strong responsibility and good team work to resolve the issues together with global teams(design/simulation/SW/FW teams etc.)
Passion and self-motivated on the work and able to work independently and effectively to meet time requirements.
Good written and oral communication skills in both English and Chinese
Proficient in using all MS/Linux operating systems and the configuration/setting of PCs.

KEY RESPONSIBILITIES:
To verify and validate hardware products designed and developed in house at AMD(ATI) using the standard qualification process developed within the hardware qualification group and participates in creating/improving all phases of test procedures and methodologies.
Ensure the failures found in testing is real issue and support the internal design team to find the root cause of the issues;
Executing and/or automating the tests with the instruction of team lead and able to independently work.
Communicate with various internal departments to resolve anomalies
Participate in issuing internal/external releasable test reports.
PREFERRED EXPERIENCE:
Minimum5 yr of industrial experience in a hardware product testing or development environment
Has deep knowledge about MIPI (CPHY/DPHY) spec and rich experience of CTS test and tuning is more preferred
Able to use electronic equipment such as digital oscilloscope, Frequency Analyzor, External Electrical loading.
Familiar with PC power/ high speed signal architecture and have deep related knowledge
Solid background in IC technology is plus
Post simulation skillset is plus
Familiarity with Linux OS and scripttool (Perl/Python/Ruby etc.)is an asset.

ACADEMIC CREDENTIALS:
College degree of electrical engineering/computer science/computer engineering;

LOCATION:
Shanghai

#LI-JG2
Monster Malaysia
今天
举报职位",https://cn.indeed.com/viewjob?jk=8d920b44ee29a715
11,Lead Electronics Engineer,上海市,Not shown,Leica Biosystems,,today,"Area of Responsibilities
Responsible for electronics design of Histology products.
Participate in new product development (product definition, concept and prototype development, verification & validation, design transfer).
Response for electronics task planning in project.
Response for electronics detail design includes schematic capture, simulation, layout, debug and test, cable drawing.
Response for electronics related document editing, which includes requirement, design description, test plan, test report, FMEA, derating analysis, etc.
Work with cross-functional team to ensure the design meets the requirement for regulation, safety, reliability, manufacturability, serviceability, cost, etc.
Provide documentation for CE, UL or other standard along with design. Assist in EMC test.
Define ICT/FCT requirement of PCBA. Cooperate with sourcing team and supplier to define production process and fix defect or issues in manufacturing.
Review design for other electronics engineers.

Specification:
A Bachelor’s degree or above in Electronic Engineering, or related specialty with a minimum of 5 years working experience.
Ability to handle tasks alone in project as electronics lead.
Experience in motion control system design. Proficient in motor (stepper/DC/BLDC) control and drive, sensor (encoder, limitor, hall, tacho) signal processing.
Solid knowledge in analogue, digital design fundamentals. Experience in embedded system design with MCU such as 8051, ARM cortex-Mx/Ax; C/C++ skill is a plus.
Proficient in EDA tools like Altium Designer and so on; familiar with multi layers PCB layout and output layout guidance.
Proficient in labratory instruments, tools, and software (LabView is a plus). Familiarity of EMC/EMI, CCC, UL, RoHS.
Experience in FPGA design is a plus.
Good problem-solving skill (root cause analysis, FMEA, etc.) and technical communication ability.
Must be a team player.
Global collaboration experience in matrix organization.
Good English communication ability (verbal and written).
Danaher
今天
举报职位",https://cn.indeed.com/viewjob?jk=d253f42fe4750a78
12,Senior FF&E Designer - Hospitality,上海市,Not shown,Redfish Solutions,,today,"Immediate start
Hospitality focused
Award-winning global design firm
Our Client is looking for a FF&E Designer to join their award winning Shanghai office. They are a leading Interior Design practice, working on many prestigious projects across the world. With offices around the world they are creating and designing iconic hospitality and residential projects.
The candidate will ideally take on the full process of FF&E. This includes cataloguing/library work, working with suppliers, mood boards, presentations... etc.
Requirements
Degree in Interior Design or Architecture from a recognised international university.
10+ Years of experience in Interior Design with extensive regional experience.
Hospitality work is a must.
FF&E experience in leading design from concept to completion.
Fluent in English.
Strong communicator and presenter.
Experience liaising with clients.
Creative and innovative designer.
Excellent Adobe Package Skills.
If you are looking to relocate or based in Shanghai with the right skill set, please APPLY NOW.
redfish solutions* promotes a culture where diversity is welcomed and celebrated. We embrace differences, whether they be social backgrounds, ethnicity, disability, gender, age, religion, sexuality and any other protected characteristic. We have an inclusive recruitment philosophy and will endeavour to support those applicants who may need adjustments in order to take part in the recruitment process. Call us on +44 (0)113 850 0111* if you require additional assistance.
For the purposes of the Conduct Regulations 2003, when advertising permanent vacancies we are acting as an Employment Agency, and when advertising temporary/contract vacancies we are acting as an Employment Business.

RT111
今天
举报职位",https://cn.indeed.com/viewjob?jk=f4f315737113d608
13,Exhibition Designer 3D,上海市,Not shown,VAVE GMBH,,1天前,"Exhibition Designer 3D
immediately or later
Your tasks
Conception, design and development of innovative, interactive user and visitor experiences for demanding projects in the fields of architecture, interior design, exhibitions, trade fairs, events, showrooms, interactive exhibits, digital applications and media installations
Developing of creative concepts using 3D modelling and create renderings
Exhibition design in all dimensions: 2D, 3D, 4D and interactive
Translation of an idea into a visually convincing language
Interdisciplinary collaboration with the project team and customer planning, effort estimation and control within the project team
Interface to programming/ 3D design/media production within an internal interdisciplinary project team and external partners
Your competencies
University degree in architecture, interior design, communication design or comparable education
at least 2 years of professional experience in the field of exhibition design, interior design with branding context, interactive exhibits, communication in space
Experience in brand and exhibition design, as well as the design of interactive exhibits
Distinct feel for design in every dimension: 2D, 3D, 4D and interactive
Outstanding conceptual and design skills
Affinity to digital media, innovative techniques and a basic understanding of development environments and media hardware
Excellent feeling for dynamics, rhythm, picture and room design
Knowledge of programs such as Adobe CS, Sketch Up, 3dmax/Rhino and Cinema 4D and other popular CAD programs
Knowledge in compositing, texturing and 3D modeling
Extensive experience with 3D modeling, animation, shading, lighting and rendering
Good self-organisation, especially for complex requirements
Very good communication, documentation and presentation skills in Chinese and English (optionally German)

send us your application
VAVE GmbH, Shanghai
HR
刘菁 （Jing Liu）
lij@vavestudio.cn
1天前
举报职位",https://cn.indeed.com/viewjob?jk=d11cd3c6ef68790f
14,Senior UX/UI Designer,上海市,Not shown,Boehringer Ingelheim,4.1,1天前,"Senior UX/UI Designer-213606

Talent@Boehringer Ingelheim

About Corporate Functions
Corporate functions staff are the backbone of the company: talented, conscientious professionals who think outside the box and get things done. We set Boehringer Ingelheim's strategic compass to sustainable, reliable, innovative and customer-oriented. Internally, we ensure we have the employees' company needs covered so they can develop and grow here successfully. We also offer intelligent solutions and systems, overlook processes, investments and budgets, provide guidance to our businesses, and communicate to our internal and external stakeholders. We are proud of being a strategic partner to our business functions.

Job Responsibilities
Boehringer Ingelheim is one of the world's leading pharmaceutical companies. We are currently building a new team from scratch here in Shanghai to support Integration Healthy Management function of Animal Health BU. The mission is to establish digital solution App/Web/MiniProgram for the company's digital product into China market
The Senior UX Researcher/Designer is responsible for driving user experience research and design for all services of a given domain. In this role, the UX Researcher/Designer performs intense user research using specific methodologies to define configuration principles. Brings the user into the team and clearly articulates user needs in the team as well as executing prototyping and usability testing. He/she is co-responsible with IT System engineers to develop fully functioning customizations and configurations of user front ends with compelling interactive experiences for medium user groups (>500 <1000 users)
The Senior UX Designer acts through demand management and business consultancy for specific BI business units, collaborates with other teams and senior stakeholders, and develops innovative concepts for process changes and/or technology-enabled solutions
UX Research: Through state-of-the-art methodologies, the UX Researcher/Designer performs user research and develops and defines concepts for desired and innovative user experiences, taking into account legal and regulatory demands and boundaries. Defines user stories and user journeys with rapid iteration. Articulates complex user needs clearly, and manages the business partner product vision by researching and user-testing experiences
-UX Design: Consults with and influences key stakeholders outside and within IT, up to senior and executive management levels, to take user-centric design approaches into account when designing process and/or IT solutions. Designs and delivers wireframes and mock- ups with rapid iterations. Drives decisions and proactively contributes to proposals for business processes and IT system configurations in the assigned domain
Applying agile methodologies, the UX researcher/ Designer closely co-operates with the technical team to develop system customizations and configurations to ensure that the system is usable, accessible and responsive
In addition, the UX Designer is responsible for creating prototypes that showcase the user flow and user interactions, executes usability tests, and drives continuous improvement towards improved user Experiences. He/She independently prepares and facilitates workshops in own initiative

Required Capabilities
Fluent Spoken and Written English
Minimum 5 years’ experience in the area of software design, or knowledge of agile methodologies, wireframing and prototyping，
User empathy and high passion about improving user experience in the given area
Applying technology solutions by addressing complex business issues.
Advanced communication skills, with the ability to articulate complex ideas in technical context clearly and concisely to optimize designs based on the value to the user and the business.
Able to actively listen, respond to others well and fully understand their needs beyond of what was said
Proactively works in a collaborative manner with the team and the Product Owner in a trust-based relationship
Proactively synthesizes abstract ideas into concrete design implications
Ability to assume ownership of solutions and methodologies and not afraid speaking up to ensure the user need is heard by the product owner (IT and/or business)
Proactively develops innovative concepts and ideas.
Always thinks User First
Enjoys moving outside comfort zone into new skillsets
Fosters and open-minded, fail & learn culture

工作 - 信息技术
主要地点 - Africa, Asia, Australasia-CN-上海-上海
组织 - 勃林格殷格翰（中国）投资有限公司
编制 - 全职
1天前
举报职位",https://cn.indeed.com/viewjob?jk=000bcdd998f7b610
15,ASIC Designer,上海市,Not shown,Broadcom,,1天前,"Please Note:
1. If you are a first time user, please create your candidate login account before you apply for a job. (Click Sign In > Create Account)
2. If you already have a Candidate Account, please Sign-In before you apply.
Job Description:
Backend design
Broadcom is proud to be an equal opportunity employer. We will consider qualified applicants without regard to race, color, creed, religion, sex, sexual orientation, gender identity, national origin, citizenship, disability status, medical condition, pregnancy, protected veteran status or any other characteristic protected by federal, state, or local law. We will also consider qualified applicants with arrest and conviction records consistent with local law.
If you are located outside USA, please be sure to fill out a home address as this will be used for future correspondence.
1天前
举报职位",https://cn.indeed.com/viewjob?jk=fcb7c5be912be7c4
16,Engineering Director,上海市,Not shown,Glencourt,,1天前,"Our global marketing client is looking for a technical lead to head up and shape their growing engineering department.

This a full time role based in the Jiaxing district.

Your Responsibilities:
Manage and train the engineering team to complete the 3D/2D/BOM tasks based on project needs
Develop advanced KPI systems and personal training plans to ensure the team are efficiently using SOLIDWORKS & PDM system to deliver drawings
Develop and implement market leading standards of Display Engineering, lead to team to strictly execute defined engineering process and workflow.
Effectively maintain communication with Account Managers or overseas customers to clarify demands/direction for engineering
Work with global engineering team to deliver consistent drawings to meet Global Standards.


Business trip: Required to undertake business trips, form time-to-time, based on project needs
Committed Bonus
Other welfare: same as other foreign owned companies
Housing Fund: 10% for company and 10% for employee

Qualifications:
University Education Background, majored in mechanical engineering or electrical engineering.
10+ years of engineering experience in Display Industry
Vey fluent in speaking Chinese and English (mandatory), able to communicate freely in technical discussions
Mastered in engineering software to do 3D/2D drawings in SOLIDWORKS & CAD, 5+ years experience.
Minimum 3+ years of working experience in managing engineering team in foreign-owned company
Proven record of team management and delivery of well-known projects in display industry

Report to General Manager, Jiaxing (Shanghai)
Leads team of: Mechanical Engineer, Electrical Engineer and Art Designer (at least 5 people)
1天前
举报职位",https://cn.indeed.com/viewjob?jk=3b44d02eee50e206
17,Digital Channel UX/UI Designer,上海市,Not shown,IKEA,3.9,2天前,"WHO YOU ARE

As one of the key contributors of the Digital Channels organization, the Senior UI/UX leader is tasked to provide the best-in-class ecommerce shopping experience and demonstrate the brand image by continuous optimizing our digital channels and create seamless omni-channel shopping experience for our customers.

YOUR RESPONSIBILITIES

Proactively drive discussions to develop and maintain the right focus on user experience and enable effortless, intuitive and reliable interactions between IKEA and its customers
Be responsible of the store e-merchandising for the digital DTC channels and mainly focus on the regular product detailed page, homepage, campaign page, and other e-business related materials design.
Based on digital DTC channels calendar and business plan, lead the design request, clearly brief to vendors and follow up with the deliverables.
Set up the timeline to launch the new product pages and optimize the hero product pages
Monitor and ensure the best consumer journey of our digital DTC channels via efficient co-working with Digital Channel operations team, technology team, range team, com & in team, and external vendors to improve conversion rate, bounce rate, time spent on page, browsing depth, Average Ticket Value (ATV), etc.
Design and execute A/B test to improve the path to purchase and conversion funnel
Monitor changing customer behaviours and develop strategies to enhance IKEAs customer proposition
Use the insight from the Data Science & Analytics teams to understand user/customer behaviours, using this data to inform designs for use interfaces to improve the user experience
Track the competitor page design reference and share the best practice around our business and continuously improve shopping experience.
Promote, actively engage and share the responsibility in the delivery of the Ingka sustainability, People & Planet Positive, Strategy to enable the ongoing transformation and growth of the IKEA business

TOGETHER AS A TEAM

The mission of our team is to turn visitors into happy customers. We’re a diverse group of digital fanatics who work together to lead our business development and operations across digital channels to inspire people with the IKEA range wherever they are – on a bus, in the waiting room, at an IKEA store, at home on the sofa or in the bathtub.
2天前
举报职位",https://cn.indeed.com/viewjob?jk=bfbd5314411703fe
18,Digital Product Manager,上海市,Not shown,On AG,,2天前,"At a Glance:
Due to a propelling growth in our direct to consumer business, and strong aspirations in China, we are looking for a Digital Product Manager to build the future of On’s ecosystem in China. You will work in a cross functional growth team together with digital designer, software engineers, data scientists and local marketing team to build and oversee the entire lifecycle of the digital products in China, from inception to launch. Your blend between tech, creativity and business will open new ways to drive On into the next growth phase. Based on data and customer insights, you will craft hypothesis, build prototypes, test and release various hacks to move the team’s KPI’s. The hacks are completed when the results are met. Open minded, problem solving growth hacker – that’s you. You will be sitting in our Shanghai office, but work in close collaboration with the team in Zurich.
Your Team:
As you might expect from a running brand, the E-Commerce team at On is a fast-paced place to be. This team of interdisciplinary all-stars are used to rapid turnaround times and ambitious targets. From engineers to designers, data scientists and digital marketing specialists, this is the team responsible for creating winning digital products and campaigns that run the length of the purchase funnel. The shared goal? Efficient growth at high speed – what else?
This role is based in Shanghai, China.
Your Mission:
Lead and work with the digital product team, consisting of backend developers, frontend engineers, UI designer and UX experts to solve problems, identify opportunities, and build digital solutions specific for China
Build On’s brand home in China within own channels (WeChat mini-program and .cn site) from scratch, working with both external agencies and internal design, data, and engineering team.
Own the product lifecycle of On’s own channels in China, beginning with product concept, product build, continuous feature improvements and design updates, and product maintenance
Work cross-functionally (with the local China team as well as HQ), identifying core business objectives and local needs and translating into a prioritized product roadmap.
Manage weekly meetings as well as kick offs and reviews, to ensure progress on projects
Present your teams work to the wider organization with showcases and follow up on the impact
Your Story:
+5 years hands-on experience with product or growth management
Passionate about building great products and solving customer and business problems
Strong analytical, prioritization, and negotiating skills - able to clearly communicate which projects will drive most uplift and map out short to long-term roadmap plans
Usability and customer-focused design experience a plus
Strong project management skills. Scrum or Kanban hands-on experience is a plus.
You have a good understanding of web technologies and Up-to-date with new digital trends and upgrades. Core shaper of the digital brand perception.
Highly motivated, capable of working in a self-driven, entrepreneurial environment. Excellent problem solver enjoying coming up with creative solutions in a fast paced agile environment finding the sweet spot between speed and quality.
Experience working in a cross functional team. Collaboration with relevant team players like engineers, designers and data scientists are a bonus
What we offer:
We offer a dynamic, challenging and sportive environment that has been ranked as the ‘fastest growing sports company’ of its time. With offices across the globe, we are an international team who is hungry to innovate and build something incredible. We foster an active environment where each individual thrives for excellence and can achieve their full potential. This is where your work matters, you’re hands-on and your team members are amongst the very best in their respective disciplines and fields.
If you are driven to bring On to the next level, curious about the opportunity and want to be part of our growing team send us your application, and join the ONiverse!
2天前
举报职位",https://cn.indeed.com/viewjob?jk=1769fe22d515a513
19,Senior Architectural Designer - Leading International Studio,上海市,Not shown,KITE Search,,2天前,"KITE Search are working with a leading European Design studio who have a large presence in Asia. Famous globally they are known for their progressive design and have an excellent reputation working on a range of projects including cultural, mixed use & urban design.
Their Hong Kong & Shanghai studios do their design in house and the team is a close-knit group that have worked across some amazing projects. The team have big plans for 2021 and as such are looking for a Senior Designers to join their successful team.
About the role
As a Senior Designer (Architect), you can expect your major responsibilities to be the following:
You will be generating architectural design ideas and developing drawings and models throughout design phrases, such as concept, schematic design, design development and construction.
Deliver 3D technical drawings using software to demonstrate the architectural design, e.g. Rhino Grasshopper, BIM
Communicate with internal stakeholders and other external parties to ensure designs are functionally and aesthetically aligned with requirements
Conduct presentations to deliver the concepts and details of ideas to both internal and external stakeholders
Coordinate with teams and review relevant materials to make sure projects are delivered in a timely and quality manner
Requirements
Degree holder in Architecture
Around 5+ years in architectural design - strong in concept design phase
Hands-on and detail-minded as well as having excellent communication and interpersonal skills
Proficient in 3D design software is a must; proficiency in some critical design software such as AutoCAD, BIM, Revit, Rhino, Photoshop, InDesign, SketchUp, etc. are also required
Fluency in English is required
Passionate, open-minded, and flexible mindset
If you are a talented architect interested in working on exciting projects as part of a growing team then please get in touch. In addition this role will also offer a great salary package and benefits. Please email your cv in word format & portfolio in PDF to: contactus@kite-search.com OR apply above.
2天前
举报职位",https://cn.indeed.com/viewjob?jk=6f95a2a914673646
20,Interior Designer (Hotels),上海市,Not shown,Network Career Consultants,,4天前,"Interior Designer (Hotels) - Shanghai
Far East
£35000 - £38000 per annum
Reference A9384_1616778518
Date posted 26/03/2021

Our client, a respected interiors consultancy with a global footprint are seeking out sn Intermediate Interior Designer with a solid background in luxury hotel design to join their expanding Shanghai office.
This role requires a design who is confident working across the conceptual, design development and technical aspects of projects which a portfolio to demonstrate suck skills. Experience working on high–end hotels and/or restaurants and bars are a must, as are skills in
AutoCAD, SketchUp and Adobe Suite.
Must be Mandarin and English speaking.
If you are looking for a new challenge and the opportunity to work on international hotel projects, then please get in touch with your CV and relevant work examples.
To receive up–to–the–minute job info, just follow us on at Twitter.com/networkrecruit Network is acting as an Employment Agency in relation to this vacancy and is an Equal Opportunities and Age Positive Employer.
4天前
举报职位",https://cn.indeed.com/viewjob?jk=d1b1097570a573c5
21,PC Software Designer,上海市,Not shown,ABB,4.0,5天前,"Basic Info
Location
Shanghai, Shanghai, China
Job type
Full-Time
Contract
Regular/Permanent

Take your next career step at ABB with a global team that is energizing the transformation of society and industry to achieve a more productive, sustainable future.

At ABB, we have the clear goal of driving diversity and inclusion across all dimensions: gender, LGBTQ+, abilities, ethnicity and generations. Together, we are embarking on a journey where each and every one of us, individually and collectively, welcomes and celebrates individual differences.
As a PC Software Engineer you will be responsible for software development for PC, server, cloud platform, including application, service and other software components, in Robotics & Discrete Automation Business Area in Shanghai, China.

Reporting to the Principal Designer, you will ensure software documentation for the architecture, design specification and testing according to the development process.
Your responsibilities
Ensuring software development for PC, server, cloud platform, including application, service and other software components
Analyzing software requirement, designing, implementation, integration & deployment on time with good quality
Ensuring software documentation for the architecture, design specification and testing according to the development process
Ensuring technical support and troubleshooting for product/project software
Your background
Minimum 3 years of experience in industry automation or relevant
Good experiences on WinForms/WPF and ASP.net, and experience on industry automation software is preferred
Sound knowledge and experiences on database like SQL server/MySQL/Oracle and good command of C#. Ability to develop software independently
A Bachelor’s degree or above, major in engineering, industry automation, electronics or computer science
Good English skills of listening, speaking & writing, reading is preferred
Team player, active to learn and study new skill
Relationship, credibility and trust builder. Display integrity, and open attitude
Good skills of communication and can work under pressure
More about us
The quality and innovation of the engineering in our products, systems and service offerings keeps our customers ahead. Developing solutions for our customers all over the world and working on our market-leading technologies will challenge and enrich your work and your mind.

ABB's Robotics and Discrete Automation business is writing the future of flexible factory and smart machines by providing value-added solutions in robotics, machine and factory automation. Our integrated automation solutions, application expertise across a wide scope of industries and our global presence deliver tangible customer value.

We look forward to receiving your application. If you want to discover more about ABB, take another look at our website.
Reference Number
CN78014224_E1
Publication date
2021-03-26
5天前
举报职位",https://cn.indeed.com/viewjob?jk=689fbeeae082f31b
22,UX Designer - Consumer Industry Cloud,上海市,Not shown,SAP,4.3,5天前,"Requisition ID: 275233
Work Area: Software-User Experience
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time

COMPANY DESCRIPTION

SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.
As a User Experience Design Specialist, you will work on a specific project critical to SAP Consumer Industries Cloud’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. You work together with a highly motivated and creative team of international interaction designers, user researchers and visual designers. You closely collaborate with Product Owners and Development to enable users to do their business in the most effective and efficient manner.

Core Responsibilities and Expectations
You are a strong interaction designer with empathy for the end-user
You feel responsible for your work and accompany your designs throughout the design-driven development process
Gathering end-user requirements by organizing, executing, and moderating end-user site visits, focus groups and user days including collection and synthesis of results.
Development of user interface designs using various prototyping techniques and documented in UI specifications
Verification of designs through reviews, validations and formal usability testing with end-users
You have a good technical understanding (preferably in HTML5, CSS3 and JavaScript) to discuss design alternatives and solutions with developers
You are offering design support and consulting for the development teams

A Successful Candidate requirements
2+ Years’ experience in Interaction Design
Background in web and application design
Strong communication skills and the ability to effectively engage and convey ideas to cross-functional technical and non-technical teams
Excellent written and verbal communication skills in English
Creative and analytical thinking is required
Demonstrated ability to learn complex technology.
Must be a solid team player in international teams with good writing, presentation and time management skills.
You have advanced skills in interaction design (ideally application design or design concepts)
Experience with tools such as Axure, Balsamiq and Figma
Knowledge of HTML5, CSS3 are beneficial
Knowledge of Fiori Design Guidelines is a plus
Knowledge of Design Thinking with customer is a plus
Experience in software development is advantageous

#GCPE #SAPICCareers
WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
5天前
举报职位",https://cn.indeed.com/viewjob?jk=c43acd1687e47da4
23,PDK Engineer,上海市,Not shown,ON Semiconductor,,5天前,"Develop Cadence and/or Mentor based Process Design Kits (PDK) with high quality and efficiency
Release and maintain the PDK’s to designer community
Release and maintain IP and IP libraries
Provide PDK/EDA consulting to Design Teams to support IC design and product development
Work with Design Enablement teams to set up and optimize the internal CAD system architecture
Provide PDK infrastructure for new features and functions of EDA tools
Develop in-house tools to help improve design efficiency and quality
Other duties assigned from management
Qualifications
M.S., PhD in Electrical Engineering, Microelectronics or related majors; Or B.S. with experience
Strong knowledge with semiconductor physics, process, and devices;
Hands-on experience with Cadence and/or Mentor PDK development and tools
Extensive programming knowledge and experience with shell script, Perl, Skill, and/or other similar automation scripting languages
Knowledge on analog and/or digital design flow
Knowledge of data management tools and methods
Strong knowledge of problem analysis and diagnostic techniques.
Familiarity with the Linux and Windows operating environment.
Good communication skill in both Chinese and English
Good team work player
Primary Location: CN-CN-Shanghai
Work Locations: CNSH10 FCS SHANGHAI RnD Unit 01-07 7F Longemont Yes Tower No.399 Kaixuan Rd Shanghai 200050
Job: Engineering
Job Posting: Mar 25, 2021, 9:27:03 PM
5天前
举报职位",https://cn.indeed.com/viewjob?jk=002bba977554af47
24,Senior UX Designer - Consumer Industry Cloud,上海市,Not shown,SAP,4.3,5天前,"Requisition ID:275234
Work Area: Software-User Experience
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time
Career Level: T3
Hiring Manager: Robert Rabe
Recruiter Name: Fanny Huang

COMPANY DESCRIPTION

SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.
S/4HANA Consumer Industries Cloud (CIC) is a new business unit at SAP S/4HANA with a focus on Industry Cloud, an emerging market segment where SAP guides its customers towards evolving their industry-centric business models with new processes, tools, and business services. SAP CIC complements SAP existing Business Suite as well as helps the entire company keep pace with new market trends in Industry Cloud.
SAP S/4HANA CIC holistically targets the strategic industries Consumer Products, Retail, Wholesale, and Life Sciences. As a dedicated unit, it takes a start-up approach to develop new cloud products and brings together the product strategy and Product Management for these four industries with all the necessary cloud business functions, such as architecture, engineering, and operations along with development of cloud-native applications.

SAP is consistently recognized as one of the world's top employers. Now it's your turn to take the next step and help create the future.
EXPECTATIONS AND TASKS
As a User Experience Senior Design Specialist, you will work on a specific project critical to SAP Consumer Industries Cloud’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. You work together with a highly motivated and creative team of international interaction designers, user researchers and visual designers. You closely collaborate with Product Owners and Development to enable users to do their business in the most effective and efficient manner.
Core Responsibilities and Expectations
You are a strong interaction designer with empathy for the end user
You feel responsible for your work and accompany your designs throughout the design-driven development process
Gathering end-user requirements by organizing, executing, and moderating end-user site visits, focus groups and user days including collection and synthesis of results.
Development of user interface designs using various prototyping techniques and documented in UI specifications
Verification of designs through reviews, validations and formal usability testing with end users
You have a good technical understanding (preferably in HTML5, CSS3 and JavaScript) to discuss design alternatives and solutions with developers
You are offering design support and consulting for the development teams
Build bridges and collaborate with multiple stakeholders
Work closely with product management, architects, product experts and fellow designers to bring requirements to the product

A Successful Candidate requirements
5+ Years’ experience in Interaction Design
Background in web and application design
Strong communication skills and the ability to effectively engage and convey ideas to cross-functional technical and non-technical teams
Excellent written and verbal communication skills in English
Creative and analytical thinking is required
Demonstrated ability to learn complex technology.
Must be a solid team player in international teams with good writing, presentation and time management skills.
You have advanced skills in interaction design (ideally application design or design concepts)
Experience with tools such as Axure, Balsamiq and Figma
Knowledge of HTML5, CSS3 are beneficial
Knowledge of Fiori Design Guidelines is a plus
Knowledge of Design Thinking with customer is a plus
Experience in software development is advantageous

#SAPICCareers #GCPE
WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
5天前
举报职位",https://cn.indeed.com/viewjob?jk=4e807eb9ae82cb35
