,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
17,Art Director,Cambridge,Not shown,Jagex,4.3,11 days ago,"Experience in retail, soft furnishings, dealing with clients in the home environment, and the use of own vehicle required.
Part-time hours: 7-35 per week
Job Types: Full-time, Part-time, Permanent
Salary: £12.00-£20.00 per hour
Work remotely:
No
12 days ago
Report job",https://uk.indeed.com/viewjob?jk=58943d04cdcb848f
18,Interior Designer,Bishop's Stortford,£12 - £20 an hour,Edwards Interiors,,12 days ago,"We are One - an established, progressive and ambitious full-service branding and design agency based in Bedford, with a diverse set of blue-chip client accounts [onedesignagency.co.uk]. We are seeking a talented Middleweight Graphic Designer to add real value to our creative team.
Working under a design director who sets the creative lead, you will be one of a number of designers and artworkers working predominantly on two global home appliance brands. Within these brands are a multitude of diverse creative projects for different audiences and markets.
You will be responsible for the creation of print, digital and social assets and must demonstrate the experience of creative teamworking within a defined corporate guideline. As a creative team we pride ourselves on bringing energy, lifestyle, conversation, dynamism, new trends and new ways of communicating to every brief we encounter. You’ll also get the opportunity to dip in and out of creative work on other cutting edge Highstreet brands.
Essentials:
Proven experience as a mid-weight designer - an impressive portfolio to demonstrate creative ability across various channels.
High level of proficiency in Adobe Creative Suite (Photoshop, InDesign, Illustrator, After Effects)
A great team player.
Experience with designing P.O.S. for retail environments
A strong proven ability in image retouching.
Strong verbal and written communication skills
Exceptional level of attention to detail and ability to stick to brand standards.
Proven ability to initiate and manage projects in a fast-paced environment.
Demonstrable passion for new technologies and design trends.
Social media knowledge – an ability to create posts and understand the mechanics of social media
Full time - office based
No agencies
Salary: Up to 35k - depending on experience (including attractive benefits package).
Experience: At least 5 years industry experience, agency or client side or both.
Qualification: A Degree in graphic or digital design (or equivalent) desirable.
Reference ID: Middleweight Designer
Job Types: Full-time, Permanent
Salary: Up to £35,000.00 per year
Benefits:
Company events
Company pension
Private medical insurance
Profit sharing
Schedule:
Monday to Friday
Education:
Bachelor's (preferred)
Experience:
Graphic design: 5 years (preferred)
Work remotely:
No
COVID-19 precaution(s):
Remote interview process
Plastic shield at work stations
Temperature screenings
Social distancing guidelines in place
Sanitisation, disinfection or cleaning procedures in place
13 days ago
Report job",https://uk.indeed.com/viewjob?jk=66d00147d4b1d7b1
19,Middleweight Graphic Designer,Bedford,"£35,000 a year",One,,13 days ago,"Important note:
To our wonderful friends and followers around the world, Jagex is not pausing its search for the most talented people to join its ranks. We’re a successful, robust and growing business, after all.

In light of the current situation concerning coronavirus, we have already made changes to the way we recruit, and of course are mindful of following all necessary processes to ensure the safety of our staff and anyone we might come into contact with.

Jagex has switched to working almost entirely remotely, and in line with that our recruitment and selection process has moved to an entirely remote one with video calls being the preferred method of interview.
Our hiring managers are engaged, we are well-prepared and we sincerely look forward to talking to you soon. Our team of expert recruiters will be in touch with you to talk you through the process and changes and what to expect.
So, don’t delay, get that application in today!

Company Overview:

A leader in creating deep and engaging experiences on PC and mobile, Jagex was founded in 2001 and is today one of the UK’s biggest and most respected video game developers and publishers.

Famed for its flagship MMOs RuneScape and Old School RuneScape, Jagex has welcomed more than 260million player accounts to its world and created a $1bn lifetime franchise revenue. Today the RuneScape franchise exists beyond running games in live operations; our titles are living games that connect and inspire millions of players, with content and experiences both inside and outside of inexhaustible game worlds.

Both RuneScape and Old School RuneScape, on PC and mobile, offer ever-evolving, highly-active worlds and our community-focussed development ethos empowers players to have a real say in how each game is shaped.

Jagex is expanding and extending its portfolio with fresh franchise titles, new IP and, in 2018 launched Jagex Partners, delivering third-party publishing and operational services exclusively for the living games of the future.

Jagex employs more than 400 people at its Cambridge headquarters and is on the hunt for talented people to work across the business to help the company to achieve yet another year of record growth and player satisfaction.

Job Purpose:
As an Art Director you are accountable for defining, setting and maintaining a coherent art vision for your project that supports both product and creative direction. You are accountable for overseeing a smooth pipeline ensuring the highest visual quality is achieved by internal and external development teams throughout production that meets the art direction criteria.
You will be expected to work closely with product, production, design and engineering to steer and develop your vision while providing direct leadership and guidance to your art team. The team look to you as an inspirational leader who provides motivation, mentoring and coaching as well as advocating team creativity and best practices throughout all art disciplines including health and well-being.
Represent your team at a product, leadership and craft level both to the wider studio, community and industry.
At a Director level you contribute toward studio wide topics, decisions and directives that will move the studios creative department forward and continue to establish Jagex as a studio of exceptional talent.
Key Duties:
Develops and establishes an art vision that enhances and supports the creative direction, game design, product and marketing strategy
Accountable for the quality of all art output on their assigned product
Produces easily digestible Art Direction visuals, pitches, guides and documentation to align team understanding and direction
Directly line manages Associate Art Directors, Leads or parts of the art team as applicable
Concisely and clearly communicates upward to EP, Senior Directors, VP’s and Exec
Advocates for best practices and pipelines in all art disciplines including outsourcing
Works with production to effectively plan art team delivery and highlight strategic risks
Creates team growth plans and collaborates with HR and talent acquisition to deliver
Levels the team up through mentoring, training and personal development plans
Inspires, motivates, and unleashes potential in individuals and team to deliver beyond their expectation
Establishes high performing teams with craft excellence
Keeps themselves and the team informed of the latest advancements of technology and techniques specific to art.
Contributes toward studio initiatives, is a team and studio ambassador personifying the company values.
Is part of studio creative leadership shaping the strategy of the art department within Jagex
Essential Skills:
Portfolio demonstrating Art Direction capability (Style/ Production guides, paint-overs, etc)
Extensive end to end game development experience from concept, production through to live game on PC or Console to AAA standard
Able to communicate and propagate an artistic vision to teams, stakeholders and externally as required
Competent with strategies in growing, developing and managing multidisciplinary art and animation teams on a live product
Comfortable documenting and presenting current industry best practices to art and animation teams, critiquing problematic assets and workflows
Practical mentoring capability in two of the following areas: environment art, character art, concept art, technical art, UI, VFX or animation
Working knowledge of modern game development workflows across all major artistic disciplines
Able to show a solid understanding of art fundamentals; anatomy, composition, lighting/ value, form/ function and perspective
Strong leadership skills with an inspirational lead by example approach that unleashes potential in others
Ability to bring a competitive edge to the studio through Art Direction
Company Benefits:

Flexible Working
Bonus Scheme
Private Health Care
Gym Membership
Generous Pension Contributions
Life Insurance
Free Cycle Repair
Income Protection
Dental Plan
Free Fruit and Drinks
Subsidised Canteen

Feel like you fit this role, but don’t meet all the requirements? We strive for fresh perspectives, so as long as you can demonstrate how your attitude and other abilities might make up for any gaps we would welcome your application!
Jagex are an equal opportunities employer and positively encourages applications from suitably qualified and eligible candidates regardless of sex, race, disability, age, sexual orientation, gender reassignment, marriage or civil partnership, pregnancy or maternity, religion or belief.
11 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=42ab304d9cc05a7f
20,Sales Design Consultant,Hitchin,"£37,500 a year",HHGL Limited : trading as Homebase,3.5,13 days ago,"Bathstore is a much loved brand and has recently been acquired by Homebase. This opportunity has helped us to continue to see Bathstore on the high street, with some really great plans for the future.

Bathstore are currently looking for experienced Design Consultants to join us across the UK. We are looking for individuals interested in being part of an exciting opportunity while the business goes through a transition. You will be providing our customers with a full design service, but also generating new business. Our experience within the bathroom design business means we truly understand bathrooms and we understand what our customers need to achieve their dream bathroom.

Job Details:
Support our customers with the full design and purchase of their perfect bathroom
Ensure our customers receive the best service available
Achieve individual monthly sales targets and other KPI’s as required
Actively sell and promote the company’s products and services
Help drive store profitability in line with expectations
Act as an ambassador for the Bathstore brand
Help maintain a good team spirit
Conduct home consultations with your customers

Full UK Driving Licence is required - Our unique offering ensures that we deliver the service our customers have come to expect – this will include our Home Design Service whereby you will visit your customer in their home to go through the design. You will also require access to a business insured vehicle.

Benefits

Commission Scheme
Continuing progression within the company
Staff Discount
22 days holidays
13 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=cf506673dcd199bf
21,Creative Design & Technical Arts Lead,Bedford,Not shown,Castle Newnham School,,7 days ago,"MPS/UPS Teacher Scale + TLR2 £4,963 – Permanent
Full time to start in September 2021
An exciting opportunity has arisen for a lead in Creative, Design and Technical Arts within the secondary phase of our all-through federation.
This new and exciting role would involve leading and developing design technology and creative arts subjects to include product design, food (hospitality and catering in Key Stage 4) and art. Ideally, we are looking for someone who can think creatively whilst producing a clear and organised structure for learning across secondary and working closely with primary colleagues. We aim for pupils’ enthusiasm, knowledge and skill to develop seamlessly as they move through the school.
The successful candidate would work strategically with an already strong team to grow and develop subject teaching to include other qualifications in this area.
The successful candidate will have strong subject development experience and further potential and currently the teaching needs of the department also mean that ability to teach product design would be a distinct advantage, although there is future flexibility around courses offered.
Castle Newnham is a school where ambition and care for each of our pupils are at the heart of everything we do. Our aim is to serve the needs of our local community for high standards and a coherent and smooth transition throughout each child’s ‘one journey’.
As well as a supportive team and strong professional development, Castle Newnham offers:
well-behaved, happy, confident and enthusiastic pupils who are keen to learn;
a school highly valued and supported by parents and the community;
a nurturing, enthusiastic and committed staff, who can rise to a challenge;
great opportunities to make your mark and to be part of something exciting and unique
Socially distanced visits to the school to see both sites and to gain an insight into the way in which we are developing all-through education are highly recommended. Please email Romana Tomei rtomei@castlenewnham.school who will be available through the Easter holidays for an appointment to discuss the role further.

Closing Date: Monday 26th April 2021 (Mid-day)
Interviews: Week commencing 4th May 2021

For further details of this post and an application pack
please go to the school’s website www.castlenewnham.school/vacancies
Castle Newnham Federation is committed to safeguarding and promoting the welfare of children
The position requires an enhanced criminal records bureau (DBS) disclosure

Please note that you are wholly responsible for fact checking in respect of the information provided by schools. Please also check for the latest visa and work permit requirements that may apply. Tes is not responsible for the content of advertisements or the policies adopted by advertising schools. Tes asks that all schools follow Tes' Fair Recruitment Policy.
Tes
7 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=90548a0589e3c980
22,Digital Design Contractor (FPGA),Cambridge,£400 - £420 a day,wa consultants,3.5,11 days ago,"Leading edge R&D client requires contract FPGA engineer to port ASIC designs to FPGA platforms. Verilog / System Verilog required. Must be able to use Synopsys design tools and Cadence Simulation tools.

Role is inside IR35, client is flexible regards home working ( potential for fully remote with occasional site meetings)

Please send CV for more details
11 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=14a2748f66eaecb6
23,Book Designer,Saint Ives,"£20,000 - £30,000 a year","Imray, Laurie, Norie and Wilson Ltd",,18 days ago,"Imray is the leading publisher of information for leisure sailors. The company is at a time of exciting change as we build on our long heritage, international reputation and well-established nautical books and charts to create a new generation of products and services. Our nautical books are written by leading sailing authors and clubs and cover key sailing areas worldwide.
The role of Book Designer is based in our nautical book department and is a great opportunity for someone creative with strong design and production skills and an interest in travel publishing.
Initially supporting the existing team, the role comes with the opportunity to develop into a more senior Design and Production Manager role.
You will work closely with the Editorial and Production team on the design and production of new titles and new editions.
The core part of the work involves laying out, correcting and formatting authors' copy for new and revised books. The material from authors is supplied in a variety of formats from annotated Adobe PDF files and MS Word files, to hand-annotated copy.
Other aspects include editing photos in Adobe Photoshop, editing chart plans in Adobe Illustrator, preparing images and documents and posting them on our website.
Other tasks include handling book production schedules, liaising with printers, assembling nautical chart covers and preparing publicity material (digital and printed), and some light editorial corrections.
About you
Essential
You will be creative, proactive and a good communicator.
A minimum of two years’ experience in QuarkXPress or InDesign and other Adobe Creative Suite software
Proven design skills and relevant experience
Ability to work independently under your own initiative, contributing ideas and skills to a small team
Highly organized with a good eye for detail and an interest in design and words.
Degree level education
Fluent written and spoken English
Desirable
An understanding of book or other design printing and production processes would be advantageous but not essential.
An interest in academic or technical books, travel, geography or sailing would also be useful.
Further information about the company is available at www.imray.com
Part-time hours: 35 per week
Application deadline: 09/04/2021
Job Types: Full-time, Part-time, Permanent
Salary: £20,000.00-£30,000.00 per year
Benefits:
Flexible schedule
Sick pay
Schedule:
Monday to Friday
Education:
Bachelor's (preferred)
Experience:
Design: 2 years (preferred)
Work remotely:
Temporarily due to COVID-19
COVID-19 precaution(s):
Remote interview process
Social distancing guidelines in place
Virtual meetings
Sanitisation, disinfection or cleaning procedures in place
18 days ago
Report job",https://uk.indeed.com/viewjob?jk=8c5af7372a040957
24,Technical author,Cambridge,Not shown,Cambridge Intelligence,,14 days ago,"Technical Author
We’re looking for a Technical Author to help us produce detailed and accessible documentation so that technical and non-technical audiences can get the most from our product.
Who is Cambridge Intelligence?
We’re a team of data visualization experts. We help organizations to make an intelligent visual analysis of their data to ‘join the dots’ within it and uncover hidden threats.
Using our data visualization tools, it’s quick and easy to build powerful data visualization applications, roll them into analysts’ tools and workflows, and deploy them anywhere in the world.
What’s the role all about?
Like any Technical Author role, it’s about understanding, and then explaining. What makes it different is that our products are built for developers so you’ve got to be able to write at an advanced technical level. However, not all of our customers are familiar with the language and ecosystem that we work in, so you’ve also got to be able to write content that is easy to follow.
To get the most from our products, users first have to understand what they’re capable of. Your content will need to be engaging, interactive and unambiguous. You’ll also have the opportunity to contribute to API and UX design.
Who’s the ideal candidate?
You’ll have experience working in a development team and delivering documentation for technical users. You’ll enjoy understanding complex technical concepts and finding ways to make them accessible at various levels.
This role can be done on a full-time or part-time basis.
Requirements:
You’ll have:
Excellent written and verbal communication skills (of course)
Communicating complex ideas in an easy to understand manner to a range of target audiences
The ability (and desire) to learn new technologies
Effective use of explanatory graphics and visualizations
An understanding of the ‘docs as code’ approach
Desirable:
Basics of JavaScript, HTML, CSS
Experience of producing API documentation
An interest in data visualization
14 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=fd3e7ab8bb9b3869
25,Architectural Designer,Takeley,Not shown,Weston Homes Plc,3.9,14 days ago,"Weston Homes Plc are looking for an additional Architectural Designer to join our Planning and Design team. We are looking for creative individuals who thrive off variety. Every scheme at Weston Homes is bespoke so you could be working on anything from 1200 unit city regeneration schemes to a refurbishment scheme of up to 200 units and many more.
Key Responsibilities:
Utilising your up to date knowledge of the planning system and relevant building regulations you will:
Liaise with external consultancies and reviewing designed schemes against Weston standards
Prepare drawings and submitting planning conditions and S106 requirements
Maintain up to date knowledge of the planning system and relevant Building Regulations
Accurately provide ideas and suggestions for improvement on working drawings as necessary
Full work-up of initial sketch schemes into planning applications
Successful candidates will possess the following
Architectural degree or equivalent
Experience in residential led developments
Ability to use AutoCAD / In-Design / Photoshop / Sketch Up
An understanding of the Building Regulations applicable to design
Planning Policy knowledge
Knowledge of planning application process and relevant design standards
Reward and Benefits:
As a valued employee you will be rewarded with the following:
Highly competitive Annual Salary
Generous company pension (employer contribution up to 10%) increasing with length of service
A company vehicle or car allowance and fully expensed fuel card for personal and professional mileage
Private healthcare
20 days holidays, plus English bank holidays, plus the Christmas shutdown (not deducted from your holiday allowance)
Life Insurance
Discretionary Annual Bonus depending on company performance
On site Gym facilities
Extensive training and development opportunities
Comprehensive social calendar which may include; Summer Ball; Family Fun Day; Christmas Party and various activities and sporting events throughout the year

Department
Planning and Design
Location
Head Office, Takeley
Level
Employee
14 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=164b7c09c57647a7
26,Senior Architectural Designer,Takeley,Not shown,Weston Homes Plc,3.9,14 days ago,"Weston Homes Plc are looking for a Senior Architectural Designer to join our Planning and Design team. We are looking for creative individuals who thrive off variety. Every scheme at Weston Homes is bespoke so you could be working on anything from 1200 unit city regeneration schemes to a refurbishment scheme of up to 200 units and many more.
Key Responsibilities:
You will be responsible for but not limited to the following::
Work with team members to coordinate the planning application process, reporting to the Senior Design Manager
Attend external meetings with councils and consultants
Attend internal meetings relating to application schemes
Efficient & timely submission of planning conditions and S106 requirements
Review of externally-designed schemes against Weston standards
Timely & accurate preparation of Sign-Off drawings
Actively seek to update knowledge of the planning system and relevant Building Regulations
Be proactive in seeking new design solutions and improving the overall presentation of planning submissions
Successful candidates will possess the following:
Architectural degree or equivalent and be Part 2 qualified as a minimum.
Good experience in residential led developments
Ability to proficiently use AutoCAD / In-Design / Photoshop / Sketch Up
An understanding of the Building Regulations applicable to design
Planning Policy knowledge
Good knowledge of planning application process and relevant design standards
If you are looking to further your career and gain exposure to a variety of schemes please apply below.
Reward and Benefits:
As a valued employee you will be rewarded with the following:
Highly competitive Annual Salary
Generous company pension (employer contribution up to 10%) increasing with length of service
A company vehicle or car allowance and fully expensed fuel card for personal and professional mileage
Private healthcare
20 days holidays, plus English bank holidays, plus the Christmas shutdown (not deducted from your holiday allowance)
Life Insurance
Discretionary Annual Bonus depending on company performance
On site Gym facilities
Extensive training and development opportunities
Comprehensive social calendar which may include; Summer Ball; Family Fun Day; Christmas Party and various activities and sporting events throughout the year

Department
Planning and Design
Location
Head Office, Takeley
Level
Employee
14 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=17a92ec2d3e87fb2
27,Lead UX Designer (3 month contract),Cambridgeshire,Not shown,Abcam,3.6,19 days ago,"Lead UX Designer (3 month contract)
- (CAM47096)

About the Role
Abcam is looking for a Lead UX Designer (3 month contract) to join the Cambridge HQ User Experience team. The role’s initial focus will be on the revisioning and the re-platforming of the Abcam E-commerce website – across multiple domains and regions, requiring a deep dive and understanding of drivers around current customer behaviour and future site use.
The role will require developing and embedding processes that enable us to identify the main challenges across the end-to-end digital experience. Advancing the understand and use of cross-functional Design Thinking activity, focusing on customer and business problems over assumption based solutions and supporting findings with research and aggregated data for a board picture of customer needs and relating design solutions.
The role will lead on delivering a design that represents an intuitive, customer focused e-commerce experience across desktop and mobile, whilst working in partnership with stakeholders, research teams and Subject Matter Experts. Working in a fast-paced and highly collaborative environment, where design value is delivered through agile sprints.
As a member of the Abcam Digital Product Team, you’ll be in good company working alongside a multi-disciplinary team with expertise honed at recognized leading brands.
About You
Degree in UX Design, Interaction Design or related field
Significant experience working as a UX Designer, on a large ecommerce environment (or similar)
Excellent communication skills to convey design ideas and requirements
Management of activities and roles within Design Operations – Setting goals and strategy with Head of UX
Experience with Figma, Zeplin, design systems, Sketch or similar design and prototyping applications
Experience with implementing A/B or Multi-Variant Testing, it’s goals and the value of a test and learn approach.
Experience working with external vendors and/or agencies in an agile environment, whilst understanding the value of an iterative process
Comfortable communicating with stakeholders at all levels
We are looking for a proactive individual that demonstrates the drive and desire to deliver projects to a high standard.
As part of our UX recruitment process, it is important that we can review candidate current and past work. Please include a link to your portfolio, prototypes and/or drawings, which reflects a strong understanding of UX research, interaction and the requirements above.
About Us
Ever since 1998, when our founder, Jonathan Milner, started selling antibodies from the back of his bike, Abcam has aimed to help scientific researchers make breakthroughs faster. We now have offices and labs in the UK, the US, China and Japan, and as we continue to grow, we remain ambitious, driven by our customers’ success and their research needs.
It’s our goal to provide a world-standard in protein research tools, technical support and delivery. When you join Abcam, you’ll join a global business with the passion and the vision to become the most influential company, and, best-loved brand in life sciences.
Our culture is our key differentiator. We believe in empowering individuals, with responsibility given at an early stage. The working environment is fun and fast-paced, collaborative and outcome focused, with a strong customer focus. In addition to competitive salaries, we offer an attractive and flexible benefits package (which includes shares for eligible employees), a culture focussed on wellbeing and opportunities for growth.

Primary Location GB-GB-Cambridge
Job Digital
Organization UK
Schedule Temporary
Standard
Job Type Full-time
Travel No
Job Posting Mar 11, 2021, 9:00:01 AM
19 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=8e946a8fdb4cd6cb
28,"Associate Director/Director, CMC Drug Substance Design and Manufacture",Cambridge,Not shown,SoseiHeptares,,18 days ago,"Senior UX Researcher (3 month contract)
- (CAM47084)

About the Role
As a Senior UX Researcher (3 month contract), you will be responsible for understanding who the potential users are, understanding their needs and maintaining a close focus on designing digital services that best meet their needs. You will take ownership of UX research process for the project and provide strong guidance to the UX research and UX design teams. Key responsibilities include;
Plans designs and conducts in-house usability testing sessions to support the design and development of services
Leads the usability testing process from developing user recruitment briefs through to test moderation, analysis and report writing
Works within in highly Agile environments
Conducts in-house research to test new product and concept developments (including user requirements gathering and early stage concept and prototype testing, guerrilla research, and other approaches to ensuring the user need is fully understood in the service design)
Works closely with designers and developers to turn user data into actionable product/service requirements that feed into prototype development, and influence product direction
Manages ad-hoc qualitative/quantitative research projects such as proposition development, visual identity and customer experience mapping
Presents findings and related design/business recommendations and customer insights to senior decision makers
Sets UX research standards within Abcam, whilst maintaining a current knowledge of relevant UX research developments and actively shares knowledge
About You
Draw together and present reasonable conclusions from a wide range of incomplete and complex evidence and data – able to act or decide even when details are not clear
Effectively capture, utilise and share customer insight and views from a diverse range of stakeholders to ensure better policy and delivery
Experienced in working with user centred design methodologies
Sound awareness of the business and project constraints as they apply to UX research
Proven experience of gathering user requirements for web based services
Experience across web content, tools and transactional services, especially those with complex user journeys
Experience within a research and digital environment
Degree in HCI/Usability/Cognitive Psychology/Market Research or related field
We are looking for a proactive individual that demonstrates the drive and desire to deliver projects to a high standard.
As part of our UX recruitment process, it is important that we can review candidate current and past work. Please include a link to your portfolio, prototypes and/or drawings, which reflects a strong understanding of UX research, interaction and the requirements above.
About Us
Ever since 1998, when our founder, Jonathan Milner, started selling antibodies from the back of his bike, Abcam has aimed to help scientific researchers make breakthroughs faster. We now have offices and labs in the UK, the US, China and Japan, and as we continue to grow, we remain ambitious, driven by our customers’ success and their research needs.
It’s our goal to provide a world-standard in protein research tools, technical support and delivery. When you join Abcam, you’ll join a global business with the passion and the vision to become the most influential company, and, best-loved brand in life sciences.
Our culture is our key differentiator. We believe in empowering individuals, with responsibility given at an early stage. The working environment is fun and fast-paced, collaborative and outcome focused, with a strong customer focus. In addition to competitive salaries, we offer an attractive and flexible benefits package (which includes shares for eligible employees), a culture focussed on wellbeing and opportunities for growth.

Primary Location GB-GB-Cambridge
Job Digital
Organization UK
Schedule Temporary
Standard
Job Type Full-time
Travel No
Job Posting Mar 10, 2021, 5:52:49 AM
19 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=15b1f6f3ded5e66d
29,Senior UX Researcher (3 month contract),Cambridgeshire,Not shown,Abcam,3.6,19 days ago,"Sosei Heptares (the corporate brand of Sosei Group Corporation) is a research-focused biotechnology group, publicly listed in Japan (TSE: 4565) and with sites in Tokyo, London and Cambridge (UK).
Our mission is to make a significant contribution to improving the quality of life and health of people around the world. To achieve this, we will discover, design and develop the most innovative and effective medicines for patients worldwide, through our world-leading patent-protected technology and platform.
Our primary focus is the discovery and early development of new medicines originating from its proprietary G Protein-Coupled Receptor (GPCR)-targeted StaR® technology and Structure-Based Drug Design (SBDD) platform capabilities. The company is advancing a broad and deep pipeline of novel medicines across multiple therapeutic areas, including CNS, immuno-oncology, gastroenterology, inflammation and other rare/specialty indications.
Our Company has established partnerships with some of the world’s leading pharmaceutical companies, including AbbVie, AstraZeneca, Biohaven, Genentech (Roche), GSK, Novartis, Pfizer and Takeda and additionally with multiple emerging technology companies. Sosei Heptares is headquartered in Tokyo, Japan with corporate and R&D facilities in Cambridge, UK.
Sosei Heptares has approximately 161 employees based at its new R&D research facility at Granta Park. The size of the company ensures a transparent linkage between all activities from early discovery through to clinical development.


Position:
This position will lead Drug Substance Design and CMC from candidate nomination through to clinical development for all Sosei Heptares portfolio across several therapeutic areas including projects partnered with collaborators. As part of the Preclinical Development Group, this position will ensure integration of drug substance CMC strategy and operations within overall drug development strategy and timelines across all projects. The position will also ensure state-of-the-art drug substance chemistry design at the interface between discovery and development for new candidates. The position will ensure progression of multiple projects in preclinical and clinical development through an extensive network of external vendors and collaborators.
Note: There is flexibility in balance of home working versus working on site required for this position.
Responsibilities:
The successful candidate will be expected to work independently, and:
Manage and lead the drug substance, small molecule and peptide, CMC aspects of late stage lead optimisation, preclinical and clinical projects at Heptares, to agreed timelines and budget.
Manage and provide scientific problem-solving contributions to the Drug Substance Design and CMC specialism across late stage lead optimisation, preclinical and clinical projects at Sosei Heptares, to agreed regulatory standard, timelines and budget.
Play an active role in the candidate selection phase of lead optimisation projects to ensure the best molecules are selected for preclinical development with optimised drug substance approach.
Lead Drug Substance discipline in business development interactions and collaborations with partner companies.
Ensure external vendors are identified, selected, and proactively managed, including GMP compliance, to meet the company’s objectives.
Author, review, and support CMC section of regulatory documentation to ensure generation of high-quality Module 3 drug substance sections of IMPD and IND submission documents.


Requirements:
The successful candidate is expected to have:
Minimum of BSc in synthetic organic chemistry (or related discipline) with at least 10 years’ experience in drug substance CMC.Understanding of requirements for safe scale-up of process chemical processes
In depth understanding of relevant GMP requirements for manufacture of drug substance for use in clinical trials
In depth understanding of relevant regulatory requirements for manufacture of drug substance for use in clinical trials
An excellent project manager with ability to multitask through management of multiple projects at a time, with ability to prioritise
A good team player, able to communicate clearly and influence others to fulfil the role
An expert in process chemistry core discipline and able to solicit input from other experts in order to lead and manage projects at Sosei Heptares.
Ensure all communications are professional and courteous, reflecting, at all times, the image of the company.
To maintain an active interest in the Company and its objectives.
The postholder will be responsible for adhering to all health and safety guidance, provided by the company.


Other information:
We offer a competitive salary and benefits package commensurate with qualifications and experience.
Heptares is an equal opportunities employer.
Applications should include a covering letter, providing a short description of the background to their interest in the role, with curriculum vitae including the names and contact details for two referees. Please apply through our on-line jobs portal with your application in pdf format, quoting reference number: 2021-Dev004.
Sosei Heptares does not accept speculative or unsolicited CVs from agencies. All speculative or unsolicited CVs submitted without an agreement in place will be considered Sosei Heptares's property and will not obligate us to pay a referral fee.
18 days ago
- apply on company site
Report job",https://uk.indeed.com/viewjob?jk=81eb59990864e813
