,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
16,Lead UX Designer,"New York, NY",Not shown,Verbal+Visual,,today,"Description
This position requires knowledge and application of fundamental design/drafting concepts, practices, procedures and established standards to produce products and services that are of high quality, striving for zero defects. The successful candidate may be required to research products independently and/or accurately interpret instructions from Engineers and Lead Designers. This position will require the ability to produce fully dimensioned detail and assembly drawings using Computer Aided Design tools, as well as complete calculations for fit of components and assemblies in mechanical systems. The successful candidate may also be required to direct the activities of other design personnel fostering a positive teaming environment.
Requirements
Associate's degree in Computer Aided Design, Drafting Mechanical/Industrial Technology Degree or equivalent.
Knowledge of fundamental mechanical design and drafting concepts.
Preferred Skills
Demonstrated Computer Aided Design exposure with 3D solid modeling.
Demonstrated knowledge and application of fundamental design exposure obtained through internship, work experience or school project.
GPA of 2.8 or higher.
Positive academic performance in mathematical and physical science course work.
Demonstrated ability to understand and articulate mechanical design concepts.
Demonstrated ability to research assignments, identify key tasks and milestones and complete assignments as planned to established customer commitments.
Demonstrated ability to manage work tasks with the appropriate level of independence.
Demonstrated ability to work effectively in a team environment.
Demonstrated ability to provide high level of customer service.
Demonstrated exposure with Geometric Dimensioning and Tolerancing principles.",https://www.indeed.com/viewjob?jk=18f2db909672b63d
17,Senior Packaging Designer,"Pleasantville, NY","$80,000 - $95,000 a year",LAM Design,3.5,today,"Founded in 2014, BackMarket is the first online marketplace dedicated exclusively to refurbished electronic devices. With 158M€ raised already, we are sabotaging ‘new’ by connecting highly selected certified professionals to consumers who are looking for a more affordable, reliable and ecological alternative to purchasing brand new products.

Leading the way in a shift towards a circular economy, freeing the planet from electronic waste, and building a global leading tech company are three solid reasons to wake up very morning. Taking part in BackMarket’s adventure means committing to an ambitious project with a strong social and environmental impact!

We are committed to providing an inclusive, fulfilling and caring work environment in all our offices (Paris, Bordeaux, New-York, Prague and Berlin). This is an opportunity for you to join a talented, humble and passionate team at the heart of innovation : our Bureau Of Technology.

About us & the job :

Employees for this role can be based from our Berlin, Bordeaux, New York, or Paris office. We’re also open to fully remote employees based in or around Berlin, Bordeaux, London, New York or Paris.

The Product Design & Research team at Back Market are passionate about informing and building interfaces with the user as our focus. We zoom out to see the bigger picture, but also understand the devil is in the details.
We are responsible for the user experience on Back Market, whether that be our customers or merchants, and through designing, prototyping, testing, and iterating, we evolve it in collaboration with different (and extraordinary) people.

We do this because we want to make the world a better place. After all our goal is to offer more than just an alternative avenue to buy tech products, we want to do e-commerce differently. <3

We’re looking for Product Designers (UX or UI leaning) to join us to make Back Market the most successful destination for buying refurbished.

You’ll collaborate with our Product Owners and UX Researchers to bring a plethora of concepts and product evolution, you’ll work on a daily basis with developers to validate the technical feasibility of your proposals and to ensure the fulfillment of your craft, and you’ll also be connected with other Back Markets functions (Marketing, Brand, Business etc.) to help articulate the needs and expectations of the customer and the business.

As a Mid-weight Product Designer, you’ll autonomously contribute to the design vision for key areas of our journey and create positive relationships with product squads, business stakeholders, and other designers to deliver impactful results.
You’re at the stage of your career where you bring great ideas to the table, you’re looking for challenging problems to solve for users, and you are considering your growth path in mentoring and coaching other designers.
You'll be responsible for :
Being an equal partner with product owners and engineers to build, maintain, and evolve Back Market.

Contribute to the product roadmap and advocating for the right approach, prioritisation, and execution to ensure a best in class customer experience.

Collaborating with user researchers to bring clarity to ambiguous problems with relevant customer insights, and consulting quantitative and qualitative data to inform your design decisions.

Advocating for and facilitating design methods and tools to help your team deliver solutions that work for our customers and business.

Ensuring clarity and comprehension in your ideas and solutions from conception to delivery through useful documentation and tidy working practices.

Proactively advocating your impact and autonomously communicating progress, learnings, and goals

You're perfect for the role if :
You have at least +3 years of experience working in a growing design & research team and can talk about how you have worked with stakeholders to deliver impact in dynamic environments.

You demonstrate in-depth knowledge in design methods and craft. You have a collection of examples where you’ve contributed successful impact.

You have your ear to the ground regarding new tools and technologies that help us become more effective and efficient.

You can contribute inclusive design practices and are comfortable in voicing your opinion.

You are obsessive about UX or UI design, you have an attention to detail regarding edge cases, hierarchy, contrast, cognition, etc...

You deliver designs with a systematic approach.

You think about interfaces not as static pixels but as dynamic experiences and can express yourself effortlessly with motion, flows and stories.

You are inherently curious, you are idealistic but you challenge the status quo responsibility and can always find the middle ground.

You are comfortable in communicating professionally in English as we are an international team.

WHY SHOULD YOU JOIN US ?

A meaningful job : through hard work, you will help avoid thousands of tons of electronic waste and fight against planned obsolescence. It counts!
An attractive salary, equity, multiple benefits (meal tickets, health insurance, etc...), parental benefits, remote friendly, relocation package, internal events, etc…
Technical challenges all day every day : you will have the freedom to innovate and adapt new ideas!
Work with passionate experts who will share their knowledge and help you develop and grow! (Backademy, technical guilds, Meet-up & Conference)
Grow your career with a flexible career path, BackMarket can help you evolve!
A booming scale-up: our environment is rapidly growing in Europe, the USA and soon in Asia!
A lot of fun : you will have the opportunity to work in a fast paced, open minded and friendly environment.

Backmarket is an Equal Opportunity Employer for any minority, disability, gender identity or sexual orientation.",https://www.indeed.com/viewjob?jk=da6bca2ed6de8648
18,Urban Junior Landscape Designer,"New York, NY","$42,000 - $45,000 a year",Plant Fantasies,,today,"Verbal+Visual is seeking an analytics and performance-focused Lead UX Designer. You are expected to be a trusted partner to the Strategy, Creative and Technical Directors with dependable communication skills for the generation of relevant solutions and provide appropriate pushback (internally/externally) internally and externally when necessary. We are looking for you to bring the ability to display a high level of execution, display creative thinking when ideating on functional solutions, and use data and testing to optimize your proposed solutions both pre-launch and post-launch.

Primary Responsibilities:
Understand the customer and path to purchase, and propose solutions that achieve clients’ goals for performance.
Design wireframes and work with the visual designers, technologists and strategists to ensure a successful implementation of proposed wireframes.
Utilize data and testing to continuously optimize proposed solutions, both pre-launch and post-launch.
Actively investigate user journeys with client sites, and provide solutions to improve the customer journey.
Communicate and collaborate with CD, Design Leads, UX, Strategy, Dev. and your Producer in order to produce work that satisfies a clients goals and internal KPI’s.

Experience Required:
An understanding of the principles of responsive design for the web and the impact this has when generating digital solutions.
Specifically we look for a designer who has a mobile-first approach, familiarity with accessibility principles and standards, and an ability to anticipate motion and interaction.
Comfortable designing in with the Sketch app, a familiarity with the Adobe Suite and some prior knowledge of prototyping tools such as Principle, Invision, Marvel and/or POP.
5+ years of professional UX design experience (Ecommerce and/or Shopify experience preferred)
An excellent attitude, a desire to work collaboratively giving/receiving feedback, and a passion for visual design and communication!
Level-headed and comfortable taking direction while remaining intellectually curious and always asking, why?
Must live within commuting distance of Manhattan, New York.

Compensation and Benefits:
This career is a full-time position. Full benefits are included.",https://www.indeed.com/viewjob?jk=4be6a15d9eab08b3
19,Set designer / Interior Designer for photo/video studio,"Long Island City, NY",$15 - $30 an hour,FD Studio Inc,,today,"WHY YOU’LL LOVE THIS JOB
This is a great opportunity for a highly creative Senior Designer with 7-10 years of branding & package design experience. You’ll report directly to our Creative Director and will be responsible for hands on creation of fresh design solutions that strengthen our clients’ brands. We’re looking for a candidate that possesses excellent problem-solving skills, “big-idea” thinking, and experience working on all types of CPG projects ideally gained at a recognized agency. We take a team approach to design so if a collaborative environment is what you’re looking for, then LAM is the place for you. As we begin to move into the post Covid world, this will be a full-time position with a flexible, hybrid work schedule splitting time between our office in Westchester county with remote work at home.
HERE’S WHAT YOU’LL DO
Develop strategic design solutions that meet design objectives & exceed client expectations
Offer insightful conceptual thinking to both inform design development and inspire design team
Excel at a variety of stages in the design process, including initial design, revisions and finalization
Work closely with assigned teams across design, account and production disciplines
Direct and manage illustration and photographic process internally and externally
Manage and interface with freelancers
Contribute to client relationships and presentations
Flexibility to work on promotional projects including key visuals, lockups, in-store POS, collateral & sales kits
HERE’S WHAT WE’RE LOOKING FOR
Strong conceptual thinker who produces design ideas in a timely manner that can stretch beyond the brief
Ability to present work with clarity, conviction and a clear sense of why the work answers the brief provided
BA – Undergraduate college degree required
Expert level proficiency in Mac environment (Illustrator, Photoshop)
Strong sketching and excellent sense of color and type, illustration skills
Knowledge of production and pre-press a plus
Easy disposition, dedicated, strong work ethic, organized, personable and able to manage pressure
Comfortable getting “stuck in the details”
THE COMPENSATION PLAN
Competitive starting salary
Medical and dental insurance
Incentive program
Retirement plan
ABOUT LAM
LAM Design is a full-service strategic branding, package design and brand innovation agency with 60+ years’ experience helping many of the world’s leading companies develop, extend and revitalize their brands. We’re located in beautiful Pleasantville, NY, adjacent to the Metro North train station (45-minutes from Grand Central) with convenient access to all major parkways. Check us out: LAM Design Website",https://www.indeed.com/viewjob?jk=bff0d611c821acee
20,UX/UI Designer (full-time consultant),"New York, NY",Not shown,United Nations Development Programme (UNDP),4.4,today,"We are looking for an artful Set Designer or Interior designer to improve our existing studios and create interiors from scratch for new locations. You will be working with the studio founder, developing interior ideas, shopping for props and interior details (mostly online/amazon), hiring and coordinating contractors to make sure the set idea is implemented as planned.
Responsibilities
Research and suggest new projects/interior improvement ideas
Oversee and manage design project from concept to completion
Define project requirements and schedule
Estimate costs and project cost
Research and decide on props and materials sourcing
Produce “sample” and “mood products”
Supervise work progress, working closely with contractors
Skills
Creative talent, imagination, and eye for design
Understanding photographers/videographers needs
Communication and coordination skills
Project management skills
Photography or videography experience is a big plus
Job Types: Full-time, Part-time, Contract
Pay: $15.00 - $30.00 per hour
Benefits:
Employee discount
Flexible schedule
Schedule:
Day shift
COVID-19 considerations:
All customers and employees are required to wear a mask. Temperature screening, PPE available at each location, social distancing, and sanitizing guidelines in place.
Ability to Commute/Relocate:
Long Island City, NY (Preferred)
Experience:
Interior or film set design: 1 year (Required)
Construction management: 1 year (Preferred)
Contract Length:
5 - 6 months
1 year
More than 1 year
Full Time Opportunity:
Yes
Work Location:
Multiple locations
Hours per week:
20-29
30-39
Company's website:
fdphotostudio.com
Benefit Conditions:
Waiting period may apply
Work Remotely:
No
COVID-19 Precaution(s):
Remote interview process
Personal protective equipment provided or required
Temperature screenings
Social distancing guidelines in place
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=b2426534cbe038fb
21,Graphic Designer,"New York, NY",Not shown,Jerry,4.5,today,"We are seeking motivated Jr. Landscape Designer.
RESPONSIBILITIES/DUTIES
Assist V.P. Of Design with residential and commercial urban landscapes.
QUALIFICATIONS
*0-3 years of experience working in an architectural design office.
Proficient in AutoCAD and InDesign
Must demonstrate knowledge in planting design.
Residential and Commercial landscape design experience in the US
Ability to meet deadline
Must demonstrate excellent communication and writing skills, strong organization and time management habits, and ability to work well independently and collaboratively.
Must demonstrate ability to visually express complex ideas and solve problems graphically.
Must demonstrate excellent communication and writing skills, strong organization and time management habits, and ability to see projects to completion.
Good knowledge of plant materials required.
Job Type: Full-time
Pay: $42,000.00 - $45,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Work Location:
One location
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No",https://www.indeed.com/viewjob?jk=26a962141725b029
22,Personal Designer,"Saratoga Springs, NY",Not shown,Michaels,3.6,today,"I. Background
The Bureau of External Relations and Advocacy (BERA) leads and supports the organization in cultivating, building and nurturing strategic relationships and alliances that are essential for advancing and successfully achieving the mission of UNDP. Within BERA, the Communications Group leads and manages external communications through strategy, media, digital communications, marketing, branding and global storytelling. The Digital Communications Studio within the Communications Group is responsible for implementing digital communications strategies globally; managing and maintaining UNDP’s multi-lingual corporate web sites; developing multimedia and social media approaches, products, services, and platforms, including mobile; and advising and training personnel on industry standards and practices.
The UX/UI Designer is part of the Digital Communications Studio. Under the guidance and direct supervision of the Team Manager, he/she will contribute to the creative advancement of UNDP’s global network of websites by designing and improving the visual, UX and IA aspects of UNDP’s corporate web properties, pushing forward it’s digital transformation efforts.
He/she will work with designers, business managers, content specialists and technologists to iteratively update and optimize the UX and UI of existing websites, as well as design new web products.
II. Duties and Responsibilities
Participate in the revamp of UNDP’s corporate websites including information architecture new design and UX, usability testing
Iteratively optimize the navigational systems and templates of UNDP’s external websites
Iteratively refine visual elements on UNDP’s external websites to optimize user experience for key audiences
Support the implementation and maintenance of a design system to be used by UNDP offices and partners
Work with teams of project managers, editors, designers, developers and production specialists on multiple web projects
Provide advice and recommendations on best practices, standards and tools in digital design and UX
Communicate design approaches to a variety of technical and non-technical stakeholders effectively
III. Expected Outputs and Deliverables
Deliverable 1 - Produce visual representation of pages and components needed for migration of UNDP’s corporate websites.
Deliverable 2 - Document behavior and functional specifications for components within UNDP’s design system so that designers, engineers, project managers and editors create a consistent experience across our digital footprint.
Deliverable 3 - Create new components for UNDP’s design system using an atomic design approach based on the emerging needs of corporate websites.
Deliverable 4 - Map user flows for key interactions within UNDP’s corporate web system. Work with designers and engineers to implement design changes to be made as a result of the user flows.
IV. Required Skills and Experience
Education:
Bachelor’s degree or equivalent in design, fine arts or related fields.
Experience:
Three years of experience in digital/interactive design with strong portfolio of UX/UI design;
Two years experience in developing Information Architectures (e.g. site mapping, gap analysis, IA design strategy, wire-framing) in a clear and logical way;
Two years experience in using Adobe XD, Figma, InVision and other wireframing and prototyping tools;
Experience working with design systems is an asset;
Knowledge of standards for web accessibility.
Languages:
Good written and spoken English. Working knowledge of Spanish or French is an asset.
V. APPLICATION PROCEDURE
Please apply to this position using this link:
https://jobs.undp.org/cj_view_job.cfm?cur_job_id=97936
Contract length: 5 months
Application Deadline: 05/04/2021
Expected Start Date: 15/04/2021
Job Types: Full-time, Temporary, Contract
Work Remotely:
Temporarily due to COVID-19
COVID-19 Precaution(s):
Remote interview process
Social distancing guidelines in place
Virtual meetings",https://www.indeed.com/viewjob?jk=8bad206534f936ba
23,Senior UX Designer,"New York, NY",Not shown,Calibrate,,today,"The Florist at Decker's Nursery is a growing family owned business that is seeking to expand our team and hire a floral designer/assistant. The ideal candidate will be creative, ambitious and detail oriented. A responsible self-starter that can manage their own time effectively. Previous experience in all phases of floral design is a plus.
Please email resume with references for immediate consideration.
Job Types: Full-time, Part-time
Pay: From $15.00 per hour
Benefits:
401(k) matching
Employee discount
Schedule:
8 hour shift
Experience:
Floral Design: 1 year (Preferred)
Language:
English (Required)
Work Remotely:
No",https://www.indeed.com/viewjob?jk=5c2ddf8fbe7ec3c1
24,Designer - Women's Wovens,"New York, NY",Not shown,J.Crew Factory,3.8,1 days ago,"About Jerry.ai:
Jerry.ai is building the first financial platform for your car that helps people optimize the cost and experience of owning a car (making ownership easy & affordable). We have started with helping people optimize the cost of car insurance and our vision is to help people in every aspect of car ownership. Since our product launch, we have been growing really fast for the past 18 months and our users love the product (rating 4.7 in the app store).
Jerry.ai is founded by serial entrepreneurs who previously built and scaled YourMechanic (“Uber for car repair,” the nation’s largest on-demand car repair company). We are based in Silicon Valley and have offices in Palo Alto, Toronto, and Buffalo. We are backed by Y-combinator, SV Angel, Funders Club, and many other prominent Silicon Valley Investors.
We’d love to hear from you if you are looking for:
Start-up energy working with a brilliant and passionate team
$300 billion market opportunity
Exponential growth (10X revenue growth in 2020)
Open communication environment based on high integrity values
Rockstar teammates
About the role:

As an integral part of the Jerry creative team, you will work closely with Performance Marketing and focus your design efforts on direct response ads for digital social channels. You will use your still and simple motion graphic expertise, and knowledge of previous ad performance to introduce new graphic styles that perform and drive results. We are looking for a creative go-getter that is ready to help Jerry elevate our consumer brand experience. Sound like you? Let's chat!

Responsibilities

Build direct-response ads (still and simple motion graphics) to be used across several social media platforms
Run with your creative ideas, and execute new aesthetics and graphic styles that capture audiences
Collaborate in the ideation of new campaigns, and alter existing campaigns to drive performance
Juggle several campaigns simultaneously
Requirements:
Minimum 3 years experience producing still and simple motion graphics for digital social channels
Experience with Google UAC and Facebook Ads
Proficient in Adobe Suite: Photoshop, Illustrator, and After Effects
Collaborative, while still having the ability to take action and deliver high quality material independently
Ability to pivot and thrive under pressure in a fast-paced, startup environment
Portfolio must be provided in a link or a PDF in order to be considered",https://www.indeed.com/viewjob?jk=511b49c7402fae4e
25,Interior Designer,"Brooklyn, NY",$25 an hour,Urban Spine and Rehab,,1 days ago,"We're here for the makers! Come be a part of the team where innovation and teamwork come together to support the most exciting missions in the world!
Build customer relationships while creating a memorable framing solution for their art. Help customers shop our store and be able to find what they’re looking for. Provide a safe, clean and clutter-free environment.
Major Activities
Adhere to Standard Operating Procedures (SOP’s) and Company programs to ensure compliance to applicable laws and requirements; execute Company policies and standards
Embrace and execute personal designer by using Elevated ABC Deliver to build relationships with all customers while creating Custom Framing solutions. * deliver sales and production results
Complete framing orders with a high degree of quality and on time
Maintain the ready made frame department and other assigned areas including SISO and Directed Replenishment
Deliver friendly customer service; help customers shop and find what they are looking for; provide a well merchandised and in-stock store for the customer to shop
Follow Standard Operating Procedures (SOPs) and Company programs
Support shrink and safety programs
Interacts with others in an accepting and respectful manner; remains positive and respectful, even in difficult situations; promotes commitment to the organization’s vision and values; projects a positive image and serves as a role model for others
Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget
Operate cash register and execute cash handling to standards
Acknowledge customers, help locate product and provide solutions
Assist with Omni channel processes
Other duties as assigned
Minimum Education
must be at least 18 years of age
Minimum Type of experience the job requires
basic computer skills and basic measuring skills
ability to operate the framing equipment and glass cutter
Preferred Type of experience the job requires
retail experience
Experience selling products and/or services to customers
Physical Requirements
regular bending, lifting, carrying, reaching and stretching
ability to move throughout the store
ability to remain standing for long periods of time
lifting heavy boxes and frames and accessing high shelves
if you need help performing these functions of your job, please contact supervisor so that we may engage in the interactive process with you and find a reasonable accommodation
Work Environment
public retail store setting taking care of our customers; all public areas are climate controlled; some stock rooms may not be climate controlled; some outdoor work if assigned to retrieve shopping carts or while unloading trucks; Frame shop contains glass cutter and heat press; work hours include nights, weekends and early mornings
We are an Equal Opportunity Employer. Check out our EEO policy https://www.eeoc.gov/employers/upload/poster_screen_reader_optimized.pdf [eeoc.gov",https://www.indeed.com/viewjob?jk=d84d9245ca02e219
26,Floral Designer,"New York, NY",$18 - $24 an hour,Alexander Florals,,1 days ago,"OUR MISSION
Obesity is America's underlying pandemic, and science shows that lasting weight loss is driven by improving our metabolic health.
At Calibrate, we're defining metabolic health as a new consumer category, one that mirrors what the research shows—that weight reflects our biology, not our willpower. Our program was designed by world leaders in obesity and nutrition science to drive long-term weight loss in a way that's proven to be impactful, realistic, and sustainable.
To bring Calibrate to everyone who needs it, we're building the first direct-to-consumer telemedicine business within the healthcare ecosystem, aligning incentives for doctors, insurers, pharmaceutical companies, and consumers. By leveraging technology, Calibrate is closing the gap in care for 175mm American adults in a $600bn market where Americans spend millions of dollars and do not lose millions of pounds.
Our doctor-guided program defines a new standard of clinical care, bringing decades of academic research to everyone, everywhere. Calibrate combines FDA-approved metabolic medication with a holistic curriculum and 1:1 virtual coaching sessions that drive lasting behavior change. The result is a metabolic reset that delivers sustainable weight loss and success beyond the scale, with improved whole-body health that enables our members to embrace a new day-to-day.
BENEFITS
At Calibrate, we're committed to our vision of putting our members and our teammates in control of their health. Some of our benefits include:
Competitive salary, with opportunity for equity in an early stage, high growth business
Generous paid time off
Calibrate-funded health benefits (medical, dental, vision) - starting at zero cost to you
One Medical membership and Teladoc virtual care
Therapy on your time with three free months of Talkspace membership
Health advocacy and assistance services through Health Advocate
Commuter benefits, ClassPass memberships, and gym memberships for post-pandemic life
NYC-based with opportunities to be fully remote
Competitive Paid Parental Leave for parents
ABOUT THE ROLE
We are looking for a Senior Product and UX Designer to join our fast-growing team to help us develop and execute our product vision across a wide range of products, including:
Our consumer facing application (mobile and web) to engage and change behaviors to improve weight health
AIl telehealth communication platforms (chat, video, phone) between patients and providers
Doctor and coaching internal platform that helps our team efficiently deliver the right care to the right members at the right time
Growth product and infrastructure to drive sales from initial ad campaigns through conversion
The ideal candidate is as passionate about creating seamless customer experiences as they are about solving complex infrastructure problems with elegant solutions. In this role, you will work closely with product and engineering teams to plan, architect, build and own our highly scalable systems and bring our products and vision to life.
KEY RESPONSIBILITIES
Conceptualize and design creative for website, member mobile and web apps, and internal systems
Understand and identify user needs, and leverage them to guide ideation and define product requirements
Develop user flows, wireframes, and prototypes to inform ideation and validation
Help drive usability research to validate design decisions, interpreting feedback with critical hypotheses, and flexibility to adapt based on learnings
Collaborate with creative, marketing, product, and engineering team members to ensure consistency across platforms and assets
Be a champion for inspiring and intuitive user experiences - inspiring and nurturing creativity at Calibrate, and constantly raising the bar for excellence!
BACKGROUND AND EXPERIENCE
5+ years of experience working on rapid release cycle environment and partnered with product managers and engineering teams to define and ship features quickly
Demonstrated strategic thinking that balance engineering and product needs without sacrificing the integrity of design
Fluency in modern web technologies and understand the fundamentals of front-end development
An obsession with details
Deep experience with design thinking methodologies
Thrive in a in a fast-paced entrepreneurial environment, with a bias for action
Experience with Figma and front-end programming
ABOUT OUR TEAM
Calibrate launched Summer 2020 and has raised $27.6mm in Seed and Series A funding from leading healthcare and consumer investors, including Threshold Ventures, Forerunner Ventures, and Redesign Health. Our team helped build businesses at the intersection of technology, consumer, and healthcare, including Capsule, Oscar, One Medical, Galileo, Ro, Rent the Runway, Harry's and more. Our Clinical Advisors include Donna Ryan, the President of the World Obesity Federation, and Darriush Mozafarrian, cardiologist and Dean at the Tufts Friedman School of Nutrition Science and Policy.
Calibrate is committed to bringing together people from different backgrounds and perspectives to deliver real results for our members.
Calibrate recruits, employs, compensates, and promotes regardless of race, religion, color, national origin, gender identity, disability, age, veteran status, and other protected status as required by applicable law and as a matter of our company values.
OUR VALUES
We're in this together: We have an audacious mission, and we're building a lot of things for the first time — from the first DTC pharma business within the healthcare ecosystem to the data infrastructure for providing real-world evidence in the largest category of chronic disease. It takes superpowers to build something simple and intuitive within the complex healthcare market, so we identify and work as a team from our individual points of strength. Not everyone has to be good at everything, but we know that when we harness what we're each great at, we're unstoppable.
Small wins create big wins: We ground every experience in optimism, recognizing and celebrating successes along the way. We break projects down into smaller components. And we focus on where we have momentum. We always plan for larger goals with the knowledge that our plans will evolve as we achieve smaller milestones.
You're in control: While we're headquartered in New York, we don't let location stand in the way of the best talent — and from coaches to engineers, many of us are fully remote. Our business is multi-faceted, so each Calibrater is hired to be an expert in their piece of it — in control of their own initiatives, in control of their own impact, and in control of driving their own (real) results.
Real results matter: We're obsessed with outcomes because when our members win, we win, and the data proves that we've built the best metabolic health program on the market. We're purposeful, optimistic, and relentlessly confident that we can solve the biggest medical issue of the 21st century.",https://www.indeed.com/viewjob?jk=d621a7a66c48f4bf
27,Junior Interior Designer,"Armonk, NY",$20 - $30 an hour,Cocobolo Interiors,,1 days ago,"WHO WE ARE
We make timeless clothes that last a lifetime…then pair them with of-the-moment styles season after season, decade after decade. We think that distinct heritage pairs perfectly with modern design and fabric technology. We believe in feel-good color… Even if black or navy makes you feel best, we’re here for that. We’re the experts in signature categories: cashmere, coats, blazers, pants—and we also collaborate with the coolest brands out there because we know that creativity is contagious. We consider leopard a neutral, speak stripes fluently and live for a great gingham. We believe in looking like a million bucks, not spending it—which is why we go the extra mile to source the absolute best fabrics at the most accessible prices. We also know that we have a responsibility to the planet and to humanity to choose eco-friendly fabrics and to support our factory workers, without compromise. We’ve had your back for over 35 years, and we’re convinced there’s no better expert on our clothes than you, our customer.

THINK YOU WOULD ENJOY DOING THIS?
Design, sketch, research and fabricate the development for all woven categories: bottoms, dresses, tops, suiting, outerwear, skirts and swim.
Work with design director to create concepts, select color stories, develop fabrics and prints
Request fabrics for protos and samples
Request lab dips and strikeoffs through bulk production
Execute Print and pattern with Cad teams
Work with cross functional partners (Merch, production and Tech) to ensure product integrity from sketch, to protos, to assort samples to bulk
Attend fittings with tech team
Presentation of designs and visual boards (with cads, illustrations, fabrications and garments samples)s to cross functional partners and design leaders
Execution of line plans and color cads
Research designs and present new ideas to team leaders
Analyze current design trends and incorporate into the collection when appropriate
Review weekly business and selling reports to improve relevance of product in the pipeline

YES? GREAT! NOW…
DOES THIS SOUND LIKE YOU?
Meaningful Experience in Womens Wovens categories
Some experience with Design to Value type Brands/business models
Understanding and experience with Product Development of garments from sketch to final bulk approval
Experience with working with Prints and color- possess excellent color sense
Knowledge of construction and execution of a garment
Experience executing tech packs including specing as needed
Extensive Sketching skills and knowledge in adobe illustrator
Experience with PLM systems
Organized and Flexible
Previous experience in managing assistants/support teams
Meaningful experience with working with sizeable cross functional teams from production, merchandising and tech design
Self- motivated and team player
Ability to multi task
BONUS POINTS IF YOU…
Minimum 5 years of experience
Experience with swimwear
Some previous work experiences aligning with Jcrew Factory Aesthetic
Ability to present focused visual presentations and ability to speak to designs with clarity
YES AGAIN? Then you’d be a great addition to the team! Please click the apply button to submit your application.

We are committed to affirmatively providing equal opportunity to all associates and qualified applicants without regard to race, color, ancestry, national origin, religion, sex, marital status, age, sexual orientation, gender identity or expression, legally protected physical or mental disability or any other basis protected under applicable law.",https://www.indeed.com/viewjob?jk=fde1cf398007411c
28,Interior Designer,"Armonk, NY","$40,000 - $55,000 a year",Cocobolo Interiors,,1 days ago,"Hempstead, New York, United States -

Who are we?

Kitchen Magic, a family owned kitchen and bath remodeling company headquartered in Nazareth, Pa. is seeking skilled, experienced Interior Designers to grow and succeed with our company.

Our in house marketing and contact center teams keep leads and quality appointments flowing to our sales team across 7 Northeastern states, 6 days a week. A sales and marketing organization first, Kitchen Magic also manufactures many of our own products, which allows tight QC and very happy customers. We deliver on the promises of our Interior Design team.

Our commitment to customers and employees and customers come first. Kitchen Magic had been named #1 in the Kitchen Category Nationwide by industry authority Qualified Remodeler Magazine seven times. Plus, our employees have voted Kitchen Magic a Top Workplace for eight years running- speaking to the heart of our positive culture and powerful core values.

As an Interior Designer, you will help homeowners reinvent the most important room in their home, creating beauty, function and pride of ownership they will enjoy for many years to come-all with the opportunity to earn a base salary plus unlimited commission and a monthly bonus.

Requirements:

Who we are looking for:

True Interior Designers professionals who recognize the value of receiving qualified, confirmed appointments on a daily basis, and can produce results we are looking for and the chance to earn well over 100K+.

Hungry, self motivated, hardworking Interior Designers who are passionate team-players.

If this is you, we're a perfect fit!

Kitchen Magic will invest in you with training and support and help you achieve success.

Are you up for the challenge? If so, here's what you need to have for the job:
Interior Design education or experience
Excellent people skills.
Reliable transportation.
Saturday morning availability.

Primary Responsibilities:
Visit customers in- home to present our products and services.
Present and build the value of our custom, money saving solution
Earn your prospects business and design kitchens!



Benefits:

Benefits:
Potential to earn well over 100K with a salary plus commission, as well as a monthly bonus.
Each day you receive qualified, confirmed appointments with homeowners.
Receive paid professional Interior Design training and tactics

We challenge ourselves every day, but make sure we have fun and enjoy the journey together.

Kitchen Magic provides a competitive base salary, benefits and 401k.

Kitchen Magic is an equal opportunity employer. PM20

PI132791800",https://www.indeed.com/viewjob?jk=d693f4a41b5e5093
29,Designer (12 Months Contract),"New York, NY",Not shown,Bloomberg,3.9,2 days ago,"United University Professions
Graphic Designer & Writer
Statewide Labor Union seeks an individual to fill the position of Graphic Designer & Writer. This Management Confidential position will be under the supervision of UUP’s Director of Media & Publications.
Primary Responsibilities:
Layout and production of the union’s publications (print/online)
Graphic design (creation of brochures, flyers, print ads, pledge cards)
Writing, editing and proof-reading for the union’s publications
A strong candidate will have:
Bachelor’s Degree in a related field
Experience working in a higher education, labor union or a hospital setting
Experience with Photoshop, InDesign, Adobe Illustrator and Adobe Fireworks
Newspaper experience is a plus
The ability to multitask and turn projects around quickly
This is an on-site position in Latham, NY. Benefits are included. Minimal travel required (post-COVID). Salary commensurate with experience and qualification. Please submit resume and cover letter to Lynn Alderman, Director of Administration, at lalderma@uupmail.org, by April 2, 2021.

recblid 57yjmq41xwvueevwvdnp4pjlo390up",https://www.indeed.com/viewjob?jk=3c9986fc97455a8f
