,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
10,Grant Manager Italia,"Milano, Lombardia",Not shown,ActionAid International,,2 giorni fa,"Stiamo cercando un/una Grant Manager Italia che si occupi, all’interno del Dipartimento Fundraising and ltaly- Europe partnerships e in particolare dell’Unità Grant Management & Donor Compliance, della gestione e rendicontazione dei progetti in Italia ed Europa finanziati dalle attività di raccolta fondi da donatori italiani ed internazionali.

Le principali mansioni e caratteristiche dalla figura saranno
Pianificare, gestire e monitorare l’ambito finanziario dei progetti finanziati da donatori official (EU, istituzioni nazionali, fondazioni e aziende);
Revisionare i report e stesura dei rendiconti finanziari di progetti finanziati da donatori official;
Formare, monitorare, supportare le organizzazioni Partner per una corretta gestione finanziaria dei progetti, in accordo con le linee guida di donatori in termini di implementazione budget, eleggibilità dei costi, rendicontazione ed audit;
Supportare la stesura dei progetti, con focus sulla pianificazione finanziaria, in collaborazione con i project designer e programme expert dell’area di riferimento;
Gestire e coordinare le relazioni con i donatori ed i partner coinvolti negli interventi seguiti;
Collaborare con le funzioni di Amministrazione, Finanza e Risorse Umane per la finalizzazione dei dettagli contrattuali e finanziari in tutte le fasi dei progetti;
Contribuire all'innovazione e semplificazione delle procedure interne di gestione e rendicontazione con il rafforzamento della digitalizzazione;
Laddove richiesto e necessario realizza missioni di verifica e di monitoraggio dei progetti.

La figura riporterà al Capo Unità Grant Management & Donor Compliance – Dipartimento Fundraising and ltaly-Europe partnerships.

Competenze
Esperienza minima di 5 anni nell'ambito non profit con una conoscenza approfondita del lavoro con donatori istituzionali, amministrazione di progetto e rendicontazione;
Consolidata esperienza in budgeting, monitoraggio economico- finanziario, gestione cofinanziamenti, rendicontazione, gestione audit;
Esperienza in gestione di partenariati complessi;
Conoscenza delle procedure di rendicontazione dei principali donatori istituzionali e delle linee guida per applicare ai bandi istituzionali;
Ottima conoscenza della lingua inglese, scritta e orale;
Ottime capacità di problem solving e di rispettare le scadenze;
Capacità di lavorare in team e gestire processi in modo autonomo.

Sede di lavoro: Milano
Tipo di contratto: Si offre un contratto a Tempo Determinato 24 mesi del CCNL Terziario, Distribuzione e Servizi, 2° livello.

Sede di lavoro: Milano
La raccolta dei CV terminerà il 09/04/2021
Inviaci la tua richiesta e il tuo CV compilando il form al link.
GreenJobs.it
2 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=0dde49bc050b64d7
11,Process Management Expert,Lombardia,Not shown,ING,4.0,2 giorni fa,"Reports to:
Process Management Lead

Job Description:
The Process Management Expert guarantee to the Bank the se up and maintenance of end to end processes and procedures.
Ensure the Process efficiency trough Lean Six Sigma methodology, leading waves of E2E Process Improvement across all Bank departments.
Works on projects to improve quality, reduce errors, design new business processes and assist the organization to achieve its business objectives and goals.
Guarantee that processes and procedure are implemented in line with law, policies and business requirements and embed the controls needed to minimize the inherent risks and are instrumental for a good product governance.

Key Responsibilities:
Coordinate and actively execute the following activities:
Document local Bank processes, guaranteeing their mapping into local and global process taxonomies;
Define and update the inventory of the process leaders who, as responsible of the end to end processes, are the first contact point for their update, documentation and optimization;
Enable and facilitate the link of external attributes to the processes, like Key Performance Indicators, applicable Laws and Regulations, risk related attributes, CIA classifications and any others deemed useful for process analysis and optimization;
Support Process Leaders and Domain Owners to document processes and rules and execute quality assurance on their deliverables (procedures, policies, governance manuals etc); make sure that such documents are properly validated, authorized and communicated to all involved people;
Take part of the projects and small changes (CR) to assess their impact on Bank processes;
Guarantee the bank process knowledge.
Coordinate and execute Process Reengineering, in order to restructure and optimize processes, aiming to reduce operational costs and incidents and improve customer satisfaction
Is also involved in
international working tables, like Process Expert Group
Italian Bank Association (ABI) working tables (Organization & Processes).

Requirements (Educational Qualifications, Work Experience, Technical, Language and other Specialized skills):
Green or Black Belt Certification
Aris Connect tool Knowledge
SharePoint Designer
Soft skills:
Know the Business: Understanding of what is relevant to the company; use of knowledge of the business to proactively support teams, departments, and/or the organization
Negotiation and good communication skills, both in Italian and English
Reliable, makes things happens empowering the team and motivating all to do the best in their role to contribute to the results.
Leadership skills
Problem solving and Objective oriented.
Good flexibility, integration and facilitation skills
Strategic view of activities

Duration: permanent
Location: Milan
2 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=8575b1e510c9363f
12,Account Commerciale Web,"Monza, Lombardia",Not shown,PL Group - Innovazioni Tecnologiche,,2 giorni fa,"Prontoweb è una società di PL Group che sviluppa progetti digitali evoluti per aziende e professionisti.
Ad un’elevata competenza tecnica uniamo creatività ed uno spiccato focus commerciale. Curiamo l’identità digitale dei nostri clienti per permettere loro di espandere la loro attività in Italia e all’estero.
Nell’ambito di un significativo sviluppo della propria attività, Prontoweb cerca:
ACCOUNT COMMERCIALE WEB
Dinamico, intraprendente, in grado di sviluppare e gestire le relazioni con i clienti.
I servizi offerti sono relativi a:
· Sviluppo e restyling siti web
· Social Media
· Sviluppo APP
· E-commerce
· Lead Generation by Google Ads / Facebook ADV
· Attività di SEO
· Direct email Marketing
· Foto e video
· Grafica
Il profilo si distingue per doti relazionali, flessibilità, approccio commerciale creativo, comprensione delle esigenze del cliente.
Si richiedono inoltre buone attitudini al team working, visto che nello sviluppo dei progetti ci si relaziona con web designer e grafici per indicazioni, proposte, suggerimenti.
Offriamo:
· Alte provvigioni e premi di produzione personalizzati
· Rapida opportunità di crescita, in termini contrattuali, economici e professionali
· Supporto alla vendita ed al post-vendita
· Assegnazione prospect; potranno inoltre essere presi appuntamenti dalla sede
· Programma formativo continuo in aula e online
· Strumenti multimediali per la presentazione dei servizi
Costituirà titolo preferenziale la provenienza dal settore Digital e la disponibilità di un proprio portafoglio clienti.
Oltre ai servizi digitali, all’Account Commerciale viene data la possibilità di proporre i servizi di altre due società del Gruppo, Prontopc e Prontoleo; ci riferiamo a:
· Server, networking, postazioni di pc, assistenza hardware e software
· Servizi telefonici inbound e outbound, telemarketing, fundraising, presa appuntamenti
Contratto di lavoro: Tempo pieno, Lavoro a progetto, Partita IVA
Contratto di lavoro: Part-time
Disponibilità:
Dal lunedì al venerdì
Esperienza:
Sales & Marketing: 1 anno (Obbligatorio)
Smart working:
No
Precauzioni contro il COVID-19:
Misurazione della temperatura
2 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=e87e5eb80176d8cf
13,Junior Graphic Designer,"Milano Centro, Lombardia",€24.000 all'anno,Adecco Italia Spa,,3 giorni fa,"Assunzione urgente
Consultant Adecco Technical & Engineering Milano City seleziona per conto di Azienda cliente, specializzata nel settore Graphic & Marketing , zona Milano City:
Graphic Designer
Obiettivo
Il Graphic Designer si occuperà della realizzazione di loghi, locandine, poster, volantini, ma anche layout di stampa per l'editoria o la veste grafica del packaging di prodotti, banner, maxi affissioni, layout particolari per rivestimenti pubblicitari o di comunicazione oltre alla predisposizione di qualsiasi tipo di bozza grafica necessaria agli uffici della Società.
Si occuperà inoltre della predisposizione di file esecutivi di stampa per ogni eventuale lavoro da inviare alle stampe.
Dovrà inoltre essere in grado di realizzare rendering per l'allestimento di eventi, fiere o esposizioni per le quali potrà essere necessaria una fase di progettazione visual degli spazi e dei luoghi da allestire.
Dovrà avere dimestichezza con tutti i formati previsti dalla Social Communication, in particolare modo Instagram e Facebook.
Il Graphic Designer dovrà essere in possesso di un titolo di studio professionale legato al mondo della Grafica e/o dell'Arte.
Il candidato ideale dovrà avere capacità di operare in Team, facilità di partecipazione attiva in Brainstorming, conoscenza del mondo dello shopping e della comunicazione ad esso correlata.
Rapidità nell'utilizzo degli strumenti di elaborazione dei files sarà requisito decisamente importante.
Il Graphic Designer lavorerà in Team con il settore Marketing e sarà strettamente operativo con un Art Director col quale elaborerà e realizzerà idee e proposte da sottoporre alla direzione Marketing.
REQUISITI FONDAMENTALI
Capacità di disegnare a mano libera e con Tavoletta Grafica.
Ottima conoscenza ed operatività con i seguenti programmi:
- Adobe Photoshop
- Adobe Illustrator
- Adobe InDesign
- Pacchetto office, non sono richieste particolari abilità in Excel
E' gradita la presentazione di lavori eseguiti per altre Aziende e/o esercizi didattici.
Potrà essere prevista una prova pratica.
CCNL commercio - Livello 5°
Contratto a tempo determinato per un anno
Retribuzione lorda annua: € 24.000 (divisa in 14 mensilità)
Milano zona San Babila
E' richiesta la disponibilità dal 1°/04/2021
Durata contratto: 12 mesi
Data di inizio prevista: 1/4/2021
Contratto di lavoro: Tempo pieno, Tempo determinato
Stipendio: €24.000,00 all'anno
Disponibilità:
Dal lunedì al venerdì
Esperienza:
Grafico: 1 anno (Obbligatorio)
Precauzioni contro il COVID-19:
Colloqui da remoto
3 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=d14ec28e936b6647
14,Frontend Developer - React,"Milano, Lombardia",Not shown,Two Hundred,,3 giorni fa,"Two Hundred is a leading fintech italian company that manages an equity crowdfunding platform. We help entrepreneurs and investors to meet.
We are looking for talented people that could help us on improve our growth. We are a young team oriented to innovation and creativity.
Job Description
Contract as software engineer, at our HQ located in Milan, Italy.
This position requires a strong entrepreneurial and dynamic spirit, while offering the ability to work on cutting edge technology in startup environment and innovative finance.
Main tasks
The activity is focused on developing and maintaining our web-based React application, delivering great and pixel-perfect interfaces, collaborating with marketing department in order to implement and improve user experience, interacting with our API's and accordingly to the overall website and corporate identity.
The candidate will perform tasks over the entire development cycle, accordingly to procedures, and reporting directly to the Chief Technology Officer.
You will be asked to autonomously provide solutions for the UX/UI accordingly to the new functionalities required and in collaboration with our Lead Designer, in order to fast proceed from prototyping to production.
Who we are looking for
The candidate have a good knowledge of JS and the OOP paradigm. You are passionate and motivated to solve big problems by finding creative solutions. Attitude and motivation are very important. You must write robust and performing code, while coordinate with the rest of the team autonomously.
Required Skills
At least 3 years experience as software developer;
Strong expertise of JavaScript (ES5-ES6);
Good knowledge of the entire web-stack: HTML5, CSS, Web API;
Good knowledge of ReactJS, NodeJS, NPM, WEBPack or other reactive frameworks;
Good knowledge of Git;
Good knowledge of Redux;
Good analysis and problem solving attitude
Plus: basic knowledge of .NET stack, SQLServer, EntityFramework and MVC pattern
Plus, Plus: having already work in small teams or startups
Terms and Conditions
Timing: immediate
Training: you will be trained over cutting-edge technologies, blockchain, smart contracts and machine learning
Contract: Depending on seniority we offer a 6 months contract or a full time contract salary + stock options.
Salary range: Depending on seniority you will be offered a salary ranging from € 25k to € 40k
Benefits: You have a bonus to spend in either hardware or software or attending courses/conferences.
Submit your Application
Send your CV dieectly to info@200crowd.com and you will be contacted for a first phone interview and following meetings with the company.
Two Hundred is an equal opportunity employer. We value diversity at our company and do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
3 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=52d5dbc2ab741f1b
15,STAGE - Junior UX/UI Designer,"Milano, Lombardia",Not shown,Havas,,4 giorni fa,"Agency :
Havas Milan
Job Description Summary :
The UX Designer is responsible for contributing on the design process including identifying pain points, defining product, generating hero concepts, building key wireframes, and designing end-to-end User Interface closely working with design lead, designers and other multi-disciplinary teams including product manager, engineering team, and user researcher.
Job Description :
Havas Milan , ricerca per ampliamenti dell’organico, una figura da inserire, in STAGE, nel team in qualità di Junior UX/UI Designer
La risorsa sarà inserita nel team di Experience Design in Havas CX, Milano.
Competenze richieste:
Conoscenza del processo di design da generazione delle personas a wireframe, prototipazione e design system
Conoscenza dei principali software per il design e la prototipazione: Adobe XD / Sketch / Invision / Figma
Familiarità con i principali trend, elementi e regole delle interfacce web e mobile
Plus facoltativo: conoscenza di base dei linguaggi html e css
Richiesti CV e portfolio di progetti di UX/UI design anche accademici.
Sede di lavoro: Milano
Orario di lavoro: Full-time
Si offre inserimento in stage retribuito.
Il presente annuncio si rivolge ai candidati di ambo i sessi (L. 903/77). I candidati potranno inviare il CV rilasciando specifica autorizzazione al trattamento dei dati personali come segue:
"" Autorizzo il trattamento dei miei dati personali ai sensi dell’art. 13 d. lgs. 30 giugno 2003 n°196 – “Codice in materia di protezione dei dati personali” e dell’art. 6* e 13 GDPR 679/16 – “Regolamento europeo sulla protezione dei dati personali”""
Skills :
Contract Type :
Intern
Here at Havas across the group we pride ourselves on being committed to offering equal opportunities to all potential employees and have zero tolerance for discrimination. We are an equal opportunity employer and welcome applicants irrespective of age, sex, race, ethnicity, disability and other factors that have no bearing on an individual’s ability to perform their job.
Due to high volume of applications, only eligible or matching candidates will be contacted by us.
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=d5f3cf40a3321915
16,Grafico Web,"Milano, Lombardia",Not shown,Guglielmi srl,,4 giorni fa,"Cercasi Grafico/a Web Designer con esperienza pluriennale.
La mansione richiede gestione e creazione accattivante dal punto di vista grafico del sito web aziendale ed altri canali social indicati dall'azienda ; cura della comunicazione visiva sul web, valorizzando l’identità aziendale sfruttandone i punti di forza, conoscendo le possibilità offerte dalla tecnologia.
Contratto di lavoro: Tempo pieno, Part-time, Partita IVA
Smart working:
Sì
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=f75331eb3dce5fe8
17,Draftsman Designer BIM Coordinator,"Milano, Lombardia",Not shown,Stantec,,4 giorni fa,"18248BR
Requisition Number:
18248BR
Description:
The person in this position will develop technical drawings mainly for civil, structural and hydraulic design of Water and Waste water plants, ports, roads, dams. Design will cover preliminary to detailed and final design phase as well as construction and as built drawings. In doing so he/she will mainly use computer aided design techniques and software. The person will work under the supervision of the Project Technical Leader. Working areas include structural, geotechnical, hydraulic, mechanical and process engineering. Previous experience on large infrastructural works is preferred.
The key activities the Person is expected to carry out are as follows:
Review 3D Models from consultants and contractors
Conduct clash detection and visual walkthroughs using NavisWorks Manage
Audit and review models in Autodesk Revit
Hold weekly coordination meetings with project team members
Early design review and constructability analysis
Manage / Update BIM Project Documents
3D Model Quantity Extraction / Verification
4D Scheduling / Simulation using Autodesk NavisWorks
Title:
Draftsman Designer BIM Coordinator
Qualifications:
As a BIM Coordinator you will need to be highly organized, detail-oriented, hardworking and have the
ability to effectively manage multiple tasks simultaneously. The Successful candidate will possess
excellent verbal and written communication and interpersonal skills as well as the ability to
communicate effectively with personnel at all organizational levels. Specific qualification includes:
Knowledge in Autodesk Revit, NavisWorks & AutoCAD
Knowledge of basic design processes and procedures
Advanced PC skills, specifically Microsoft Windows Applications (Word, Excel, Outlook & PowerPoint);
Work from raw sketches, drawings, specifications and instructions provided by the Line Managers and contribute with technical details to any phase of design, from preliminary to final with quality work, developing plans and computing the related quantities;
Work from final design and specifications, with the instructions provided by the Line Managers, and contribute with technical details to the development of construction drawings with quality work, preparing plans and computing the related quantities;
Prepare multiple versions of designs for engineers’ review;
Use computer-aided design and drafting software: 2D and 3D CAD drawings and Revit;
Implement and work within a BIM Environment;
Be focused on meeting deadlines with high level quality standards
High school diploma or Graduate;
5 years of experience in large infrastructural works;
Excellent AutoCAD 2D and 3D mandatory;
Previous experience in BIM environment is required;
Experience with Revit and/or Civil3D, Navisworks;
Flexibility, proactivity and team working attitude;
Knowledge of Microsoft Office tools;
Strong verbal and written communications skills;
Strong knowledge of Italian Public Procedures and Tenders
Good command of Italian and English.
Job Category:
IT/IS
About Stantec:
We’re active members of the communities we serve. That’s why at Stantec we always design with community in mind. We believe growing a great design company happens from the inside out. We look for people who are drawn to use every talent they possess, plus creativity, determination and a drive to do the extraordinary.
The Stantec community unites approximately 22,000 employees working in over 350 locations across six continents. We collaborate across disciplines and industries to bring projects to life. Our work as architects, engineers, and consultants from initial project concept and planning through design, construction and commissioning is built on a solid history of success. So, when we take on a project, we see the opportunity to make a lasting connection with the people and places where we live and work. Redefine your personal best. Join us!
Location :
Italy-Milano
Country:
Italy
State/Province:
Flexible
City:
Milano
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=d259bacb030a02c3
18,"Lighting Designer Internship (Greek speaking, Milan)","Milano, Lombardia",Not shown,Signify,3.7,4 giorni fa,"Lighting Designer Intern (Greek Speaking)
Milan, Italy

We’re looking for a Lighting Designer Intern to join our Professional Sales, Specifications Department in Milan, Italy.
Working for Signify means being creative and adaptive. Our culture of continuous learning and commitment to diversity and inclusion creates an environment that allows you to build your skills and career. Together, we’re transforming our industry.
As the world leader in lighting, we’re constantly ahead of the curve. Through our leadership in connected lighting and the Internet of Things, we’re breaking new grounds in data analytics, AI, and smart homes, offices, cities and more!
Signify is one of the few companies in the world to achieve carbon neutrality and our next sustainability goals are even bolder: doubling our positive impact on the environment and society by 2025.
As a Lighting Designer Intern you’ll be responsible for supporting the Specification team in Professional Lighting Designs for the IIG region.
We’re on the lookout for forward-thinking innovators with a passion for sustainability. If you match this description, get in touch!
What you’ll do
Create awareness and understanding of the role lighting plays in enhancing spaces
Explain how to achieve desired light effects / levels with products in our portfolio
Responsible for supporting salespeople and customers with lighting calculations
Assess potential application of company products to meet customer's needs Prepare detailed designs and layouts for the implementation of an appropriate lighting solution
Support in achieving sales targets
Advantageous to be a subject matter expert on photometry and product performance
Drive high level of customer satisfaction
Excellent stakeholder managementKeep up to date with developments and interests in the market on light
Provide input to product development and marketing on new opportunities
What you´ll need...
Education as an electrician or a degree in electrical engineering
Good knowledge of lighting applications (Dialux, Calculux, Relux)
Set design direction for several categories aligned with customer needs and Philips Lighting business strategy
A problem solving and solution oriented approach to the job is needed
Excellent communication skills
High customer focus and the drive for customer excellence
You are enthusiastic, a good team player and good at building relationships
You are well structured and organized
Fluent Italian, Greek and English language skills
What you’ll get in return…
We’re offering multiple opportunities for career development, like mentoring, coaching and stretch assignments, with strong international exposure for dynamic profiles. Learning is fundamental to our culture. Through continuous learning, we are transforming the industry. You have the chance to learn every day, acquire new skills and perspectives through customized online programs, and on-the-job experiences.
See #SignifyLife through the eyes of our employees!
Who we are
Signify is the world leader in lighting. We provide professional customers and consumers with quality, energy-efficient LED lighting. And our lights, when connected, bring data to devices, apps and people – redefining what light can do and how you use it. Today, our innovations, such as LiFi – internet connectivity through light – and UV-C, solar and horticultural lighting, contribute to a safer, smarter, more sustainable world.
We’re operating in 74 countries with 32,000 people worldwide.
Our recruitment process are selected
1. Send us your resume in English
2. Video/phone interview with our recruitment team
3. Video/ Phone interview with our hiring managers
4. Meet us in person
5. Embark on your Signify journey
For more info check our Career website and our Signify website
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=877c92167ff84e0c
19,INDUSTRIAL DESIGNER,Lombardia,€30 al giorno,Page Personnel Italia,2.5,4 giorni fa,"L'INDUSTRIAL DESIGNER ha conoscenza ed esperienza con i seguenti programmi
Photoshop
Illustrator
Indesign
Inventor
Alias design
Keyshot
Office
Modelmaking
Communication
3ds max design
Animate cc
After effects

E' richiesta:
Capacità di relazione con clienti e fornitori
Capacità di gestire le priorità e a lavorare per obiettivo
Attitudine al problem solving
Attitudine a ""sporcarsi le mani"" in produzione/plotter
Attitudine al lavoro di squadra
Propensione al miglioramento continuo
Flessibilità di orario lavorativo, dinamicità
Opportunità di carrierà

Azienda solida ed in forte espansione

Diploma di scuola superiore ad indirizzo tecnico o laurea triennale o magistrale a indirizzo tecnico

Buona conoscenza lingua inglese

Non sono esplicitamente richieste ma costituiranno titolo preferenziale tutte le esperienze o le collaborazioni con aziende legate al packaging industriale e di design del cartone ondulato.

Azienda leader nella progettazione e produzione packaging ed imballagi in cartone ondulato con sedi in provincia di Bs, Mn e Cr ricerca per la sede principale un INDUSTRIAL DESIGNER

Ottima opportunità di carriera.
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=73775aabd7ca7671
20,Ufficio tecnico,"Arcore, Lombardia",Not shown,Slalom srl,,4 giorni fa,"Assunzione urgente
Cerchiamo un architetto o designer
Lingue: ottimo inglese,gradita seconda lingua
Programmi: autocad,Photoshop,in design,3d
Pozione: progettazione architettonica e ufficio tecnico aziendale
Offerta: formazione acustica interna
Capacità di team working,flessibilità,responsabilità,precisione
Sede: Arcore,opzionale Milano + sopralluoghi cantieri
Contratto di lavoro: Tempo pieno, Tirocinio formativo/Stage, Tempo indeterminato
Disponibilità:
Dal lunedì al venerdì
Esperienza:
ufficio tecnico o simili: 2 anni (Obbligatorio)
Smart working:
In via temporanea, causa COVID-19
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=9939dd096d61a429
21,"Lighting Designer Internship (Hebrew speaking, Milan)","Milano, Lombardia",Not shown,Signify,3.7,4 giorni fa,"Lighting Designer Intern (Hebrew Speaking)
Milan, Italy

We’re looking for a Lighting Designer Intern to join our Professional Sales, Specifications Department in Milan, Italy.
Working for Signify means being creative and adaptive. Our culture of continuous learning and commitment to diversity and inclusion creates an environment that allows you to build your skills and career. Together, we’re transforming our industry.
As the world leader in lighting, we’re constantly ahead of the curve. Through our leadership in connected lighting and the Internet of Things, we’re breaking new grounds in data analytics, AI, and smart homes, offices, cities and more!
Signify is one of the few companies in the world to achieve carbon neutrality and our next sustainability goals are even bolder: doubling our positive impact on the environment and society by 2025.
As a Lighting Designer Intern you’ll be responsible for supporting the Specification team in Professional Lighting Designs for the IIG region.
We’re on the lookout for forward-thinking innovators with a passion for sustainability. If you match this description, get in touch!
What you’ll do
Create awareness and understanding of the role lighting plays in enhancing spaces
Explain how to achieve desired light effects / levels with products in our portfolio
Responsible for supporting salespeople and customers with lighting calculations
Assess potential application of company products to meet customer's needs Prepare detailed designs and layouts for the implementation of an appropriate lighting solution
Support in achieving sales targets
Advantageous to be a subject matter expert on photometry and product performance
Drive high level of customer satisfaction
Excellent stakeholder managementKeep up to date with developments and interests in the market on light
Provide input to product development and marketing on new opportunities
What you´ll need...
Education as an electrician or a degree in electrical engineering
Good knowledge of lighting applications (Dialux, Calculux, Relux)
Set design direction for several categories aligned with customer needs and Philips Lighting business strategy
A problem solving and solution oriented approach to the job is needed
Excellent communication skills
High customer focus and the drive for customer excellence
You are enthusiastic, a good team player and good at building relationships
You are well structured and organized
Fluent Italian, Hebrew and English language skills
What you’ll get in return…
We’re offering multiple opportunities for career development, like mentoring, coaching and stretch assignments, with strong international exposure for dynamic profiles. Learning is fundamental to our culture. Through continuous learning, we are transforming the industry. You have the chance to learn every day, acquire new skills and perspectives through customized online programs, and on-the-job experiences.
See #SignifyLife through the eyes of our employees!
Who we are
Signify is the world leader in lighting. We provide professional customers and consumers with quality, energy-efficient LED lighting. And our lights, when connected, bring data to devices, apps and people – redefining what light can do and how you use it. Today, our innovations, such as LiFi – internet connectivity through light – and UV-C, solar and horticultural lighting, contribute to a safer, smarter, more sustainable world.
We’re operating in 74 countries with 32,000 people worldwide.
Our recruitment process are selected
1. Send us your resume in English
2. Video/phone interview with our recruitment team
3. Video/ Phone interview with our hiring managers
4. Meet us in person
5. Embark on your Signify journey
For more info check our Career website and our Signify website
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=d91c6516e3b82ccd
22,E-commerce & Digital Marketing Specialist,"Milano, Lombardia",Not shown,Adecco,3.8,4 giorni fa,"Hai una laurea con indirizzo scientifico-economico preferibilmente in Digital Marketing? Sei appassionato di E-commerce?
Adecco Italia Spa cerca proprio te.
Selezioniamo per Branch italiana di prestigiosa multinazionale, E-commerce & Digital Marketing Specialist.

Ti occuperai lato E-commerce di:

gestione del portale e-commerce e dei relativi contenuti, aggiornamento prodotti a catalogo, monitoraggio stock magazzino, coordinamento foto prodotti e contenuti, posizionamento prodotti in collaborazione con gli stakeholders (product manager), gestione promozioni,
monitoraggio e intervento sulla struttura del sito web aziendale per garantire le performance definite negli obiettivi e migliorare la UX;
aggiornamento e manutenzione contenuti web, le pagine dei prodotti, le pagine di destinazione, realizzazione landing pages su campagne di web marketing in collaborazione con web designer e product manager;
monitoraggio dei KPIs e analisi dei risultati, gestione di Google Analytics per la creazione di reports su obiettivi definiti
per analisi qualitative e quantitative di benchmark dei competitors (funzionalità siti, promozioni), strategia di prezzo e posizionamento dei prodotti.

Profilo e competenze:
Conoscenza delle principali piattaforme e-commerce: esperienza professionale pregressa di almeno 4 anni in un ruolo similare, preferibilmente in ambito b2b;
conoscenza e capacità di utilizzo dei principali sistemi CMS (WordPress, Drupal, Step) competenze di analisi e monitoraggio delle performance attraverso la piattaforma Google Analytics (la certificazione Google Analytics costituirà titolo preferenziale);
ottima conoscenza di Excel e Power Point (gradita conoscenza dei principali tools di analisi di mercato, competitors e digital optimization Google Search Console, SEOzoom, SEMrush,).
Ottima conoscenza della lingua Inglese parlata e scritta per le comunicazioni con HQ europeo

Completano il profilo l'orientamento al risultato, precisione e capacità di analisi.

Si propone:
Contratto diretto aziendale di 12 mesi, con scopo di stabilità assuntiva.
Ccnl Commercio, livello impiegatizio.
Orario di lavoro full time
Sede Lavorativa: Assago (Mi)
Inizio previsto: aprile 2021

Esperienze lavorative:
assistente di marketing - 36 mesi

Titolo di studio:
Laurea Magistrale - Economico / Giuridico - Marketing

Lingue conosciute:
Inglese: Parlato Ottimo - Scritto Ottimo - Comprensione Ottimo

Disponibilità oraria: Full Time

CCNL: commercio

Livello contratto: da definire

Benefits: ticket

Mezzo di trasporto: Auto

Osservazioni: Contratto a termine con finalità di assunzione a tempo indeterminato.
4 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=3e51237ab85604f4
23,Middle UX / UI Designer,"Milano, Lombardia",Not shown,ZURU TECH ITALY - Creative Impact (Hong Kong) Limi...,,5 giorni fa,"We want to make the design of houses and their direct manufacturing accessible to everyone through an architectural design software, with an astonishing graphical visualization and very simple to use. What we’re developing is the first BIM software able to realize real buildings! Brilliant inventions take shape from brilliant minds. We all believe our product is extraordinary so we’re looking for extraordinary people too.
If you feel different from many other Middle UI/UX Designer, let’s consider what we’re looking for.
Of course, you must have professional experience in Illustrator, Photoshop or equivalent and 3 year at least of experience with Adobe XD or Sketch. Then, are you able to draw both traditional and digital formats and do you have a proven UI / UX experience in one-built-in app (PC or Mobile application)? Do you go crazy for UI and HUD Design? Well, we’re waiting for your application! We appreciate knowledge of Fluent Design System or at least Material Design System and experience in the interpretation, study and design of concepts and elements of Brand Identity. A good plus for you it will be also a minimal experience in creating video game asset, with Unity 3D, Unreal Engine4 or other game engines (this would be super!). You are a curious person, who wonders why, who, what about products, inventions and new idea. We like team-oriented people, self-motivated with good communication skills, able to collaborate with all internal departments. At last, we value Degree title or certified courses in User Experience Design / Interaction Design/ Web design / Digital Graphic Art and Multimedia or similar and we’d like you to speak and write english quite well.
What are you going to do?
You will be part of a team in the creation of models and prototypes (mockups) that illustrate the concepts of the user interface and of a variety of high-quality 2D User Interface (UI) assets. You’ll assist the UI programmer in the implementation of UI components and you’ll cooperate creatively and effectively with other team members and internal software engineers. You’ll have the opportunity to work closely with designers and software developers to implement changes and better solutions to the software, from the final user point of view. At last, you’ll ensure that the aforementioned activities always comply with the technical specifications and being carried out within the established time limits.
Only applications with personal portfolio and detailed CV will be considered.
WE OFFER: level and contract period commensurate with the matured experience, combined with an individual career plan.
Our compensation plan includes:
- extra salary bonus;
- time flexibility;
- meal vouchers; free espresso coffee and water;
- participation in international congresses and conferences for training
The research is addressed to both sexes (Legislative Decree No. 198/2006) and to people of all ages and all nationalities, pursuant to legislative decrees 215/03 and 216/03. Candidates interested and in possession of the requirements are invited to send their curriculum vitae, including the authorization to process personal data, pursuant to Legislative Decree 196/03 and to the art. 13 GDPR 679/16.
Job Types: Full-time, Permanent
Experience:
UX Design: 2 years (Preferred)
Work Remotely:
Temporarily due to COVID-19
5 giorni fa
Segnala offerta",https://it.indeed.com/viewjob?jk=3064a9b31693f077
