,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
31,"Product Designer, AVOD","Burbank, CA",Not shown,Time Warner,3.8,8 days ago,"The NOW Massage, a new concept massage boutique, was founded on the principle that self-care is a necessity not a luxury. Designed to serve as an oasis from today’s fast paced digital society, our goal is to offer high-quality, affordable massage services in a beautiful setting. After launching in 2015, The NOW quickly became LA’s hottest wellness destination for globe trotting influencers and locals alike. With boutiques currently open from coast to coast and steady expansion on the horizon, The NOW is looking forward to bringing our thoughtfully crafted menu with customizable enhancements, healing products and singular design aesthetic to cities all over the United States.
We’re seeking a multifaceted part time graphic designer with a diverse skill set. Your creative will be featured in a variety of forms including merchandise, animations, social, other digital marketing platforms, product development technical designs, packaging and print. The ideal candidate will be able to color within the lines and the ability to conjure up fresh and unique concepts. Agility is a critical trait to possess as we work in a fast-paced environment, in which quick turnarounds are common and plans can pivot at a moment’s notice. We’re looking for a team player who can adjust on the fly and is unafraid to have fun while they work.
RESPONSIBILITIES
We’re seeking a graphic designer who will:
Design and create assets for various mediums and platforms, including – social, website, email, newsletters, blog, packaging and other printed collateral
Effectively capture the brand look and feel of The NOW Massage
Prioritize and juggle multiple projects while adhering to timelines and delivery dates
Brainstorm with marketing team members to develop new design concepts
Partner with key marketing stakeholders to build upon brand style guide
Review and QC with a meticulous eye
Work with dye lines for packaging and product designs
Research and report on industry design trends
Collaborate with stakeholders across departments – e.g., Marketing, Executive Team, Sales, Direct to Consumer, Production, Customer Service
Interpret project kick-off direction, take meticulous notes for revisions
Update progress via project management platform
Edit and retouch photos
Design and create original layouts on concepts for new projects
Properly organize and maintain art files and photos on our server
Take full ownership of assignments
Think creatively!
REQUIREMENTS
3-5 years as a graphic designer preferred
High level design program skills
Ability to conceptualize and present on-brand ideas
Skillful at adapting creative to various mediums
Work comfortably in a fast-paced environment
Superb time management skills
DESIRED SKILLS
Videography and photography experience a plus
Experience in the wellness, fashion or beauty industry
The Company is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.",https://www.indeed.com/viewjob?jk=767877ddb57b6051
32,Graphic Designer,"Beverly Hills, CA",Not shown,The NOW,4.4,7 days ago,"59561BR
Production
Entertainment Content
Responsibilities
UX Designer

Reporting to the Director, Digital Product at E! News, we are seeking a Product/UX Designer with strong interaction and visual design skills for web. You will collaborate with Product Managers and Engineers to apply and evolve Eonline.com toward innovative, effective, and beautiful solutions across landing pages, article pages, video pages, and galleries.

JOB RESPONSIBILITIES
Work closely with Product Managers on understanding the goals, strategy, and roadmap for our products
Move a design through initial storyboards, user flows, and/or wireframes to interactive prototypes to delivery of detailed final renderings with documentation for development
Launch and review user testing studies on prototypes and live site functionality
Leverage data from users and turn those insights into actionable improvements and optimizations to their overall experience
Evolve, execute, and evangelize our design system across experiences
Collaborate closely with the engineering teams, communicating with clarity, understanding, and bringing a flexibility within their agile process, as well as identify required design milestones and deliverables
Participate in thorough critique sessions with product and design leads and peers and present to stakeholders
Remain up to date on the latest digital platform developments, industry standards for usability, UX/UI principles, and information architecture
Additional duties and tasks assigned as needed
Qualifications/Requirements
REQUIRED QUALIFICATIONS AND EXPERIENCE
BA/BS required
3+ years experience in UX or similar role, preferably in content publishing
Strong portfolio, including examples of UX work and wireframes
Proficient knowledge of UX design tools such as Figma or Sketch to create interactions flows, wireframes, and prototypes
Knowledge of user testing tools such as UserTesting.com to conduct UX research
Familiarity with Confluence and Jira
Desired Characteristics
DESIRED CHARACTERISTICS
A great aesthetic sensibility
Empathy and a solid understanding of design thinking and design sprint process
Excellent verbal and written communication, with a natural ability to clearly explain design decisions and demonstrate meticulous attention to detail, while not losing sight of the larger mission
A passion for crafting innovative, usable, and delightful products
Experience with design systems
Experience and understanding of the content publishing space ideally in a newsroom environment
Must work well in a team, fast-paced media industry, and deadline-driven environment with ability to balance and prioritize a multi-project workload
Broad knowledge of and interest in Entertainment
Sub-Business
E! Entertainment
Career Level
Experienced
City
Universal City
State/Province
California
Country
United States
About Us
At NBCUniversal, we believe in the talent of our people. It’s our passion and commitment to excellence that drives NBCU’s vast portfolio of brands to succeed. From broadcast and cable networks, news and sports platforms, to film, world-renowned theme parks and a diverse suite of digital properties, we take pride in all that we do and all that we represent. It’s what makes us uniquely NBCU. Here you can create the extraordinary. Join us.
Notices
NBCUniversal’s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. NBCUniversal will consider for employment qualified applicants with criminal histories in a manner consistent with relevant legal requirements, including the City of Los Angeles Fair Chance Initiative For Hiring Ordinance, where applicable.",https://www.indeed.com/viewjob?jk=a7335a79a7510b6e
33,UX/UI Designer,"Burbank, CA",Not shown,Time Warner,3.8,8 days ago,"WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including: HBO, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies and others.

Warner Bros. has been entertaining audiences for more than 90 years through the world’s most-loved characters and franchises. Warner Bros. employs people all over the world in a wide variety of disciplines. We're always on the lookout for energetic, creative people to join our team.

The Job

Warner Media is searching for a creative, talented, and multi-disciplined UX/UI designer to join our centralized design team focused on the Wizarding World suite of products. The UX/UI Designer is a key creative resource for the team and will have responsibility for the implementation and execution of wireframes, user flows, prototypes, visual concepting, design assets, and other needs across all digital platforms (online, mobile, social media, etc). The UX/UI Designer will also work with the user research team to ensure data-driven decision making is the backbone of the design process. The ideal candidate should be experienced with the best practices in product and digital design. Plus, endless love and passion for Warner Bros. and the Wizarding World!

The Daily
Design comps, storyboards, prototypes, and wireframes for new digital initiatives, enhancements, and other projects.
Turn business goals and requirements into wireframes and prototypes of future products.
Design key user flows for every product.
Work with user research to test products and use data to make essential decisions.
Coordinate efficient and effective working relationships with internal teams, cross-divisional partners, and external vendors.
Effectively communicate all of your design choices to stakeholders and other departments.

The Essentials
Bachelor’s degree in design, media communications, and/or equivalent work experience is required.
3+ years of interactive product design, and/or digital media experience required.
Extensive experience using Sketch, Invision, Miro, Photoshop, Illustrator, and other up-to-date design tools and suites.
Effective presentation skills to demo work for the team.
Experience using content management systems is preferred.
Familiarity with HTML, CSS, and Javascript.
Flexibility to respond to off-hours business needs.

Warner Media, LLC and its subsidiaries are equal opportunity employers. Qualified candidates will receive consideration for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity or expression, age, mental or physical disability, and genetic information, marital status, citizenship status, military status, protected veteran status or any other category protected by law.",https://www.indeed.com/viewjob?jk=6879ce4403710c4a
34,Security Officer - Designer Brand,"Glendale, CA",Not shown,Allied Universal,3.2,7 days ago,"At Allied Universal®, we continue to build an inclusive, Be Phenomenal®, culture that encourages, supports, and celebrates a diverse workplace. It fuels our innovation and connects us closer to our customers and the communities in which we serve. We are North America’s leading security services provider with over 265,000 phenomenal employees protecting over 50,000 client sites. There are countless examples of individuals who began their career as Security Professionals and today hold positions on our senior leadership team. We offer medical, dental and vision coverage, life insurance, 401K, employee assistance programs, company discounts, perks and more for all full-time positions! Start your phenomenal career with Allied Universal today!
Allied Universal has security jobs and are seeking to fill the position of Professional Security Officer.For all full-time positions, we offer medical, dental and vision coverage, life insurance, 401K, sick pay (in states where required), employee assistance programs, company discounts, perks and more! We also offer part-time and flexible schedules!
As a Professional Security Officer for Allied Universal you will be responsible for the security and safety of our client’s property and personnel. As the Allied Universal Security Officer, you will know all site-specific policies and procedures, and implement emergency response activities as appropriate, while providing superior customer service.
QUALIFICATIONS/REQUIREMENTS:
Be at least 18 years of age with high school diploma or equivalent for non-driving and 21 years of age for driving positions
Possess effective written and oral communication and interpersonal skills with ability to deal with all levels of personnel and the general public in a professional and effective manner
Valid guard card/license, as required in the state for which you are applying.
As a condition of employment, employee must successfully complete a background investigation and a drug screen in accordance with all federal, state, and local laws
For Driving Positions must be 21 years of age, Current state driver’s license, clean driving record (no points in prior 3 years), minimum level of insurance as required by Company policy, and ability to safely operate a vehicle required.
Display exceptional customer service and communication skills
Have intermediate computer skills to operate innovative, wireless technology at client specific sites
Ability to handle crisis situations at the client site, calmly and efficiently
Able to:
Work in various environments such as cold weather, rain/snow or heat
Occasionally lift or carry up to 40 pounds
Climb stairs, ramps, or ladders occasionally during shift
Stand or walk on various surfaces for long periods of time
Allied Universal® provides unparalleled service, systems and solutions to the people and business of our communities, and is North America’s leading security services provider. With over 265,000 employees, Allied Universal delivers high-quality, tailored solutions, which allows clients to focus on their core business. For more information: www.AUS.com.

We proudly support the Veteran Jobs Mission, a group of over 200 companies that have committed to collectively hiring a total of one million military veterans. EOE/Minorities/Females/Vet/Disability Allied Universal Services is an Equal Opportunity Employer committed to hiring a diverse workforce.",https://www.indeed.com/viewjob?jk=51382d8356a97f17
35,Senior UI/UX Designer,"Burbank, CA",Not shown,Time Warner,3.8,8 days ago,"WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including: HBO, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies and others.

The Job

WB Games Inc. seeks a Senior UI/UX Designer for the WBG Burbank Network department.

WB Games Network is a WB Games initiative to unify and streamline the game services for their players across our Games portfolio. We’re looking for an experienced UX designer to own the design and development of the platform as it continues to grow. Expect a start-up like environment with an agile team spanning multiple time zones and a multi-year vision for this platform.

The Daily
Gather and evaluate user requirements, in collaboration with product managers and engineers.
Communicate design ideas using wireframes, storyboards, process flows and sitemaps.
Present and sell designs and key milestone deliverables to internal teams and key stakeholders; effectively manage internal and external feedback.
Design graphical user interface elements, like menus, tabs and widgets.
Execute all visual design stages from concept to final hand-off to engineering.
The Essentials
6+ years proven experience in UX design with a strong portfolio presenting wireframes, user flows, and prototypes.
2+ years proven experience in leading design, with at least 2 mobile apps from pre-production to ship or at least 1 mobile free-to-play game.
Experience with front-end web technology, enough to create technically sound designs.
Experience working with multiple disciplines, stake-holders, including product management.
BA/BS degree in design (e.g. interaction, graphic design, visual communications, product, human factors) with demonstrable experience in the field of user experience and user interface design.
Excellent visual design skills.
Proficient with standard design software such as Adobe XD, Figma, Sketch.
Professional written communication and interpersonal skills.
Good time-management skills and ability to self-manage effectively in a remote environment.
Proactive with a bias for action, pushing for clarity around ambiguous problems.
An eye for detail and a high bar for quality.
Experience designing for cross-platform systems (web,, mobile).
Experiencing designing for games.
Experience working with component based web frameworks like React or Angular.
Experience developing/creating design libraries.
Experience working in an Agile/Scrum development process.

Warner Media, LLC and its subsidiaries are equal opportunity employers. Qualified candidates will receive consideration for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity or expression, age, mental or physical disability, and genetic information, marital status, citizenship status, military status, protected veteran status or any other category protected by law.",https://www.indeed.com/viewjob?jk=f252e9865d2a6504
36,Graphic Designer,"Valencia, CA","$55,000 - $60,000 a year","AMERICAN HAKKO PRODUCTS, INC.",3.8,13 days ago,"PV Designer
Chatsworth, CA
Pay: Depends on Experience
The Energy System Designer will report to the Energy System Design Team Lead and is responsible for designing solar photovoltaic systems for Tesla’s residential clients throughout the U.S. using Tesla proprietary software.
The position requires the ability to develop a system design from photos and survey information of the jobs site. The ability to be detail-oriented with projects is a must; the ideal candidate will be able to manage a large volume of projects while demonstrating excellent communication skills.
Weekend work will be required for this position.
RESPONSIBILITIES
· Use custom software to design residential photovoltaic rooftop systems based on information gathered from site surveys
· Works cross functionally with other Tesla Departments to ensure clients’ needs and internal deadlines are met
· Track all projects through the permitting process and be able to communicate to coworkers the status of a project
· Perform additional duties as assigned and/or directed
REQUIREMENTS
Ability to work in a team environment as well as work independently
Competitive, goal oriented, and well organized
Basic knowledge of residential construction preferred
Excellent written and verbal communication skills required
Excellent customer service skills required
Regular, reliable and predictable attendance required
Ability to work well with others in a collaborative team environment
Must be able to successfully pass a pre-employment criminal screen. Additional pre-employment driving and drug screens may be required based on job responsibilities
Job Type: Full-time
Pay: $20.00 - $23.00 per hour
Benefits:
401(k)
Dental insurance
Flexible schedule
Health insurance
Paid time off
Vision insurance
Schedule:
8 hour shift
Education:
Associate (Preferred)
Experience:
AutoCAD: 1 year (Preferred)
Work Location:
One location
Work Remotely:
No",https://www.indeed.com/viewjob?jk=6c9cc11365afb44b
37,Graphic Designer/Production Assistant/Social Media Manager,"Los Angeles, CA",$20 - $25 an hour,Zio Studio Services,,8 days ago,"Graphic Designer
American Hakko Products, Inc., a leading Manufacturing Company of High-Quality Tools for the Electronics Industry is searching for a Graphic Designer to create engaging and on-brand graphics.
Duties/Responsibilities:
Design Newsletters and Campaigns
Design, develop and distribute content marketing deliverables
Design and layout social media content; schedule and copyright
Monitor online marketing social media trends
Website Maintenance; design banner images into contents
Create product videos and photos
Manage the creation of graphics and illustrative copy
Coordinates with other marketing team members to ensure active promotions and campaigns are represented on the website
Collaborates with web design, development, and content staff to monitor and improve search engine optimization (SEO) results for the company’s site.
Maintains current knowledge of trends and developments in online marketing.
Perform support duties including but not limited to: database management, reporting, and analytics maintaining marketing materials, managing sales, and marketing software tools
Required Skills/Abilities:
Strong Copy Writing experience
Strong communication and presentation skills
Proven ability to plan and implement marketing campaigns
Excellent organizational skills and attention to detail
Excellent time management skills and the ability to meet deadlines
Technologically savvy and resourceful
Team player
Strong Copy Writing experience
Photography/Videography experience a plus
Education and Experience:
Degree in Design, Fine Arts or related field is a plus
Minimum 5 years of experience in marketing
Strong project management skills
Highly proficient with Microsoft Office (Word, Excel, PowerPoint, Outlook) and Photoshop
Experience with Adobe Suite
Experience with social media tools
Experience with writing and editing copy a plus
Job Type: Full-time
Pay: $50,000.00 - $70,000.00 per year
Benefits/Hours
Health and Dental Insurance
401K and Profit Sharing
Holidays
Vacation/Sick
Monday – Friday, 7:30 am – 4 pm
Job Type: Full-time
Pay: $55,000.00 - $60,000.00 per year
Benefits:
401(k)
Dental insurance
Flexible spending account
Health insurance
Paid time off
Schedule:
8 hour shift
Monday to Friday
Work Location:
One location
Company's website:
hakkousa.com
Benefit Conditions:
Waiting period may apply
Work Remotely:
No
COVID-19 Precaution(s):
Temperature screenings
Social distancing guidelines in place
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=06376a0e9861be27
38,Set Designer,"Pacoima, CA",From $400 a day,The ATS Team,,12 days ago,"Summary
This full-time position is responsible for carrying out the look and feels of our brand across all avenues including, but not limited to vehicle fleet graphics, building signage, swag, website, and social media following the company graphic standards plan.
Job Duties
Demonstrates ability to communicate effectively and work with others to accomplish goals
Able to create mood boards for social and implement on social planner app for Instagram, Facebook, TikTok, etc.
Able to make website updates in WordPress
Able to work with web developer to make significant changes to website
Ability to design presentations in PowerPoint
Completes work according to corporate branding standards
Package/prepare files for release to printers, media partners or freelancers
Prepare images for online and mobile applications
Track work, production time, and file location
Balances priorities to meet deadlines
Remains proficient in desktop publishing techniques
Maintains confidentiality
Ability to work on multiple projects simultaneously
Skills/Qualifications:
Demonstrates working knowledge of Adobe software including InDesign, Photoshop, Illustrator, Acrobat, and Microsoft Office
Knowledge of layout and design principles.
Must possess excellent communication skills, along with the ability to work under deadlines.
Demonstrates a working knowledge of print production and a working knowledge of preparing documents for printing.
Possesses excellent design skills with strong attention to detail, quality, and proofreading with a degree of creativity.
Please send a cover letter and link to your portfolio.
Job Type: Full-time
Pay: $20.00 - $25.00 per hour
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Education:
Bachelor's (Preferred)
Experience:
Social Media Management: 1 year (Preferred)
Marketing: 1 year (Preferred)
Work Location:
One location
Company's website:
www.ziostudioservices.com
Benefit Conditions:
Waiting period may apply
Work Remotely:
No
COVID-19 Precaution(s):
Personal protective equipment provided or required
Social distancing guidelines in place
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=921e27bf46a3d741
39,PV Designer,"Chatsworth, CA",$20 - $23 an hour,Tesla,3.5,13 days ago,"The ATS Team is actively searching for a television game/challenge show 3D Set designer to freelance with our team. Set Designers needed to help with the development of shows through the creation of sets, challenges, and renderings (environments, props, and characters).
Our Set Modeler must take artistic direction internally and on a network level while also bringing their own ARTISTIC eye to create a complete and CONSISTENT show vision.
NOT LOOKING FOR 2D ARTISTS OR GRAPHIC DESIGNERS. ONLY COMPUTER 3D ARTISTS, PLEASE.
Responsibilities
Design accurate 3D models from verbal/written descriptions, reference photos, and concept art.
Texture, rig, and light models quickly and efficiently.
General understanding of scale and building techniques.
Adapt quickly and accept change - often have to toss out ideas and start fresh.
Essential Skills:
- Adobe Creative Suite
- Strong SketchUp Skills
(Please have ONE or more of the following below)
- Thea Render + Studio
- Blender
- Twin Motion (preferred)
- Cinema4D
- Maya
- Solidworks
Currently, this position is not full-time but does have the opportunity to become full-time in the future. Project-based work on location in Los Angeles (prefer no remote work).
To be considered you must send portfolio or website links that include game/challenge show render concept samples or similar.
The ATS Team is a Los Angeles-based company offering complete worldwide entertainment industry solutions. Our expertise includes TV and entertainment development, production services, challenge & stunt design rigging, underwater & high angle life safety, set shop construction, SPFX, staging/truss rentals, and live production. Our services have been utilized for feature films, commercial shoots, concerts, and television shows around the Globe. Our clientele, with the most elite names in the industry, includes NBC, CBS, ABC, FOX, Hulu, Sy-Fy, Reel, Disney, and many more.
Job Types: Part-time, Temporary
Job Type: Part-time
Pay: From $400.00 per day
Education:
High school or equivalent (Preferred)
Experience:
Sketchup: 5 years (Required)
Set Design: 2 years (Required)
Adobe Suite: 5 years (Required)
Work Location:
One location
Hours per week:
30-39
This Job Is Ideal for Someone Who Is:
Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction
Detail-oriented -- would rather focus on the details of work than the bigger picture
Innovative -- prefers working in unconventional ways or on tasks that require creativity
Company's website:
www.theatsteam.com
Work Remotely:
Yes
COVID-19 Precaution(s):
Remote interview process",https://www.indeed.com/viewjob?jk=03c20f15c63a3dab
40,Graphic Designer,"Chatsworth, CA","$39,500 - $45,760 a year","Visible Graphics, Inc",4.0,11 days ago,"About CLI Studios
CLI Studios–the world’s top online arts education platform–is a venture-backed technology company on a mission to make the world a more creative place. At our core, we believe in the transformative power of arts education, and we are leveraging technology to ensure that every student has equal access to the world’s top arts educators. Through our video-on-demand platform students get unlimited access to thousands of recorded, live, and interactive classes taught by 300+ world-renowned instructors, including Principal dancer Tiler Peck from New York City Ballet, hip-hop icon Stephen “tWitch” Boss, Dancing with the Stars Pro Allison Holker, Broadway stars, and more.
CLI Studios is looking for a part-time Visual Designer for ~20 hours/week. Here are some of the activities you will be responsible for:
Design and develop digital and marketing collateral, including but not limited to landing pages, emails, digital ads, social graphics
Manage and implement designs from conception to delivery
Maintain and support updates to visual brand style and guidelines
Pitch new creative concepts for marketing campaigns
What you need to be successful
At CLI Studios we’re looking for driven, curious, passionate, and hard-working people who have a love for the arts. Here are the specific experiences, skills, and traits that we think will help you be successful in the Graphic Designer role:
3+ years’ relevant design experience, ideally for an online streaming, media, or wellness brand
Bachelor’s degree in digital design, graphic design, graphic communications, or related field
Strong understanding of the elements of visual design, such as typography, photography, motion, and interaction
Strong working knowledge of design software
Experience working on cross-functional projects in a high volume production environment
Experience working with a high-growth start-up (is a plus)
Knowledge about and passion for performing arts (is a plus)
What's in it for you
Working with a team who are passionate, hard-working, and love to have a good time together! We are an inclusive and creative team from all walks of life united by one passion, to make arts education accessible for all!
Work at a venture-backed startup in sunny Los Angeles!
Highly-competitive compensation. We take care of our team!
CLI Studios is an Equal Opportunity Employer
CLI Studios is an equal opportunity employer. We are committed to providing reasonable accommodations and will work with you to meet your needs. At CLI Studios, we celebrate an inclusive work environment, welcoming members of all backgrounds and perspectives.
Your right to work
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.
Copyright © 2021. CLI Studios, Inc.
Job Type: Full-time
Benefits:
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Overtime
COVID-19 considerations:
Currently remote
Application Question(s):
What about the role excites you about working for CLI Studios? What motivated you to apply for this position?
Education:
Bachelor's (Preferred)
Experience:
Visual Design: 3 years (Preferred)
Work Location:
One location
Company's website:
www.clistudios.com
Company's Facebook page:
https://www.facebook.com/clistudios
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
Yes
COVID-19 Precaution(s):
Remote interview process
Personal protective equipment provided or required
Social distancing guidelines in place
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=50b6fe98a79a0327
41,Visual Designer,"Los Angeles, CA",Not shown,"CLI Studios, Inc.",,7 days ago,"Signage Graphics DesignerNational Sign Company is looking to add a new Digital Graphics Designer to join our team. We manufacture and install signage displays nationwide. Candidate must be energetic, self confident, fast learner, out going, highly motivated and a self-starter. Strong work ethic and positive attitude are valued highly. Corporate culture is extremely positive and uplifting and encouraging. Candidates must fit well personally above all else.

Our office hours are 8:00am - 4:30pm (1 hour lunch)
Health Insurance - Dental Insurance – Vision Insurance – 401K
Responsibilities:Prepare drawings for client and city reviewRevise files as neededCreate business logo ideas when neededPrepare and quality check production files ExperienceMinimum 1 year experience working in a fast-paced, production-driven design environment.Must be familiar (Min. 2 Year) with Adobe Illustrator, Photoshop, and InDesign.BA in Graphic Design Preferred.Ability to work independently.Self-motivation and accountability for all assigned tasks.Excellent communication, project management, multi-tasking, and time management skills.Passion for art, design, or other creative pursuits. MUST HAVE- Our team uses CorelDRAW to prepare files.- Our team scales artwork to size using dimensional tools. - Our team studies architectural plans when creating signage on buildings. Any architectural knowledge a plus.",https://www.indeed.com/viewjob?jk=802ab8846343658b
42,Instructional Designer,"San Fernando Valley, CA",Not shown,Vallarta Supermarkets,3.4,7 days ago,"We are looking for a digital marketing assistant / graphic designer to work together with an in-house graphic designer and creative director, to create on-brand marketing materials and expand our digital presence!
Your role will be split between digital marketing and graphic design. On the marketing side:
- Employing online marketing analytics to gather information from web and social media pages
- Implementing, maintaining, and tracking SEO strategies including keyword and market research and Google Analytics
- Composing and posting online content for the company's social media page(s) and website(s)
- Conducting market research and analyzing marketing surveys
- Social Media Marketing and content creation (blog posts, articles, etc.)
- Develop an understanding of products and industry and respond to social media messages and customer inquiries
On the graphic design side:
- Generating print-ready error-free deliverables, using templates and existing brand designs
- Ensuring final graphics are visually appealing and on-brand
- Amending designs after feedback
Required skills:
- Experience and understanding of SEO, Google Analytics, and digital marketing / analytical tools
- Excellent communication skills, written and spoken
- Expertise in Adobe Photoshop, Illustrator, and InDesign and Microsoft Office Suite
Preferred skills:
- Photography and videography
- HTML / Wordpress experience
Please note: the Indeed Attention to Detail assessment is required for your application to be considered.
You will work in an environment where things are quickly changing and priorities shift, but there is an overall structure and direction, with an enthusiastic team looking to transform a brand. For this, you need to have both a creative flair and a strong ability to translate requirements into design. If you can communicate well and work methodically as part of a team, bringing a positive attitude and growth mentality, we’d like to meet you!
Job Type: Full-time
Pay: $23.00 per hour
Benefits:
Dental insurance
Health insurance
Life insurance
Paid time off
Vision insurance
Schedule:
8 hour shift
COVID-19 considerations:
All customers and employees required to wear masks. Social distancing to the extent possible. Facilities cleaned daily and sanitization products throughout.
Education:
Bachelor's (Preferred)
Experience:
Digital Marketing: 1 year (Preferred)
Marketing: 1 year (Preferred)
Graphic Design: 1 year (Preferred)
Work Location:
One location
This Job Is Ideal for Someone Who Is:
Dependable -- more reliable than spontaneous
Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction
Detail-oriented -- would rather focus on the details of work than the bigger picture
High stress tolerance -- thrives in a high-pressure environment
Company's website:
www.garrisoncollection.com
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
Work Remotely:
No
COVID-19 Precaution(s):
Personal protective equipment provided or required
Temperature screenings
Social distancing guidelines in place
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=969ec19e74a36069
43,Flower Designer,"Valley Village, CA",$19 - $25 an hour,Diana's Flowers,,10 days ago,"We are looking for a part time flower designer for our flower shop located in the Studio City / Valley Village area.
Requirements : A minimum of 5 years experience as a flower designer.
A vast knowledge of flowers
Open and flexible to learning new techniques and styles.
Detail oriented, organized and able to work in a fast paced environment.
Enthusiasm and the ability to work well with others.
A flexible schedule and reliable transportation.
Reply with resume/ experience.
We look forward to meeting you!
Job Type: Part-time
Pay: $19.00 - $25.00 per hour
Benefits:
Flexible schedule
Schedule:
Day shift
Monday to Friday
On call
COVID-19 considerations:
All customers are required to wear a mask.
Language:
English (Required)
Work Location:
One location
Hours per week:
10-19
Company's website:
www.dianasflowers.com
Work Remotely:
No
COVID-19 Precaution(s):
Remote interview process
Personal protective equipment provided or required
Social distancing guidelines in place
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=1fb85b8e681fa608
