,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
16,Interior Designer - Immediate Start,Sydney NSW,$60 an hour,Bespoke Career Management,,1 days ago,"Sector: Interiors
Job Ref: 52282
About this role

A leading Australian multi-disciplinary design firm is looking for an Interior Designer to join their dynamic Sydney studio. This is an exciting opportunity to work on high-profile hotel and high-end residential projects. The successful applicant will have a minimum of 5+ year’s interior design experience and excellent design, detailing and documentation skills. You will be a highly creative individual with strong all-round capabilities. This is a short-term 1-2 month contract role.Key responsibilities
Work on the delivery for a high profile penthouse project
Self-motivated work ethic and ability to meet fast paced project demands
Working primarily on commercial hotel projects and high end residential projects
Skills and experience
Strong portfolio, completed degree qualifications within Interior Design
At least 6 years industry experience post grad
Excellent Revit skills
Great presentation skills both verbal and visual
Strong design and documentation ability
excellent detailing
Be enthusiastic with a ‘CAN DO’ attitude
Benefits and culture
Centrally located
Opportunities for career progression
Equal Opportunity Employer
A collaborative culture that celebrates diversity
1 day ago
Report job",https://au.indeed.com/viewjob?jk=22fa46fbb5eb4028
17,Customer Experience Designer,Sydney Central Business District NSW,Not shown,Ethos BeathChapman,,1 days ago,"Looking for a Customer Experience Designer to join one of Australia's leading financial institutions.
The role is a permanent opportunity, with a flexible salary on offer (depending on experience).

What you’ll do:
Apply Service Design methodology, tools and techniques to develop ideas / hypotheses to test with customers and employees
Drive the engagement of key stakeholders across the design process including the facilitation of workshops and other key activities
Facilitate workshops to explore problems and co-design initial solutions with a focus on both customer and business outcomes
Work with key stakeholders to ensure that all customer touch points and channels are optimized to deliver the best outcome for customers and employees to deliver optimum business performance
What you’ve done:
Demonstrated experience in service design, Lean UX, Design Sprints including experience in the development of customer service solutions
Developed user journey maps derived from customer segments; ensuring that scenarios respond to key user needs and highlight business opportunities
Qual/Quant/Behavioral research experience with a proven ability to scope research, lead fieldwork, conduct interviews, perform desktop research, lead synthesis and communicate findings to stakeholders
Experience recruiting and interviewing research participants within an organisation and its external customers/member
You will be in the the Customer & Performance team, working alongside designers and user experience specialists to achieve the best customer experience.
This role gives you the opportunity to build capability and work on the foundations of the business to improve all cutsomer touchpoints.

Company office is based in Sydney CBD, offering 2 work from home days a week.

For further information on this role or to confidentially apply, please contact Becky on 02 8227 9200 or apply directly via the Apply for this job button.
1 day ago
Report job",https://au.indeed.com/viewjob?jk=25b8d5adb0a1d410
18,Interior Designer,Sydney NSW,"$70,000 - $75,000 a year",Bespoke Career Management,,1 days ago,"Sector: Interiors
Job Ref: 52281
About this role

Leading Architectural practice with offices across Australia and New Zealand and a reputation for technologically advanced innovation are seeking a talented Interior Architect with around 5 years’ professional experience. Suitable candidates will have strong all-round ability and experience across workplace projects. Highly desired will be proven Revit skills in practice, excellent communication skills and an impeccable design portfolio of high quality projects.
Key responsibilities
Provide support in an established team to deliver mostly high end interiors work
Working in a team or independently to produce required drawings and presentations
Produce clear and concise documentation
Skills and experience
Previous experience documenting using Revit, local experience preferable
Experience in seeing a project from concept to completion
Good knowledge of BCA and Australian Standards
Strong communication skills and ability to lead a team
Confidence with the ability to show initiative and be proactive
Benefits and culture
High performance culture
Diversity and inclusion programs
Mentoring and support with registration
Social events, drinks, and sporting teams
Coffee, fresh fruit, and snacks available in office
Vouchers and holidays to reward high performance and long service
1 day ago
Report job",https://au.indeed.com/viewjob?jk=648114a9cf89cbf1
19,Accenture Interactive – Design Consultant,Sydney NSW,Not shown,Accenture,4.0,1 days ago,"We Are
Accenture Interactive—a new breed of agency that’s all about the Experience. For us, customer experience is not an add-on; it’s foundational to who we are and how we empower our clients. As the world’s largest, most disruptive agency, we drive lasting growth for clients by helping them design, build, and run meaningful experiences that make people’s lives better, more productive, and more meaningful. We do this in three ways: by transforming organizations through standout products and services; by building and delivering award-winning campaigns so brands can engage and communicate creatively with customers at scale; and by using our top-notch skills to pilot, integrate, scale, and run the platforms that underpin the world’s greatest experiences.
Visit us here to learn more about what makes us the Experience Agency.
Accenture Interactive Design is growing a phenomenal team of designers, strategists, brand architects and product developers around the globe. Locally the strategic design team (formerly 2nd Road) is looking for strategic and creative thinkers, passionate about creating visionary futures with Executives and Boards, and bringing new ideas to the world.
What interests us
We identify new territories and are constantly asking ‘where next?’. We design things that change the way people experience and operate organisations.
What we do
Purpose, vision and growth strategy
Experience and ecosystem design
Innovation portfolios, new business ventures and customer value propositions
We work on big questions. We reimagine rather than optimize. We use human-centred design with a creative toolkit not just an analytical one. We don’t work in one industry but across all of them, on corporate and on social challenges. Sound like you?
The team
We are successful because of our talented team and their insatiable curiosity. If you are hungry, entrepreneurial and believe in a more innovative future we want to hear from you. You could have a background in design, strategy, ventures, or are just ready to turn your sharp mind to bigger questions.
………………………
The role
Design Consultants use their toolkit to visually communicate ideas and turn complex information and ideas into forms that are accessible and meaningful. They are curious, empathetic and collaborative minds that are integral to our project teams, working with consultants and clients to design and produce compelling deliverables at different stages of a project.
They use their design skills to sketch visual models, frame research insights and to produce workshop and presentation materials. Design Consultants are responsible for continuing to push the boundaries of how we can better share possible futures, big ideas, new business concepts and whole systems of change with our clients.
What will you be doing and with whom?
You will be a hands-on contributor to teams that include Strategic Designers, Directors and clients, collaborating on projects to:
Contribute to strategic narratives and customer value propositions shared with Executive stakeholders
Produce client material, from low to high fidelity as required (e.g. sketches, diagrams, PowerPoint slide decks, refined graphics and illustrations and polished, posters/ bound presentation material created in InDesign)
Visually represent business processes, systems, and abstract concepts
Design conceptual models and prototypes of new businesses and ideas as a core part of the ideas team
Build tools and activities that aid ideation and strategic conversations with customers and Executives
Conduct ethnographic research, distilling actionable insights
Capture and synthesise conversations from workshops, trends and research, and client interviews
What will you be responsible for?
Your main responsibilities will be to:
create impactful visual content that aids the development, discussion or presentation of project work (big ideas)
create a visual language for presentation materials that is best suited to the needs of the client and the intent of the project
ensure the quality and consistency of all branded documentation/products
manage print production timelines, including setting content deadlines for project teams accordingly and managing relationship with printers when necessary
balance your time and contribution across multiple projects
pair on ethnographic and trends research, documenting, seeking fresh perspectives and distilling insights
What knowledge and capabilities will you draw on?
You will be well-suited for this position if you have:
strong graphic design skills, focused on information and document design
strong visual thinking skills, including aptitude for representing ideas through conceptual drawings or illustrations
strength in Adobe Creative Suite (InDesign, Illustrator, Photoshop and Acrobat)
flexibility to design in PowerPoint and Word as required
good attention to detail, including typography, colour, image, and document set-up
excellent written, verbal and visual communication skills
capability and confidence to carry project inputs and outputs through from concept (early brief, sketches) to completion (highly polished print output)
an understanding of iterative prototyping and constructive critique as an essential part of the design process
Cultural fit
As a member of our community, it is essential that you be:
keenly collaborative, eager to work with a multi-disciplinary team across a multitude of problem spaces
excellent at holistic thinking, always relating the detail back to the whole
empathetic, capable of putting yourself in both the shoes of the user and our clients
deliberately optimistic and curious, holding the core belief that regardless of the situation, it can be better
What gives you bonus points?
You have an ability to ‘see the bigger picture’ and are interested in the broader role that design has to play in tackling complex problems in business and society
You have experience with or exposure to user research, either to better understand user’s problems or to test prototypes
You are passionate about user-based design and are interested in tools such as customer experience maps, stakeholder diagrams, experience blueprints etc.
You are interested in industry-related activities such as conferences, speaking engagements, publications or courses and keep your skills fresh
What qualifications and experiences will be relevant?
You will be well-suited for this position if you have:
an undergraduate degree in Visual Communication, Industrial Design, Information Design, Digital Media or another equivalent degree
industry experience in a similar role
business experience and have completed a diploma (or similar) in design

About Accenture

Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 514,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.

At Accenture, our philosophy is anchored in recognising that our people are multi-dimensional. We take an intersectional human approach to create a work environment where all people feel like they can bring their authentic selves to work, every day.
We believe that equality drives innovation. Our commitment to accelerating equality starts at the top with our board and CEO and extends across every part of the company. This comes to life when our people own the equality agenda, making it part of their jobs – every decision, every day – and feel free to speak up and to act.
We do not tolerate discrimination because of differences, such as age, ability, ethnicity, gender, gender identity or expression, religion, or sexual orientation. We want a workplace that is inclusive and diverse to that end we are setting bold goals and taking comprehensive action. To achieve these goals, we collect infomation that allows us to track the effectiveness of our Inclusion and Diversity programs.
Learn how Accenture protects your personal data and know your rights in relation to your personal data. Read more about our Privacy Statement.

Ellie Doran is the Recruiter managing this role. As the team experience high volumes of applications, we appreciate your patience to allow for a fair and timely process.
1 day ago
Report job",https://au.indeed.com/viewjob?jk=96f21e9ae61c6678
20,Senior Solution Designer,Sydney Central Business District NSW,Not shown,BT Financial Group,4.2,1 days ago,"Permanent full-time opportunity in Sydney
Join a dynamic and high performing team driven by positive values
Leverage your technical capability and business acumen
Who am I?

Are you a Senior Solution Designer who is dynamic, values- driven and proactive? Do you thrive in a challenging environment? Can you explain highly technical concepts in plain English?

This is a rare opportunity to be involved in a truly transformative scope of work that sees BT delivering a phenomenal customer experience as a source of competitive advantage. We aim to create intuitive, connected, trusted digital experiences for all of our customers, so that they can manage and grow their wealth with simplicity and ease, forever.

The BT Digital and Innovation team is responsible for the strategy, design and building of a digital assets platform for the BT Financial Group across its multiple business units of Advice, Insurance, Superannuation and Platforms. In the Digital context, 'platform' refers to the end to end customer experience, development and packaging of future product offerings, the underlying technology and how we service customers through multiple channels, brands and devices.

How will I help?
Delivery of the end-to-end Solution Design
Ensure that the Solution Design is aligned to the Enterprise Architecture.
Drive improvements in the Solution Design process
Facilitate and own the technical decisions needed to be made on the program
Be the technical adviser to project management and delivery teams
Assure that the non-functional requirements are met by the proposed solution such as security, reliability etc
What’s in it for me?

You will play an important and significant part in the future of a business that has been around for 200 years. Our vision is to become one of the world’s great service companies. So, we will back you in the development of your career, with internal career prospects and flexible working. You will also be backed by a fantastic team of people in a can-do, supportive structure, which includes strong authentic leadership with an ‘open door’ policy.

What do I need?

Being a good communicator with excellent stakeholder engagement skills coupled with an understanding of various technologies, you will also possess the following attributes:
Customer Focused – is dedicated to meeting the expectations and requirements of internal and external customers, including continuous improvement in products and services, as well as establishing and maintaining effective relationships with customers and stakeholders.
Solid software development/engineering experience (Specifically related to more than one of the following technologies including Java, Angular, Cassandra, Solr, Spark)
2 to 4 years experience in the Wealth Management or other related finance industry experience would be highly regarded.
Leadership skills with experience of shaping, motivating and driving change within complex environment.
Experience with good software engineering principles (including modular design, web services, architectural principles and patterns)
Tertiary qualifications in Information Technology or equivalent.
What is it like to work in Westpac?

As well as good pay and a great culture, joining the Westpac family means you will get some of the best banking, wealth, and insurance benefits in the market. We back our employees by helping them work towards industry-recognised qualifications, using online learning, training modules and career planning tools for you to grow with us. We will pay you to do volunteer or community work. As an equal opportunity employer, we are proud to have created a culture and work environment that values diversity and flexibility.

How do I Apply?
Start here. Just click on the APPLY button.

As part of our commitment to creating a diverse and inclusive workplace, this role is open to experienced candidates seeking a discussion around workplace flexibility. We invite candidates of all ages, people with a disability and Indigenous Australians to apply.

The health and well being of our employees is our priority and we will ensure that physical distancing requirements are met in all our workplaces as per Government guidelines.

We’re proud to listen, share and celebrate the richness and diversity of Aboriginal and Torres Strait Islander cultures. This NAIDOC Week we reflect on the theme: Always Was, Always Will Be.
Brand : BT Financial Group
Job : Information Technology
Primary Location : AU-NSW-Sydney CBD
Employee Status : Permanent
Schedule : Full-time
Recruiter : Adam Heathcote
Posting Date : 28/03/2021, 7:58:08 PM
Closing Date : 05/04/2021, 8:59:00 AM
Westpac Group
1 day ago
Report job",https://au.indeed.com/viewjob?jk=435e03966b3fcaba
21,Graphic Designer,Sydney Central Business District NSW,Not shown,Trak Recruiting,,1 days ago,"Contract Type:
Permanent

Location:
Sydney CBD, New South Wales

Industry:
Fashion - Creative, Design, Buying and Production

Salary:
Negotiable

Reference:
BBBH9536_1616994271

Contact Name:
Nicole Goumal

Contact Email:
nicoleg@tshr.com.au

Job Published:
March 29, 2021 16:04

Job Description
Our client is a Global Intimates Brand. They are seeking a Graphic Designer who is highly conceptual with a focus on timelines and the sales process. Ideally from a retail background and an understanding of e-commerce would be beneficial.
To be an ideal candidate, you will have experience in designing direct comms across multiple digital channels and adapting creativity to suit seasonal markets. Leading the charge with exceptional communication skills you are the kind of person that is excited to get their hands dirty and committed to delivering excellent brand experiences.
Career Overview
Responsible for the visual style and images in magazines, product packaging, POS, Instore Signage, and marketing campaigns. Creating the overall design and direct others who develop artwork or layouts. Ensuring quality, accuracy, and consistency with all deadlines.
This role requires a creative and dynamic graphic designer to assist in all aspects of the development of the brand's promotional, advertising and marketing material. You will concept Designs for app or online catalogues. Strong Branding and the ability to present creative design solutions with strong branding skills.
Responsibilities:
Design and execution of global in-Boutique marketing material, including printed and digital signage.
Conceptualize and design content for digital streams: including website, EDM, social media, and paid media campaigns.
Design internal Team training content, including Instagram tiles, Team manuals, and merchandising guides.
Photograph/retouching/cropping imagery for web/social channels
Assist with the organization for Campaign and Product photoshoots
Assisting with other design work as required to help support the Marketing Team.
This position requires an applicant with skills as follows:
Degree in Graphic Design and Visual Communication
Minimum 1-2 years' experience as a Graphic Designer, preferably in a Retail/Fashion business
Demonstrable graphic design skills with a strong portfolio of work
Proficiency in Adobe Suite programs, including Photoshop, InDesign, and Illustrator
A strong eye for visual composition
Effective time management skills and the ability to meet deadlines.
Be a self starter & motivated to self learn on the job
Intermediate video editing skills
Strong presentation skills
Ability to work within a team as well as independently from the initial concept stage through to final artwork and execution
Advanced Computer skills, Adobe Suite CS6 (Photoshop, Indesign, illustrator) knowledge of Microsoft office Word, Excel, PowerPoint
Proven ability to generate creative concepts for brands.
Work collaboratively with all team members across the business to effectively share work in progress, plans, ideas, and resources.
Please note, only those applicants with relevant industry experience will be contacted in relation to their application.
To apply click APPLY NOW and attach a Word resume and your application will be directed to Nicole Goumal at nicoleg@tshr.com.au
1 day ago
Report job",https://au.indeed.com/viewjob?jk=024babfc17364948
22,Senior Database Designer,Macquarie Park NSW,Not shown,Peoplebank,4.7,1 days ago,"Initial 6 months contract
Large Transformation Project
AWS experience highly desirable
There is an option of working remotely
Our client a leader in its field is looking for an experienced Database Designer/ Administrator on a contract basis. Working closely with business stakeholders you will be responsible for designing a custom database. The client's project has an iOS app, a website and a custom designed DB.
Responsibilities will include:
Design logical table structure based on requirements for a web development project
Execute the design by writing the required SQL for PostgreSQL DB
AWS experience will be beneficial as the client is using AWS RDS with PostgreSQL
Familiarity with Microsoft SSIS would be a bonus
Skill/Competency Requirements:
Demonstrate expertise in database design
Proven experience building new application databases
Extensive database development experience and demonstrated knowledge of relational databases, Postgres, Oracle and SQL Server
Experience in ETL data processing using Integration Services (SSIS) packages.
Experience with AWS will be beneficial as the client is using AWS RDS with PostgreSQL
Proven ability to communicate complex concepts and results with non-technical stakeholders effectively
If you are available immediately for a new role, please click the ""APPLY"" button now!
For more info contact Aparna on Aparna.sharma@peoplebank.com.au
1 day ago
Report job",https://au.indeed.com/viewjob?jk=bf327fa3e231e625
23,Product Manager,Sydney NSW,Not shown,eBay Inc.,3.9,1 days ago,"We are looking for an experienced Product Manager who is passionate about building products that our customers will love. You will join a dynamic and fast-paced environment in our Sydney office, and work with cross-functional, global and local teams to design, build and roll-out products for the Australian market. With the customer at the heart of everything you do, your focus will be on improving buying and selling experiences, driving customer growth and loyalty to eBay.
Part of a passionate team of customer centric Product Managers based in Australia.
Willingness to uncover and understand customer problems.
Lead projects with UX design and engineering teams in Australia.
Work closely with cross functional teams, including customer research, business, analytics, marketing, and legal.
Partner and align your product approach with Global teams, including product, design, and engineering.
About eBay:
At eBay we are passionate about connecting people with the things they love. As the world's biggest online marketplace, we pride ourselves on technology-led innovation and our ability to shape the future of commerce. We put our customers (buyers and sellers) at the center of everything we do.
As a global brand, our purpose is to create opportunities:
For individual sellers, small businesses and large merchants worldwide
For shoppers seeking value, selection and convenience
For our people, who aspire to make the world better
We make a difference through our global commerce platforms, our people and our commitment to social innovation. We care because our customers depend on us.
Skills Required:
Develop a keen understanding of customer experience, identify and fill product gaps and generate new ideas that grow market share, improve customer experience and drive growth.
Translate product strategy into detailed requirements and prototypes. Scope and prioritize activities based on business and customer impact.
Deliver projects on the eBay’s Core Product roadmaps working with the global Product and Engineering teams to launch successful localized products for Australia. Lead projects from idea to launch and secure agreement, resourcing and support from key internal and external partners. Build clear project plans and identify go-to-market requirements. You will be seen as the regional expert by overseas counterparts and the domain authority by local partners
Find opportunities for local product and engineering teams that will provide high value and impact to Australian customers
Setup reporting and provide regular updates on the performance and status of projects. Find optimization for projects already launched and scale them to a level where they can be successfully transitioned into BAU operations
Demonstrate passion and curiosity for technologies (current and emerging) and their potential application. Able to understand technical requirements and have robust discussions with product and engineering teams
Data driven problem solving, not afraid to deep dive into and make sense of complex data
Dedicated and demonstrate flexibility and agility to balance multiple projects, navigate through ambiguity and complexity to provide a clear path for opportunities that would benefit our customers
Results oriented, taking the initiative and ownership and makes things happen on time and with attention to detail
Creative problem solver who won’t take no for an answer
Strong interpersonal skills in order to establish quick rapport and build partnership relationships and work effectively with remote teams
Executive level verbal, written and presentation abilities
You will have a real passion for retail, e-commerce and eBay
Education/Meaningful Experience:
Bachelor Degree in Science or Engineering, or equivalent in Business/Commerce. MBA preferred
Proven experience in leading multiple, large scale, concurrent development projects through the full product/software development life cycle and release management
5-7 years in a technical environment, previous Internet industry experience is helpful
Role reports to: Group Product Manager eBay Australia
eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible.
For more information see: EEO is the Law Poster and EEO is the Law Poster Supplement

This website uses cookies to enhance your experience. By continuing to browse the site, you agree to our use of cookies
View our privacy policy and accessibility info
1 day ago
Report job",https://au.indeed.com/viewjob?jk=89dd2437e51b11ff
24,Graphic Designer,Sydney Central Business District NSW,Not shown,TSHR,,1 days ago,"Job Description
Our client is a Global Intimates Brand. They are seeking a Graphic Designer who is highly conceptual with a focus on timelines and the sales process. Ideally from a retail background and an understanding of e-commerce would be beneficial.
To be an ideal candidate, you will have experience in designing direct comms across multiple digital channels and adapting creativity to suit seasonal markets. Leading the charge with exceptional communication skills you are the kind of person that is excited to get their hands dirty and committed to delivering excellent brand experiences.
Career Overview
Responsible for the visual style and images in magazines, product packaging, POS, Instore Signage, and marketing campaigns. Creating the overall design and direct others who develop artwork or layouts. Ensuring quality, accuracy, and consistency with all deadlines.
This role requires a creative and dynamic graphic designer to assist in all aspects of the development of the brand's promotional, advertising and marketing material. You will concept Designs for app or online catalogues. Strong Branding and the ability to present creative design solutions with strong branding skills.
Responsibilities:
Design and execution of global in-Boutique marketing material, including printed and digital signage.
Conceptualize and design content for digital streams: including website, EDM, social media, and paid media campaigns.
Design internal Team training content, including Instagram tiles, Team manuals, and merchandising guides.
Photograph/retouching/cropping imagery for web/social channels
Assist with the organization for Campaign and Product photoshoots
Assisting with other design work as required to help support the Marketing Team.
This position requires an applicant with skills as follows:
Degree in Graphic Design and Visual Communication
Minimum 1-2 years' experience as a Graphic Designer, preferably in a Retail/Fashion business
Demonstrable graphic design skills with a strong portfolio of work
Proficiency in Adobe Suite programs, including Photoshop, InDesign, and Illustrator
A strong eye for visual composition
Effective time management skills and the ability to meet deadlines.
Be a self starter & motivated to self learn on the job
Intermediate video editing skills
Strong presentation skills
Ability to work within a team as well as independently from the initial concept stage through to final artwork and execution
Advanced Computer skills, Adobe Suite CS6 (Photoshop, Indesign, illustrator) knowledge of Microsoft office Word, Excel, PowerPoint
Proven ability to generate creative concepts for brands.
Work collaboratively with all team members across the business to effectively share work in progress, plans, ideas, and resources.
Please note, only those applicants with relevant industry experience will be contacted in relation to their application.
To apply click APPLY NOW and attach a Word resume and your application will be directed to Nicole Goumal at nicoleg@tshr.com.au
1 day ago
Report job",https://au.indeed.com/viewjob?jk=21b065a3d30a18aa
25,Business Development Manager (technology),Sydney NSW,Not shown,Servian,3.8,1 days ago,"We're currently looking for a Business Development Manager (BDM) to join our Sales team in Sydney. You'll be responsible for obtaining new engagements for Servian in collaboration primarily with Managing Consultants, building key relationships and extending existing engagements. The BDM ensures that the Servian brand is maintained in existing engagements by close oversight of overall engagement performance, through collaboration with the Account Manager and Managing Consultants, ensuring client requirements are satisfied and the engagement has been a positive experience.
Key responsibilities:
Actively seeks to extend the real and potential client base of Servian by identifying new engagement opportunities and applying Business Development techniques to develop those opportunities into new engagements.
Represents Servian as the Vendor of Choice for clients and partners such that Servian wins new engagements and extensions of existing engagements.
Works with the MC to ensure client satisfaction at all times.
Continuously develops their (BDM) knowledge of Servian technical potential at every opportunity, by engaging with Practice Leads, understanding solutions delivered by engagement teams, and working across the company to understand new technical capabilities and innovations.
Represents Servian as the Employer of Choice by understanding staff performance, and implementing direct actions to develop staff through placements, training and rotation.
Represents Servian professionally (ICARE) through Integrity, Collaboration, Accountability, Respect and Excellence.
Collaborates with the management team, assisting with strategic planning and managing operational aspects of the business.
Monitors the financial performance of the account(s), supports the account manager with the pursuit of delinquent debtors, and rotates staff to ensure the correct skills are applied at the right time.
About you:
At least 2 years experience in Business Development with a proven track record of new account acquisition.
At least 3 years experience in Technology/Data related employment.
Must have a proven network (500+ LinkedIn connections).
Proven solution selling capability and experience.
Desire to learn more about Cloud Technology (Google & Snowflake).
Exhibits creativity and proactivity through the generation of ideas to enhance the Servian brand for clients and for potential clients.
About Servian:
Servian, is an award winning, regional and global tech consultancy with a rich heritage in Data, DevOps, Digital app dev, Machine Learning and cloud. We embrace innovation, change, and the positive impact it has for us and our clients. All roles at Servian involve personal and technical development pathways which aim to facilitate your career growth. We aim to build an employee experience where you will grow more with us, not be drowned out by the loudest voice, and hence we strive to set you up for a career which will have a greater impact.
Our business is focused on the following pillars:
Cloud & Technology - Cloud Services (AWS, Azure, Google Cloud Platform), DevOps and Automation inc HashiCorp
Data & Analytics - BI/DWH, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics
Digital - Full stack Development, UI/UX Design, Mobile Development
Customer Engagement - Marketing Campaigns, Campaign Analysis, Customer Insights
Artificial Intelligence - Natural Language Processing, Computer Vision, Machine Learning, Deep Learning
Cyber Security - DevSecOps, Penetration Testing, Multi-Cloud Security, Security Posture Analysis
Wellbeing & Benefits:
Access to a wide range of internal training sessions, across both technical and consulting skills.
Sponsored certifications across all our partner technology vendors.
We provide employees with Life Insurance, Income Protection Insurance and access to an Employee Assistance Program.
Generous Parental leave.
We are proud to have a sociable workplace that values diversity and celebrates achievement with multiple company-wide, social, and family events throughout the year.
Inclusion & Diversity:
Servian recognises individual differences and welcomes people from a variety of life and work experiences. The diversity of our people is core to our ability to innovate, grow and to fulfil our collective aspiration of helping people to own their tomorrow. A natural curiosity, a respect for differences and a growth mindset are valued at Servian.
If this role sounds of interest, or you would like to hear about other exciting opportunities get in touch with the Servian Talent Acquisition Team.
1 day ago
Report job",https://au.indeed.com/viewjob?jk=d66fb19bac87c47b
26,Graphic Designer,Parramatta NSW,"$60,000 - $70,000 a year",Ellerson Property,,1 days ago,"About Us:
Ellerson Property is a new property development cooperative, with a focus on the creation and marketing of residential high-rise and mixed-use master-planned precincts, primarily in Western Sydney. Ellerson Property seeks to provide future generations with diverse precincts they can call home, while helping to meet Sydney’s growing housing demand.
About the Role:
Ellerson Property is seeking a full time Graphic Designer to join our team, generating marketing materials which aims to promote the Ellerson Property brand and create leads for property development projects.
The duties will include:
End-to-end development of advertising campaigns including the concept, design, layout and finished artwork for each element.
Project marketing logo concepts and development
Sales brochures and project marketing information, signage
Interactive eDMs, online and print advertising creative
Corporate collateral within brand style guidelines
Project marketing floor plans and floor plates
Photography of events, team members and project progress
Create visual content (graphic, animation and video) for social media platforms
Work within brand guidelines, to meet tight deadlines in a fast-paced and engaging environment.
Receive and appropriately interpret stakeholders’ feedback during the artwork review process.
About You:
We are seeking a candidate who has:
A tertiary qualification in Graphic Design;
Previous experience in Graphic Design;
Experience with Adobe Creative Suite (including InDesign, Illustrator, Photoshop, and Acrobat);
Experience with Microsoft Office Suite Programs (including PowerPoint, HTML, JavaScript and WordPress);
Understanding of Print Production requirements.
Any experience with the below is highly regarded but not essential:
Experience with SalesForce platform (particularly Pardot);
Experience in social media, web and coding;
Experience working in corporate, project marketing or hospitality.
Benefits:
Work with new and exciting company, within a well-established group;
Varied role;
Opportunities for growth and development.
Job Types: Full-time, Permanent
Salary: $60,000.00 – $70,000.00 per year
Schedule:
Monday to Friday
Education:
Bachelor Degree (Preferred)
Work Eligibility:
Permitted to work permanently with no restriction on hours (e.g. citizen, permanent resident) (Required)
1 day ago
Report job",https://au.indeed.com/viewjob?jk=3748d7bc82e3f6cf
27,Senior UX/UI Designer,Sydney NSW,Not shown,Attribute Consulting,5.0,1 days ago,"ASAP 6 month contract with extention
Hybrid UX and UI
Flexible work in office and home

Product UX/UI Designer
6 month contract with extensions

Attribute Group has teamed up with a well known Australian organisation, we are on the hunt for a talented Product UX/UI Designer who can contribute to improving optimisation experience across an integral part of a website.

You will be involved in testing, reporting and wireframing then taking it through to the development team, this will start as a 6 month contract with an opportunity to extend, working a mix of office and from home.

Role responsibilities:
Design and build new features and user flows with a strong focus on speed and results.
Fully own the design process end-to-end from wireframes to prototyping to ultimately final designs.
Develop deep empathy for our users and their needs that informs all aspects of your work and enables you to create simple, beautiful solutions across web and mobile platforms.
Incorporate data-driven insights, user feedback, technical constraints, and usability findings into user-centric designs
What you'll need:
Experience in UX and UI product design working end-to-end
Experience with iOS, Android, and Web
Excellent visual design skills with an eye for detail
Excitement for rolling up your sleeves and doing all aspects of product design
Innate curiosity and a craving for feedback to improve designs
An obsession for creating simple and intuitive user flows
A collaborative approach to working with engineering and product teams
If you are looking for your next contract and match the criteria above, please apply now or send your CV over to jgibbens@attributegroup.com.au
1 day ago
Report job",https://au.indeed.com/viewjob?jk=87cf7b2520be55e2
