,Job Title,Location,Salary,Company,Job Rating,Post time,Description,Apply url
17,Senior Product Designer,"San Francisco, CA",$90 - $110 an hour,Braintrust,4.3,1 days ago,"JOB TYPE: Freelance, Contract Position - No agencies (See notes below)
LOCATION: Remote (TimeZone: BST, CST, EST)
HOURLY RANGE: Our client is looking to pay $90 - $110 USD / HR
ESTIMATED DURATION: 40Hrs/Week - Long Term, ongoing
HIGH-LEVEL QUALIFICATIONS:
Interaction Design experience in Search/ Searching & Categorization / Catalog

ABOUT US:
Braintrust (usebraintrust.com) is a user-controlled talent network, where you keep 100% of what you earn and actually get to own the platform. We've been onboarding some big clients and specifically need a Senior Product Designer for our client.

What you'll do:
Designers lead the full lifecycle of their designs across all platforms, collaborate with product managers on strategy, participate in research to test and validate designs, and consult with engineering to make everything come to life.
Own the iterative design process of major feature initiatives from research/discovery to concept to shipping
Create user flow diagrams outlining optimized “happy path”, secondary use cases and edge cases
Create Detailed wireframes for user flows (from lo-fi to hi-fi as you progress through the process)
Design mid to high-fidelity prototypes for testing
Meaningfully collaborate with PMs on product specs.
Participate in extensive user research, identifying key pain points and solving for them.
Pair with engineers to realize your designs on all platforms (web, iOS, Android).
Be constantly on the lookout for best practices, design patterns and anti-patterns, throughout various industries and platforms.
Participate in sprint planning discussions.
Be a key player on a small but mighty team making a huge impact

What you bring to the table:
General skill-set:
5+ years experience designing consumer-grade experiences and/or enterprise software, incl. B2C, B2B2C, PaaS, SaaS
Experience working on complex workflow experiences with demonstrated success; real estate, financial services, eCommerce, or CRM/campaign management experience a big plus
Strong communication skills and ability to effectively collaborate with other designers as well as cross-functional partners including user researchers, product managers, and engineers; and available for all key meetings throughout normal working hours
Demonstrated understanding of cross-platform thinking and best practices on both mobile and desktop platforms
Experience working in an agile development environment and comfort working in a fast-paced environment
Practiced at iterative ideation and deliverables, seeking and receiving feedback as a natural part of the product development process, and finding opportunities inside of requirements and constraints
A strong online portfolio that showcases a variety of work to prove it all

UX skillset to include:
Ability to define/understand customer-first user problem/job to solve for and align on a set of requirements with product and engineering partners
Strong critical thinking skills; data-driven; comfortable with ambiguity
Develop simplified user flows to meet requirements and deliver a complete user experience (covering all use cases including edge cases)
Understand user flow(s) within overall customer journey
Leverage all available data to inform key hypotheses and define measurement for proving/disproving
Facilitation of remote team brainstorms/worksessions a plus (via Miro)
Strong technical background with an understanding of the basics of modern applications

UI/Interaction skill-set to include:
Experience working with design system components, thinking in terms of design systems, and making rational and logical design decisions
Strong visual design and interaction design skills; able to create artifacts quickly with the right level of fit and finish
Familiarity with best in class UI + interaction patterns and best practices;
Ability to create interactive prototypes in Figma

ABOUT US:
Braintrust (usebraintrust.com) is a user-controlled talent network, where you keep 100% of what you earn and actually get to own the platform. We've been onboarding some big clients and specifically need a Senior Product Designer for our client.

ABOUT THE HIRING PROCESS:
Qualified candidates will be invited to do a screening interview with the Braintrust staff. We will answer your questions about the project, and our platform. If we determine it is the right fit for both parties, we'll invite you to join the platform and create a profile to apply directly for this project.
C2C Candidates: This role is not available to C2C candidates working with an agency. If you are a professional contractor who has created an LLC/corp around their consulting practice, this is well aligned with Braintrust and we’d welcome your application.
Braintrust values the multitude of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status.

This is a remote position.",https://www.indeed.com/viewjob?jk=d8056d7cf348d54f
18,Freelance Senior Visual Designer (Remote),"San Francisco, CA",Not shown,frog,3.5,2 days ago,"REMOTE Senior Software Product Designer -Sketch/Abstract
If you are a Senior Software Product Designer with experience, please read on!

We are a motivated team of designers looking to bring in a strong designer that can elevator our performance and take us to the next level. We work to modernize the digital toolbox for the global workforce. We were founded in 2013 and have gained a strong investment backing to continue redesigning and elevating our product line. We have maintained a steady increase in our workload and are looking to add a proven winner that wants to grow with our company.
What You Will Be Doing
Produce testable and actionable interaction designs in our web and mobile applications
Collaborate with our team of designers. Communication is key as we continue to work remote
Create designs that adhere o our existing style guide and provide feedback on any improvements you would like to see
Work closely with our Development and Quality team to deliver and adjust final product
What You Need for this Position
5+ years of experience
Expert knowledge of design tools such as Abstract, Sketch, UXPin
Prior work in designing and maintaining design systems
Motion Graphics experience
Experience with analytics and user research
Be a self motivator and great communicator.
What's In It for You
WORK FULLY REMOTE
Competitive base salary (DOE)
Medical
Vision
Dental
401k Plan
So, if you are a Senior Software Product Designer with experience, please apply today!
Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.",https://www.indeed.com/viewjob?jk=ac9aa9fc30f75a32
19,Senior Presentation Designer,"San Francisco, CA",Not shown,Edelman,3.7,2 days ago,"Why join frog?
Joining frog means you'll be joining the ""pond,"" a global network of studios, each with a thriving in-person and vibrant virtual culture. frogs are curious, collaborative, and courageous, united by our passion for improving the human experience through design, while each bringing our unique and diverse skills and experiences to the table. We draw on our global reach and local knowledge to solve complex problems and design innovative, sustainable solutions that touch hearts and move markets. frogs prize humour, positivity, and community just as highly as performance and outcomes. Our culture is open, flexible, inclusive, and engaging. Working at frog means being empowered to Make Your Mark on every project, in your studio, your community—and the world at large.
What will you be doing?
Visual Designers are responsible for the design and orchestration of visual elements in a systemic composition. The discipline combines design for interaction (UI/UX, design systems and digital products) and design for communication (brand, print, and visual storytelling). Visual designers balance spirit and rationality; brand and product; functional clarity and emotional impact.
As a Senior Visual Designer, you are expected to represent depth in the craft of visual design: as an individual contributor, as a mentor and guide for more junior colleagues, and as a contributor to the global community of practice. You will often be the backbone of your projects from beginning to end. You will plan, prioritise, and deliver visual design activities autonomously, in the context of interdisciplinary projects. You will lead client conversations within your domain, providing articulate recommendations and helping guide client choices. You will have opportunities to lead small teams on projects and contribute to business development through proposal-writing and pitches.
Your fellow frogs will rely on you to:
Translate brand principles, themes, and moods into strategic frameworks for visual expressions
Create scalable design language systems for typography, colour, components, and layouts
Craft user interfaces for digital consumer and enterprise products
Design brand identities and brand collateral
Build wayfinding and pictographical systems
Create multi-media narratives that tell engaging stories of a team, project, or deliverable, with the audience and communication objective in mind
On a typical project you will:
Evolve brand expression; by building on either existing direction, or creating one from scratch
Create expressions for mood, tone, look/feel to help clients position their product, brand, or service
Harmonise utilitarian needs of the user (accessibility, usability, navigation, key features) with more emotional values of design to create unique and distinguished brand equity for the client
Drive collaboration with marketing, brand, strategy, and editorial teams to align from the design purpose to the execution roadmap
Collaboratively create digital product concepts that push the bar for quality and excellence in each field/industry
Craft a foundation for Design System, typography, iconography, colour, grid, and design components
Frame a vision for art direction, photography, and illustration to reinforce product/service vision
Craft brand identities and brand collateral
Support the team with guidance for visual expression
Create multi-media artefacts which tell the story of the work in an impactful way
We want you to have:
5+ years of professional visual design experience (although you might have had a different job title, like ""UI designer"" or ""art director"")
Highly developed design skills, demonstrated in your portfolio of recent work
Confident presentation and storytelling abilities
Experience collaborating in multifunctional teams as the visual design lead
Proficiency with contemporary design and prototyping tools and methods
Affinity with frog's values, and a passion for creating products that meet peoples functional and emotional needs
Business level ability in English
It would be a bonus if you had:
A university degree in Graphic Design, Visual Communications, or a related design or artistic discipline
Experience working in a variety of organisations (start-up, corporate, agency/consultancy)
Academic, professional, or life experience from outside the design field that enriches your perspective as a designer
Application Instructions
As part of your application, please include a link or PDF of your portfolio of recent work, highlighting your abilities and experience relevant to the role, with specific examples of how you work, think, collaborate, and contribute to great design outcomes. Please note that we are unable to accept any applications without a portfolio.
Equal Opportunities at frog
frog is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status, or any other characteristic protected by law.
frog is a global business with teams working from every corner of the world. To help us process your application, please ensure that your application documents (CV, cover letter, portfolio, etc.) are all in English.",https://www.indeed.com/viewjob?jk=18888229ae366393
20,Motion Graphics Designer,"Oakland, CA",Not shown,Oakland Athletics,4.4,2 days ago,"Edelman is looking for a talented and experienced Senior Presentation Designer to make ideas and strategy come to life on the page and make an impact in the room (or Zoom).
In this role, you will put your craft to work, supporting a wide range of teams and clients that stretch across industries, including tourism, health, entertainment, food, lifestyle, tech and many more. Through renderings and comps of big ideas, thoughtful curation of impactful and on-brand imagery, clever and clear data visualization and clean, well-designed transformations of even the most text-heavy materials. You appreciate the power of visual storytelling and the important role you play in it – from the images, to the layout and all the nitty gritty nuances that comes with proficient design. How we present our ideas to clients is as important as what we present, and you will play an integral part in making that happen.
You work well under the pressure of a time-crunch, bringing positivity and enthusiasm to every project you touch, while making sure that deadlines are always hit and expectations exceeded. In addition to the work, you love being part of a team and working collaboratively through the process. You’re ready to roll up your sleeves and deliver quality work no matter the task, and you have a unique passion and proficiency for your craft. Last but not least, you’re efficient, organized and accountable, giving proper attention to detail and bringing the full team along in the process.
You’ll be joining an award-winning creative team that has produced some pretty stellar work at all stages of the process. At the end of the day, our bread and butter is creating work that we’re proud of and supporting each other along the way. What we do takes a village, and we’re pretty proud of the one we’ve built. If this sounds like a role you want and a team you want to be a part of, we’d love to hear from you.
RESPONSIBILITIES:
Work with multi-disciplinary teams to design work for new business opportunities and existing clients, including (but not limited to) presentation decks, book and brochure design, digital design, infographics and leave-behind collateral.
Demonstrate range and breadth in your abilities, adapting your design style as appropriate for the brand, brief and medium.
Organize files, imagery and graphic elements in a manner consistent with brand and company standards.
Collaborative attitude and working style. You partner well with others and you don’t get easily disturbed by feedback or rounds of revisions.
Effectively and consistently manage your time and deliverables, juggling multiple assignments and projects in a fast-paced environment and within specified timeframes.
Communicate clear and transparent expectations and status of work with teams and colleagues, and you ask smart questions to ensure you’re clear on the task at hand and set up for success.
Active participation in team and project-specific meetings, brainstorms and scrums

Proven sophistication, competency and taste level in the following:
Typography and font styles
Design layout and color schemes
Brand and visual identity
Core design elements and principles
Scrupulous attention to detail and formatting
Scale, pacing, and drama as it pertains to presentation and visual storytelling
BASIC QUALIFICATIONS:
6+ years of relevant experience designing for brand/agency presentations, print materials, visual identities and templates of all kinds.
Bachelor’s degree in communications design or related fields (e.g., advertising, graphic design, media design)
Must have an online portfolio and relevant examples of work you created to be considered.
Expert proficiency in Adobe Creative Suite (Illustrator, InDesign, Photoshop) and Microsoft PowerPoint and Word is required. Experience with Prezi, Keynote and Google Slides is preferred.
Experience interpreting and translating varied types of content into visual designs and formats is required, as well as excellent written and verbal communication skills.
Edelman is a global communications firm that partners with businesses and organizations to evolve, promote and protect their brands and reputations. Our 6,000 people in more than 60 offices deliver communications strategies that give our clients the confidence to lead and act with certainty, earning the trust of their stakeholders. Our honors include the Cannes Lions Grand Prix for PR; Advertising Age’s 2019 A-List; the Holmes Report’s 2018 Global Digital Agency of the Year; and, five times, Glassdoor’s Best Places to Work. Since our founding in 1952, we have remained an independent, family-run business. Edelman owns specialty companies Edelman Data & Intelligence (DxI) and United Entertainment Group (entertainment, sports, lifestyle).

For more information please visit: www.edelman.com

Edelman is an equal opportunity employer of all protected classes, including veterans and individuals with disabilities.",https://www.indeed.com/viewjob?jk=bfe5e14153a297ec
21,"Senior Designer (Structural) / Senior Design Engineer (Structural), CA","Emeryville, CA",Not shown,PRINCIPLE POWER,3.5,2 days ago,"The Motion Graphics Designer will be responsible for content creation, design, and animation needs for the Oakland Athletics in-stadium video presentation, website, advertising, and broadcasts.

Position Responsibilities:
Manage, create and produce the Stadium Entertainment animations, graphics, and scoreboard programming
Be the department’s creative force behind headshots, sponsor animations, 3D logos, etc.
Responsible for new corporate sales, marketing, Stadium Entertainment features, board layouts, headshots and more, which will need to be created each season
Create and animate graphics for the marketing department for various platforms across owned and paid channels
Assist in shooting and editing content for features, highlight videos, etc.

The Motion Graphics Designer will also be responsible for running the ribbon operator position on the game-day crew.

MINIMUM QUALIFICATIONS:
3 Years production experience
Advanced knowledge of Adobe Creative Suite a must
3D Studio Max or Cinema 4D experience is a plus
Experience with a professional sports team is a plus
Advanced knowledge of non-linear editing (Avid Media Composer)
Live Production/Control Room experience a plus
Training experience is a plus
Experience managing large quantities of media a plus
Ability to handle multiple projects at a time with tight deadlines
Ability to work in independently and in groups is a must
Ability to work long hours, evenings, weekends, and holidays



We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.",https://www.indeed.com/viewjob?jk=cb939df7ffc0b938
22,Senior User Experience Designer,"Hayward, CA",Not shown,Fremont Bank,3.5,2 days ago,"Position Type: Full-time regular employee
Location: Emeryville, Cakifornia
Education Required: Bachelor of Science in an engineering discipline preferred but not required.
Seniority Level: 7+ Years of Experience
Functions: 3D Design (Primarily Structural), 2D Drafting
Industry: Renewables & Environment

To apply, please send CV and cover letter to joboffer_seniordesigner_ca@principlepowerinc.com
Apply now

General Description
With several ongoing offshore floating wind projects in progress, we are looking for candidates who are passionate about offshore wind technologies and enjoy the unique challenges of growing a business in an emerging industry.
This position’s main responsibilities consist of performing and supervising the design and drafting of structures, piping and other systems on the WindFloat Platforms utilizing 3D modeling software. This role may be filled by an experienced designer who takes ownership of the design task or by an experienced engineer who enjoys working primarily on modeling and drafting. The chosen candidate will work alongside and provide design and drafting leadership within a team of inter-disciplinary engineers and drafters.
The position will be remote during the Covid-19 emergency and will be in-person at one of Principle Power’s offices thereafter (Emeryville, California or Houston, Texas).

Main Accountabilities
Developing 3D designs using Solidworks® and producing 2D drawings from solid models. Design tasks to focus on primary and secondary structures but to also include piping, electrical systems, and equipment.
Resolving technical issues as necessary to complete designs.
Reviewing the designs and drawings of others.
Producing 2D mechanical and schematic drawings using AutoCAD®.
Developing and implementing design and drafting standards and processes.
Providing leadership, mentoring and training to other designers and drafters.

Required Experience
Expertise in 3D design required: 3+ years of Solidworks® experience preferred but extensive experience with other tools may be substituted. Structural design experience strongly preferred. Candidates with primary experience in AVEVA PDMS®/E3D® should demonstrate ability to work in Solidworks® or equivalent.
Has demonstrated knowledge of structural connections and fabrication methods.
Experience with administration of drawing / model vaults.

Additional preferred experience
Strong understanding of GD&T principles and the proper use of welding symbols as applicable to structural design.
Experience taking ownership of designs and working with various engineering disciplines, customers and fabricators to develop complete designs.
Expertise in 2D drafting preferred. AutoCAD® experience preferred.
Experience in the Naval Architectural / Offshore Engineering industry would be considered beneficial.
Experience working in a multi-cultural and multi-time zone environment would be beneficial.
Other Requirements
English proficiency is mandatory both written and spoken. Additional language skills will be considered an advantage, particularly French, Portuguese, and Japanese.
Strong interpersonal and leadership skills.
Autonomous, systematic, and detail oriented.
Authorization to work in the US

To apply, please send CV and cover letter to joboffer_seniordesigner_ca@principlepowerinc.com
Apply now",https://www.indeed.com/viewjob?jk=013cc51e6f69a77a
23,Architectural Designer,"San Francisco, CA","From $80,000 a year",Sutro Architects,,today,"The Senior User Experience Designer will be responsible for defining the next iterations of Fremont Bank’s digital interactions. Collaborating with Product Owners, Marketing, and Web Developers, you will facilitate and contribute to streamline the design process and enhancing the look and feel and interactions. Synthesizing business requirements and needs and then thinking creatively about how to support those needs in ways that are exciting for our audience. You will also execute the content production, ensuring the consistency and quality of the Fremont Bank digital channel. We are looking for creative thinkers who can deliver user-centered designed solutions and help us to create a truly seamless digital banking experience.

Roles and Responsibilities

To lead and inspire our Digital Team to follow best practices and deliver consistently on-brand, world-class design solutions
Contribute to the success and team dynamic with leadership, and mentorship to elevate the design skills of overall UI/UX and graphic design teams
Work within an Agile environment to create design assets
Collaborate with Product Managers, Engineers, and other cross-functional stakeholders to understand business objectives, needs, and constraints
Create high-quality UX deliverables based on user goals and priorities, including annotated wireframes, flow diagrams, storyboards, mockups, high-fidelity prototypes, and production-ready final assets
Drive user research goals, including drafting research plans, conducting interviews, writing research questionnaires, producing usability tests, and compiling research results to synthesize inputs into solutions
Provide insights to the product development team and document user goals, needs, motivations, and pain points through user personas, use cases, and experience maps
Leverage user insights from user research to make recommendations to improve the user experience and create new concepts to bring those recommendations to life
Provide guidance to UI/UX style guides to support core brand look and feel and help ensure designs stay on-brand and on-trend
Create future state visions that align with broader product strategy and create impact for the business through a deep understanding of the user journey and user needs
Present and communicate conceptual ideas, design rationale, and specifics of the human-centered design process in all phases of the product development lifecycle, including product ideation and definition, UX design, and user research, detailed design and optimization
Minimum Qualifications
BA/BS/MA/MS degree in Design, Interaction Design, Human Computer Interaction, or related HCI discipline, or equivalent combination of experience and education
A minimum of 5 years experience as a user experience designer, interaction designer, or similar role, participating in the complete product development lifecycle of several successfully launched web and/or software applications
Proficiency in a variety of wireframing/design and prototyping tools such as Sketch, InVision, Figma, etc.
Deep understanding of user-centered design best practices and trends across web and mobile platforms, as well as knowledge of usability principles and techniques
Familiarity with the technical considerations and technologies needed when designing for web and mobile platforms
Excellent communication, presentation and persuasion skills with cross-functional teams and stakeholders; experience working in a collaborative team and working directly with developers for implementation of designs
Strong bias for action; ability to juggle multiple priorities and deliver in a fast-paced, dynamic environment
Strong visual design aesthetic/skills
A compelling online portfolio of sketches, wireframes, prototypes, hi-res comps, etc. that clearly expresses your ability to create successful user-centered design solutions
Desired: Experience working in an Agile environment on SaaS products
Job Location: Hayward, CA",https://www.indeed.com/viewjob?jk=a5f0fbbdfb3ad209
24,User Experience Designer - Community,"San Francisco, CA",Not shown,Twitch,4.4,2 days ago,"Job Description:
We're looking for a Digital Production Designer to join a Global Creative team for a Fortune 500 Retail and Apparel Line. You'll partner with all leaders to build brand visuals across all channels, enhancing the brand and experience and overseeing the development of the brand and design standards, both domestically and internationally.

About the Job

Work with graphic designers and art directors to create digital assets for their email, website and blogs.
Create pixel perfect final files for developers using PhotoShop, Figma and ContentStack.
Work with designers and art directors to ensure accuracy in work.
Attend department, status, direction, presentation and feedback meetings to offer creative input and ensure that all assigned work is communicated and informed back to partners

About You
Bachelor’s Degree or advanced degree in Graphic Design or multimedia
2-5 years of work experience as a graphic designer, including retail/fashion/apparel brand experience, ideally working within an internal consumer brand environment or advertising agency
Strong graphic design, layout, typography and image manipulation skills
Knowledge of simple animation creation
Proficient in Adobe Suite programs (InDesign, Illustrator, Photoshop, Acrobat), Figma and ContentStack
Efficient, organized and able to work well under pressure.
Meticulous attention to detail and able thrive in deadline-driven environment, and can manage multiple projects
Strong written and verbal communication skills, strong collaboration skills.
Comfortable working in a collaborative, team-oriented environment.
Portfolio or work samples required.",https://www.indeed.com/viewjob?jk=348b7f47897d654d
25,Interior Designer,"San Francisco, CA","$78,000 - $122,000 a year",San Francisco VA Medical Center,3.7,3 days ago,"PDS Tech is seeking a Mechanical Designer
In your role you will:
Working with scientists and engineers, the candidate will lead or assist in the mechanical design, fabrication/procurement, assembly, testing, and field installation of one-off Pulse Power equipment and systems for DoD and DOE customers. The ideal candidate shall be able to apply advanced knowledge, skills, past experience, and working knowledge of related disciplines to solve a wide range of complex electromechanical design challenges for high-value/high-impact projects. One a day-to-day basis, the Senior Designer utilizes CAD software to create assembly and part drawings to convey design intent ranging from initial concepts to complete detailed fabrication drawing packages. Once drawings are completed, the Senior Designer is expected to follow the design through procurement and manufacturing, including providing guidance to assembly technicians and supporting the resolution of any design/drawing issues that arise. Candidate will report to a project manager, staff engineer, or physicist on a daily basis but should be able to work independently with minimal guidance and be able to develop general conceptual designs into completed equipment, assemblies, etc. to meet engineering requirements.
ESSENTIAL DUTIES AND RESPONSIBILITIES:
• Create and modify 3D CAD models and 2D drawings in Pro/Engineer to support project requirements
• Utilize Siemens Teamcenter PLM software for drawing configuration control
• Document designs and release new drawings and drawing revisions utilizing the company’s ISO-accredited document control process
• Work with engineers, scientists, technicians, and procurement staff to realize designs as deliverable hardware and assemblies
• Perform all work to company standards and in accordance with security protocols
• Prepare and submit progress reports to PM or other manager describing work performed
• 9/80 work schedule – flexible start time between 7:30 – 8:30AM – overtime is possible

QUALIFICATIONS:

Minimum 10+ years of experience with PTC Creo and/or Pro/Engineer required
Comfortable with PLM software (Siemens Teamcenter preferred)
Experience with drawing creation, modification, and review/release within an ISO quality system
Experience designing physically large parts and assemblies with thousands of parts required
Trained in GD&T and dimensioning per ASME Y14.5
Past experience designing large weldments preferred
Familiarity with mechanical and structural analysis of complex assemblies is a plus
Theoretical understanding and practical application of one or a combination of the following: electronic, electro-mechanical or mechanical disciplines.
Experience with high voltage and/or high vacuum systems and water/oil tank design is a plus
Experience with the design of linear accelerators or other large-scale high voltage, high current equipment desirable
Able to use MS Office products (Outlook, Word, Excel)
Professional Engineer qualification is a plus
US citizenship required, no dual citizenship",https://www.indeed.com/viewjob?jk=bce523eb9f8be085
26,UX Designer,"San Francisco, CA",Not shown,Blueshift,,2 days ago,"Equivalent Experience
Description:
The User Experience Design Group is responsible for designing the user experience for all IT products that are delivered to our customers; business associates and consumers. The job family builds relationship between WSI business functions and IT to provide user experience solutions to meet the needs of the business.
Specific Responsibilities
Will be working on internal tools to help increase efficiency within logistics, operations, supply chain, and shipping.
Must need experience with enterprise level tooling
May provide tactical work direction to team members
Customer focused with high quality standards, must possess strong presentation skills
Demonstrates excellent interpersonal, business communication and writing skills
Exercises strong judgment in selecting methods, techniques and evaluation criteria for obtaining results
May lead a cooperative effort among members of a project team
May provide work direction to other associates in team or group
Skills:
Usability, UX, Mobile, UI, iOS, Tablet, Wireframe
Top Skills Details:
UX Designer
Additional Skills & Qualifications:
Ability to comminute cross functionally with all business users especially at the VP / Executive level.
Experience Level:
Mid Level
About TEKsystems:
We're partners in transformation. We help clients activate ideas and solutions to take advantage of a new world of opportunity. We are a team of 80,000 strong, working with over 6,000 clients, including 80% of the Fortune 500, across North America, Europe and Asia. As an industry leader in Full-Stack Technology Services, Talent Services, and real-world application, we work with progressive leaders to drive change. That's the power of true partnership. TEKsystems is an Allegis Group company.
The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.",https://www.indeed.com/viewjob?jk=9e465407ed84c98f
27,"Product Designer, Design Systems","San Francisco, CA",Not shown,OKCoin,,2 days ago,"Sutro Architects is an award-winning and design-oriented firm specializing in high-end residential and commercial projects. We are looking for professional, thoughtful, and self-motivated individuals at all levels to join our growing San Francisco studio. In addition to working as a team on larger projects, our firm believes in early responsibility for those architects willing to take on a challenge and run their own projects. We work on beautiful projects across a spectrum of styles and take our design seriously, but our people and culture are both collaborative and fun.
We are actively looking to fill a Designer level position as well as a Senior Designer level position, and both positions are available to start immediately. Please see our posting for Senior Designer, also on Indeed, if your skillsets and experience level would make you a better fit for that position.
The Designer position is perfect for a person with enough professional architecture experience to contribute meaningfully to projects by taking on individual tasks with multiple steps and some level of complexity and with some measure of proactivity. The Designer can assist in defining architectural direction for portions of their projects under the direction of the Project Architect. They will, under the direct supervision of Project Architects and Studio Directors, assist in the research, design, illustration and execution of projects, completing individual tasks with some supervision and quality control. It is expected that the Designer will receive some instruction for these tasks and mentorship to successfully complete them. They are expected to have some level of previous experience and success with these tasks.
Qualifications
Bachelors or Master’s degree in Architecture from an accredited college/university
2-4 years of architectural office experience required
Experience or demonstrated interest in residential projects
Ability to work both independently and in a team environment
Excellent verbal and graphic communication skills
Excellent knowledge of AutoCAD / Revit / Adobe CS is a must. Proficiency with SketchUp and Rhino 3D modeling software is plus.
We offer the opportunity for great career growth in project design and production, as well as competitive salary, health/dental/vision insurance, 401k, and incentives to gain professional licensure and LEED® certification. If you are interested in joining an amazing, supportive working and learning environment, please send us a cover letter, resume, and portfolio so we can learn more about you.
Job Type: Full-time
Pay: From $80,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Health insurance
Paid time off
Professional development assistance
Referral program
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Supplemental Pay:
Bonus pay
COVID-19 considerations:
Everyone is currently working remotely until it is safe to return to an in-person working environment. We utilize a suite of communication tools that allow us to stay connected, collaborate, and in many ways thrive during our time working remotely.
Ability to Commute/Relocate:
San Francisco, CA 94109 (Required)
Education:
Bachelor's (Required)
Experience:
Revit: 2 years (Preferred)
AutoCAD: 2 years (Required)
architectural office: 2 years (Required)
Work Location:
One location
This Job Is Ideal for Someone Who Is:
People-oriented -- enjoys interacting with people and working on group projects
Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction
Detail-oriented -- would rather focus on the details of work than the bigger picture
Company's website:
www.sutroarchitects.com
Company's Facebook page:
https://www.facebook.com/sutroarchitects
Work Remotely:
Temporarily due to COVID-19
COVID-19 Precaution(s):
Remote interview process
Personal protective equipment provided or required
Social distancing guidelines in place
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place",https://www.indeed.com/viewjob?jk=3a622600e7706529
28,"Senior Visual Designer, Brand","Oakland, CA",Not shown,Fivetran,,2 days ago,"About Us
Launched in 2011, Twitch is a global community that comes together each day to create multiplayer entertainment: unique, live, unpredictable experiences created by the interactions of millions. We bring the joy of co-op to everything, from casual gaming to world-class esports to anime marathons, music, and art streams. Twitch also hosts TwitchCon, where we bring everyone together to celebrate, learn, and grow their personal interests and passions. We're always live at Twitch. Stay up to date on all things Twitch on LinkedIn, Twitter and on our Blog.
About the Role
Twitch's community of streamers and viewers are at the heart of everything we build. As a User Experience Designer at Twitch, you will produce high-quality visual experiences which bring joy to people all over the world. Your ability to summarize product needs into functional, beautiful solutions will be paramount for achieving success.
We are looking for an energetic, curious, and creative designer. Designers at Twitch are involved in development from project conception all the way through execution and iteration. You will have the opportunity to do hands-on research and collaborate closely with engineers. If you are a champion for designing for humans and create playful and caring software for your customers, you will flourish on this team.
The Community Interactions team believes that positive experiences are at the heart of every healthy community on Twitch, and in the importance of every Twitch user feeling safe, recognized, and valued as they connect with their communities. As part of this team you will have the opportunity to help shape experiences for our viewers, creators, and the communities they create, bringing them closer in moments of curiosity, celebration, and support.
You Will:
Work with a development team of product managers, engineers, and designers
Learn from streamers and viewers about the ways they use our services and their desires to accomplish more
Think creatively about how to solve problems that will sustain streamers' communities
Give back to the design community at Twitch by using and improving existing patterns and approaches
Combine qualitative and quantitative information to develop hypotheses about customer motivations and use that to improve your designs
Present your work to others by participating in design reviews and feedback sessions
You Have:
6 months or more industry experience in UX design or related creative discipline
Driven to learn and be curious
An aesthetic sense
Demonstrated empathy for the people using your software or products
Bonus Points
Experience working on consumer software products
Accomplished research plans talking to customers
Knowledge of design systems
Expertise with Figma and Principle
Formal education in Design, Interaction/UX Design or HCI
Perks
Medical, Dental, Vision & Disability Insurance
401(k), Maternity & Parental Leave
Flexible PTO
Commuter Benefits
Amazon Employee Discount
Monthly Contribution & Discounts for Wellness Related Activities & Programs (e.g., gym memberships, off-site massages),
Breakfast, Lunch & Dinner Served Daily
Free Snacks and Beverages
Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.
We are an equal opportunity employer and value diversity at Twitch. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",https://www.indeed.com/viewjob?jk=06481d464697189f
